Experiment: Mar_18_osmo_expt vial 12, Thu Mar 18 18:20:51 2021
0.0052,1637
0.0109,1630
0.0165,1628
0.0219,1616
0.0275,1608
0.0332,1607
0.0388,1614
0.0442,1619
0.0498,1615
0.0554,1608
0.0608,1610
0.0664,1615
0.072,1614
0.0777,1610
0.083,1613
0.0887,1615
0.0943,1613
0.0997,1609
0.1053,1611
0.111,1616
0.1163,1613
0.122,1608
0.1276,1610
0.1332,1616
0.1386,1612
0.1442,1608
0.1498,1614
0.1554,1617
0.1608,1613
0.1664,1607
0.1721,1616
0.1774,1614
0.183,1613
0.1887,1608
0.1943,1610
0.1997,1616
0.2053,1614
0.2109,1608
0.2166,1611
0.2219,1617
0.2276,1615
0.2332,1608
0.2386,1610
0.2442,1616
0.2498,1614
0.2555,1610
0.2608,1610
0.2665,1615
0.2721,1614
0.2775,1608
0.283,1611
0.2886,1615
0.2942,1612
0.2999,1609
0.3052,1614
0.3108,1615
0.3164,1610
0.3221,1607
0.3275,1614
0.3331,1616
0.3386,1613
0.3442,1607
0.3499,1612
0.3552,1617
0.3608,1612
0.3664,1609
0.372,1613
0.3774,1614
0.383,1612
0.3887,1608
0.3942,1615
0.3998,1617
0.4052,1611
0.4108,1612
0.4165,1617
0.422,1614
0.4277,1610
0.433,1609
0.4387,1616
0.4443,1611
0.4496,1608
0.4553,1615
0.4609,1616
0.4666,1610
0.4719,1608
0.4776,1615
0.4832,1616
0.4885,1610
0.4942,1611
0.4998,1615
0.5054,1614
0.5108,1610
0.5164,1609
0.522,1617
0.5277,1615
0.533,1609
0.5387,1610
0.5443,1616
0.5497,1614
0.5553,1609
0.561,1611
0.5666,1614
0.572,1614
0.5776,1609
0.5832,1609
0.5886,1614
0.5942,1617
0.5999,1610
0.6052,1610
0.6108,1614
0.6165,1619
0.6221,1612
0.6277,1607
0.6331,1610
0.6387,1618
0.6444,1617
0.6497,1609
0.6554,1609
0.661,1615
0.6663,1616
0.672,1610
0.6776,1609
0.6832,1613
0.6886,1616
0.6942,1613
0.6999,1608
0.7052,1614
0.7109,1617
0.7165,1612
0.7221,1609
0.7275,1610
0.7331,1618
0.7388,1616
0.7441,1608
0.7498,1609
0.7554,1615
0.7607,1613
0.7664,1607
0.772,1611
0.7777,1617
0.783,1614
0.7887,1610
