Experiment: Feb_8_Batch_expt_zeroed vial 15, Mon Feb  8 17:45:07 2021
0.0049,0.0
0.0103,0.0006018926493907006
0.0159,-0.000953234644834211
0.0213,-0.0019402699179384975
0.0269,-0.003499639773493879
0.0326,-0.0031000897315245357
0.0382,-0.0038719826645824407
0.0436,-0.004676828678728984
0.0492,-0.007417425115887721
0.0546,-0.006411590054518634
0.0602,-0.007214083569403562
0.0659,-0.008411114475572412
0.0715,-0.00836133452165766
0.0769,-0.009945604382811113
0.0826,-0.012490723781294566
0.088,-0.01153381254853414
0.0936,-0.011520006553391249
0.0992,-0.011488304522679349
0.1046,-0.01242988412694912
0.1102,-0.01171561351916639
0.1159,-0.01227252319330685
0.1215,-0.011873768882406543
0.1269,-0.011681035759574798
0.1325,-0.012672292843527222
0.1381,-0.013640266605268958
0.1435,-0.013240270395505793
0.1491,-0.012622559085654128
0.1548,-0.012628365261192376
0.1604,-0.01400273883428449
0.1658,-0.013980219229190682
0.1715,-0.01440778935155762
0.1768,-0.01494681178103019
0.1825,-0.013560226706177625
0.1881,-0.014156074784071104
0.1938,-0.014558372160954458
0.2032,-0.014161048377122842
0.2046,-0.01491362514156358
0.2103,-0.014497890217254117
0.216,-0.012935441900712386
0.2213,-0.013499572136763782
0.2269,-0.013304062944999306
0.2359,-0.014061331536838528
0.238,-0.012885330216428015
0.2436,-0.01346545971804003
0.2493,-0.013836495107364843
0.2607,-0.013046314929995861
0.2622,-0.012646070607740256
0.2659,-0.013598536407370854
0.2713,-0.013614562973250144
0.282,-0.012805276921990072
0.2827,-0.013968861503061758
0.2881,-0.012963836793113859
0.2937,-0.012768546696071748
0.3039,-0.013151489634798064
0.3046,-0.013295854086486814
0.3103,-0.0130691289348559
0.3159,-0.013311468972064255
0.3254,-0.011876771542338571
0.3271,-0.013432202961911166
0.3324,-0.013057793173537502
0.3381,-0.013567096477373863
0.3437,-0.012995732778751878
0.354,-0.012951203558899671
0.3567,-0.01255167336635743
0.3604,-0.012507593059475575
0.3658,-0.012928673437338278
0.3764,-0.01306715477531406
0.3788,-0.012066954529983409
0.3825,-0.011673576364530591
0.3881,-0.011451876575828801
0.398,-0.010647044840698117
0.3991,-0.01242976130790252
0.4047,-0.011593438682407808
0.4104,-0.012750903057493157
0.4158,-0.012710282369880366
0.4214,-0.0128522405941357
0.427,-0.012618362341507705
0.4327,-0.013830060848717185
0.438,-0.011255901800905299
0.4437,-0.01318004674953921
0.4493,-0.014102822527692571
0.4547,-0.012895593000936123
0.4603,-0.011713394603309224
0.466,-0.013009261483460488
0.4713,-0.012396591436672044
0.477,-0.012179817577895768
0.4826,-0.01237284862236776
0.488,-0.011731927197479064
0.4937,-0.012865305231257285
0.4993,-0.012460750176920388
0.5047,-0.011803958543332271
0.5103,-0.011156799802554573
0.5159,-0.013097327707107809
0.5216,-0.01285813496159538
0.5269,-0.013767007480249616
0.5326,-0.013023651693816474
0.5379,-0.01240011255130613
0.5436,-0.01212147228098015
0.5492,-0.011311352186296197
0.5549,-0.013608199349845584
0.5602,-0.01278920535996575
0.5659,-0.011561844402216637
0.5715,-0.012904659980410793
0.5769,-0.011898010362459188
0.5825,-0.013202853325723463
0.5881,-0.011184118059592296
0.5938,-0.013657870980990805
0.5992,-0.013131673793877807
0.6048,-0.01394678336655042
0.6102,-0.013324238889048212
0.6159,-0.013498932255579854
0.6215,-0.011294786955472702
0.6269,-0.012213356081459348
0.6324,-0.011320857916994886
0.6381,-0.012303995604736273
0.6437,-0.01252225733495449
0.6491,-0.013045089474485239
0.6547,-0.011996668371079933
0.6603,-0.01236813778761936
0.666,-0.011372137043396124
0.6713,-0.012227881693562592
0.6769,-0.015408001097611423
0.6826,-0.013385042754700094
0.6882,-0.010409968096836697
0.6935,-0.013335966319041881
0.6992,-0.012375633356158544
