Experiment: Feb_8_Batch_expt_zeroed vial 1, Mon Feb  8 17:45:06 2021
0.0049,0.0
0.0103,-0.00037468132424689493
0.0159,-0.007596844635735067
0.0213,0.0008636367688896751
0.0269,-0.007968292424998746
0.0326,-0.006534570245368965
0.0382,-0.009597915847912364
0.0436,-0.004935982827688923
0.0492,-0.009920986525025377
0.0546,-0.010602626481132083
0.0602,-0.011381601576309741
0.0659,-0.009370139962967983
0.0715,-0.008743241738981222
0.0769,-0.012767443399213319
0.0826,-0.008476870473114073
0.088,-0.010167241250134018
0.0936,-0.01173014827836072
0.0992,-0.008894724501900986
0.1046,-0.013273701109911884
0.1102,-0.013304563281330228
0.1159,-0.014095657810285211
0.1215,-0.012421838719351652
0.1269,-0.01591547636947266
0.1325,-0.015628034725558626
0.1381,-0.014602664132663201
0.1435,-0.012803850383491966
0.1491,-0.013603052190245046
0.1548,-0.018394770721293696
0.1604,-0.01378940223632108
0.1658,-0.018790950586425215
0.1715,-0.018187198854419107
0.1768,-0.013924226793972205
0.1825,-0.017992702174834285
0.1881,-0.0191168879165432
0.1938,-0.021342186990960466
0.2032,-0.014858550956511452
0.2046,-0.020688325141799968
0.2103,-0.017870563633257786
0.216,-0.016423468440213584
0.2213,-0.020252230278833494
0.2269,-0.016639695993935444
0.2359,-0.015549449226142986
0.238,-0.018422747229871583
0.2436,-0.018120418702094465
0.2493,-0.014528455698283649
0.2607,-0.01748381100098162
0.2622,-0.012729177177670414
0.2659,-0.014513245092439786
0.2713,-0.018647228474645283
0.282,-0.017096531452821306
0.2827,-0.01541664349409455
0.2881,-0.013717084272989788
0.2937,-0.01676077936384346
0.3039,-0.014503263158298196
0.3046,-0.014413047948032554
0.3103,-0.015251220710713609
0.3159,-0.01239969409652375
0.3254,-0.015547110210213155
0.3271,-0.01229382455028838
0.3324,-0.014109983901335554
0.3381,-0.01441968699981
0.3437,-0.011050935680959495
0.354,-0.01165244023015044
0.3567,-0.012333133293965015
0.3604,-0.010735462083694025
0.3658,-0.01169934643570536
0.3764,-0.01181483086983215
0.3788,-0.012616527923368759
0.3825,-0.012722442356092323
