Experiment: Feb_8_Batch_expt_zeroed vial 10, Mon Feb  8 17:45:07 2021
0.0049,0.0
0.0103,0.002028516949273973
0.0159,-0.0012674072512804946
0.0213,-0.0019622389180233846
0.0269,-0.000976132866070234
0.0326,-0.0026331671334827167
0.0382,-0.0034749890036658293
0.0436,-0.0025173941470607586
0.0492,-0.0005837170548805837
0.0546,-0.0007544092680434877
0.0602,-0.0011853567758751682
0.0659,-0.0025928357033472293
0.0715,-0.0023452068427461947
0.0769,-0.0014829210929432346
0.0826,-0.002209958061465511
0.088,-0.004088428580063641
0.0936,-0.004718826837119772
0.0992,-0.0037805272206098417
0.1046,-0.00342877540460218
0.1102,-0.005145783797296466
0.1159,-0.005798555113870174
0.1215,-0.006820419029613944
0.1269,-0.007268722885623191
0.1325,-0.0071551533087038655
0.1381,-0.005975626448086024
0.1435,-0.005926911340965679
0.1491,-0.006092380357339722
0.1548,-0.006766798401515284
0.1604,-0.00774591997655194
0.1658,-0.00702322065199501
0.1715,-0.006875528026405231
0.1768,-0.00774591997655194
0.1825,-0.007102242945351445
0.1881,-0.007470823418513017
0.1938,-0.006542368866305881
0.2032,-0.003488737778847284
0.2046,-0.004229938972924674
0.2103,-0.0030231274313302636
0.216,-0.0018570179483964333
0.2213,-0.0032689556319348556
0.2269,-0.0042451094208594276
0.2359,-0.0026502349453124685
0.238,-0.004254914591846126
0.2436,-0.001563266112405759
0.2493,-0.0023033339324269875
0.2607,-0.001484994274357443
0.2622,-4.510072258512299e-05
0.2659,-0.0022248821099762894
0.2713,-0.0014213233996511754
0.282,-0.0016856170081094302
0.2827,-0.0024202182069510414
0.2881,-6.888063787802157e-05
0.2937,-0.0007742862904007719
0.3039,-0.0027776660036528122
0.3046,-0.0007335436503208559
0.3103,-0.0023742408888846045
0.3159,-0.0014198492388739492
0.3254,-0.002743641742333769
0.3271,-0.0031552608703210305
0.3324,-0.0013978345183384144
0.3381,-0.000552699649569055
0.3437,-0.000983742627240991
0.354,-0.0018425712178620213
0.3567,-0.0022289746604554628
0.3604,-0.0008053199977378078
0.3658,-0.0012614620322113357
0.3764,-0.002410148149145419
0.3788,-0.0002788720951860668
0.3825,-0.0016671066631995801
0.3881,-0.000979937359750327
0.398,-0.00013291787184011028
0.3991,0.00015710582786332417
0.4047,0.00029452143485231286
0.4104,-0.0002273680342500528
0.4158,0.0019366159906459846
0.4214,0.0004362191222834211
0.427,0.0005173292941860197
0.4327,-0.0008353658515828366
0.438,-0.0015394829058902326
0.4437,-0.00011718882023947774
0.4493,-0.0016213176618697922
0.4547,-0.0006718271114833918
0.4603,-0.000538651859986583
0.466,-0.0006099264575378793
0.4713,0.000247147754586452
0.477,-0.002301183896056491
0.4826,-0.0016714585548842642
0.488,-0.0007859253726187898
0.4937,0.000938479136517123
0.4993,-0.00014146573077344904
0.5047,0.0013410260484599812
0.5103,-0.0008539758458669944
0.5159,-0.002047820836530656
0.5216,-0.004103025842782881
0.5269,-0.0022544285104649786
0.5326,0.0003239299868600387
0.5379,4.504131773908071e-05
0.5436,-0.0007700618729378217
0.5492,-0.0005781697313160805
0.5549,-0.002571337661427364
0.5602,-0.0013135500170804448
0.5659,-0.0020940870000920597
0.5715,-0.0013557025231719644
0.5769,-0.0012700629191536583
0.5825,-0.000958765436806841
0.5881,-0.001034557341321407
0.5938,-0.0008942982287097889
0.5992,-0.0018653621726562042
0.6048,-0.0033042015130982927
0.6102,-0.0037418221306598776
0.6159,-6.585719725182848e-05
0.6215,0.0006247496993307955
0.6269,-0.0008304054852857901
0.6324,0.0011823728480568896
0.6381,-0.0001461061494653082
0.6437,-0.00040705180641853467
0.6491,0.0005223242011134221
0.6547,0.0008098530325498787
0.6603,0.001688878021618101
0.666,0.0016953408144918525
0.6713,-0.004165081875303511
0.6769,-0.004797684639839539
0.6826,-0.002163934145414048
0.6882,-0.0022053864213447127
0.6935,0.0001968697350571702
0.6992,-0.0005993288001671093
0.7048,-0.0028053809646082506
0.7102,-0.005378017709690486
0.7158,-0.0015188476927585626
0.7214,-0.0030188618579628512
0.7271,-0.0048713795068355825
0.7324,-0.0034928490409852353
0.7381,-0.0056882950618205586
0.7437,-0.0056463503997972175
0.7493,-0.00419102028884788
0.7547,-0.0031326858217937126
0.7603,-0.0052967096869867
0.766,-0.004821580098902878
0.7713,-0.0030371834387121766
0.777,-0.0025649816149446725
0.7826,-0.0029325097472248096
0.7882,-0.0006065583594084822
0.7936,-0.0013144791272766687
0.7992,-0.0014684462866351167
0.8049,-0.00034635997127396845
0.8102,-0.0017518104297954418
0.8159,-0.0023218149045666214
0.8215,-0.0008680978981541188
0.8271,-0.00017185041030931547
0.8325,-0.00026326911792518004
0.8381,-0.000714028013232948
0.8438,0.0018552476183212319
0.8491,0.002323197330772686
0.8548,0.0025264710669455903
0.8604,0.0011993865358400635
0.8658,-0.0005153108671134277
0.8714,-0.0022239692380648934
0.877,-0.001217089645460856
0.8827,-0.00017223804205690474
0.888,0.000647926917050845
0.8936,0.0008642025243126294
0.8993,0.0010221840132444981
0.9049,0.00042889149395253234
0.9102,0.001518296327257418
0.9159,-0.0011105593165805505
0.9215,0.0006113487675093454
0.9269,0.000491347860823721
0.9325,0.001114153665790707
0.9381,0.0027538226470757987
0.9438,0.0037442981899770134
0.9491,0.0029167651669818606
0.9548,0.005524647306951014
0.9604,0.005570079408041273
0.9658,0.007440871659442183
0.9714,0.004843303631802576
0.977,0.006073406889574973
0.9827,0.006278775733549846
0.988,0.005804109101890831
0.9937,0.006766147319921256
0.9993,0.0017607084188431266
1.0047,0.001948844262005478
1.0103,0.003248222928166511
1.016,0.00506289539680832
1.0213,0.0032490241756809035
1.027,0.0035513959235501935
1.0326,0.0028575720117111625
1.0382,0.00667679680819816
1.0436,0.006005017051129047
1.0492,0.005513217009251226
1.0548,0.008795015196231382
1.0602,0.009146636847852052
1.0659,0.007134360008021479
1.0715,0.010139132950945207
1.0769,0.01060072995167649
1.0825,0.010967224789785512
1.0882,0.012054095070804016
1.0936,0.009735155626704572
1.0992,0.013864395106341743
1.1048,0.014532790761452974
1.1105,0.014564066983690505
1.1158,0.014795822419588989
1.1215,0.01530699550203296
1.1271,0.015291696042823766
1.1325,0.01642248895882753
1.1381,0.01568426448063054
1.1437,0.01777833494876485
1.1494,0.01756271874066423
1.1547,0.017935690440874452
1.1603,0.01814803971355311
1.166,0.019569515816277194
1.1713,0.020546039832941898
1.177,0.019680679463123463
1.1826,0.021709212464460947
1.1883,0.021331697475566125
1.1936,0.02329602391998381
1.1993,0.023640777811466784
1.2049,0.024705008745303292
1.2103,0.023470729504073196
1.2159,0.022696896202503092
1.2215,0.022883835979948197
1.2269,0.02434284325411873
1.2325,0.027465612831615194
1.238,0.027046190152612892
1.2436,0.025691858583595295
