Experiment: Feb_8_Batch_expt_zeroed vial 14, Mon Feb  8 17:45:07 2021
0.0049,0.0
0.0103,0.00041478492845559156
0.0159,0.00020658706442622243
0.0213,0.0018973441284397818
0.0269,-0.001248986657888751
0.0326,-0.0029364100439619456
0.0382,-0.004824480647152796
0.0436,-0.004183482494165003
0.0492,-0.0050239891112491275
0.0546,-0.003777471172334179
0.0602,-0.0064738553161081125
0.0659,-0.008361278743095335
0.0715,-0.006905938092672481
0.0769,-0.008160048747065662
0.0826,-0.006697272308544666
0.088,-0.005845950062531413
0.0936,-0.008147396061841894
0.0992,-0.006881824711628681
0.1046,-0.007530450171427505
0.1102,-0.00837802830489942
0.1159,-0.006059431413889205
0.1215,-0.006470350340935238
0.1269,-0.008149804184234943
0.1325,-0.008568764755205072
0.1381,-0.00772812291197178
0.1435,-0.008552685291942863
0.1491,-0.008765493400443747
0.1548,-0.004986825636322023
0.1604,-0.005209397154160578
0.1658,-0.0064426685939001915
0.1715,-0.0066606840202413364
0.1768,-0.007916477346026851
0.1825,-0.009378379753869903
0.1881,-0.007709246920504564
0.1938,-0.006864489011005448
0.2032,-0.007662058365833113
0.2046,-0.008748794016303574
0.2103,-0.008319049748323426
0.216,-0.008096683725597464
0.2213,-0.007874982870741065
0.2269,-0.008087921760645655
0.2359,-0.006625135397100079
0.238,-0.005364986884544454
0.2436,-0.006811458017228711
0.2493,-0.007434798857273717
0.2607,-0.00742746950178097
0.2622,-0.005736548465022806
0.2659,-0.006367188884403574
0.2713,-0.007619989956212825
0.282,-0.0076225285906812434
0.2827,-0.006151789212412662
0.2881,-0.008027719268624223
0.2937,-0.0069782130624871375
0.3039,-0.008617981527605956
0.3046,-0.006333862580747418
0.3103,-0.007146941114629324
0.3159,-0.0077997045946935906
0.3254,-0.007339473598155233
0.3271,-0.007964726143724676
0.3324,-0.007954317818658407
0.3381,-0.00899255123375875
0.3437,-0.006040423451634025
0.354,-0.0064646817083303665
0.3567,-0.00624598004695287
0.3604,-0.0066521871236538965
0.3658,-0.007898800940894235
0.3764,-0.007473449189753789
0.3788,-0.006217316509949278
0.3825,-0.00640117265092377
0.3881,-0.005543884881195393
0.398,-0.0061334421345385914
0.3991,-0.005345925404113605
0.4047,-0.0065762666395754454
0.4104,-0.006970681872630835
0.4158,-0.006960373995974822
0.4214,-0.00523601042622901
0.427,-0.0065117082431296325
0.4327,-0.0050372359330234096
0.438,-0.005425968198447206
0.4437,-0.005833919340629601
0.4493,-0.006462482354181565
0.4547,-0.007090497786506278
0.4603,-0.004942096258889861
0.466,-0.0055725391491268095
0.4713,-0.005370022949911291
0.477,-0.004077082736189452
0.4826,-0.0075738569150956
0.488,-0.004859027322775433
0.4937,-0.005694624097356771
0.4993,-0.005041127141802937
0.5047,-0.005880846264265771
0.5103,-0.006657047609028965
0.5159,-0.008172334435381012
0.5216,-0.0074352929766033915
0.5269,-0.007644719380641707
0.5326,-0.006796306015406928
0.5379,-0.005949154613338559
0.5436,-0.005311523939476426
0.5492,-0.006367690980966678
0.5549,-0.007143803085618239
0.5602,-0.007315995263950659
0.5659,-0.006874238082778317
0.5715,-0.006473143731235198
0.5769,-0.007159416846376776
0.5825,-0.00700632755260866
0.5881,-0.005103148256617951
0.5938,-0.0076941922197347745
0.5992,-0.009044089630355856
0.6048,-0.00878006164377687
0.6102,-0.008939990022629685
0.6159,-0.008544048769586254
0.6215,-0.0070025723197927325
0.6269,-0.00668122233859747
0.6324,-0.007589910687111123
0.6381,-0.008755937358767896
0.6437,-0.008095880071100625
0.6491,-0.008432173888954453
0.6547,-0.008235097895425425
0.6603,-0.006800578693422543
0.666,-0.005014744066837551
0.6713,-0.008207418741842387
0.6769,-0.008961611294636795
0.6826,-0.007632336805659445
0.6882,-0.007013248891193147
0.6935,-0.0063309769456281195
0.6992,-0.006445165480485793
0.7048,-0.008350856326667322
0.7102,-0.007769969710274771
0.7158,-0.00907889059617073
0.7214,-0.00796510164460873
0.7271,-0.008065618823465792
0.7324,-0.007467389396555446
0.7381,-0.010107505110256487
0.7437,-0.008189147096400728
0.7493,-0.008948926836267579
0.7547,-0.009781343843675128
0.7603,-0.010316185491144103
0.766,-0.009373867159784943
0.7713,-0.007809961327752135
0.777,-0.0065466580183910494
0.7826,-0.007471169161974323
0.7882,-0.0045088326897946285
0.7936,-0.006607278913640435
0.7992,-0.0061890011902836495
0.8049,-0.004909210406053299
0.8102,-0.0067878886004465455
0.8159,-0.00568166934642067
0.8215,-0.0055956008052240325
0.8271,-0.0035571031203821546
0.8325,-0.004251563565695005
0.8381,-0.005411151998428787
0.8438,-0.0029180267197962406
