Experiment: Feb_8_Batch_expt_zeroed vial 8, Mon Feb  8 17:45:07 2021
0.0049,0.0
0.0103,0.00022598441721100038
0.0159,-0.0005771020484859335
0.0213,-0.0027677440206750337
0.0269,-0.0061271672234344265
0.0326,-0.005628980568209929
0.0382,-0.005719423431978843
0.0436,-0.006756318049390808
0.0492,-0.007002469238706954
0.0546,-0.00668584094181135
0.0602,-0.008498533097774263
0.0659,-0.007853306558526896
0.0715,-0.009581669714738617
0.0769,-0.010327951472844932
0.0826,-0.0077830528920204145
0.088,-0.008251793392093365
0.0936,-0.009641909438882879
0.0992,-0.008256217964673906
0.1046,-0.009268840566517111
0.1102,-0.007259659644578642
0.1159,-0.007047708319023904
0.1215,-0.00691153650490528
0.1269,-0.0059100595910659415
0.1325,-0.0072381069987024205
0.1381,-0.0060862589889001395
0.1435,-0.006669123013227862
0.1491,-0.009542569156330227
0.1548,-0.010262018848412158
0.1604,-0.009985630619097075
0.1658,-0.010192222714861643
0.1715,-0.009112440480886885
0.1768,-0.010794766162095293
0.1825,-0.009495564211569274
0.1881,-0.010842026366414625
0.1938,-0.012587592107834222
0.2032,-0.011150564189176038
0.2046,-0.012283293012617102
0.2103,-0.01059031644096664
0.216,-0.009756034362648602
0.2213,-0.013053238144161927
0.2269,-0.01247161205944658
0.2359,-0.011203075837609822
0.238,-0.012334177560439974
0.2436,-0.0143138607754838
0.2493,-0.012807592020098069
0.2607,-0.011902412499114945
0.2622,-0.0123255251307397
0.2659,-0.012109035166272486
0.2713,-0.014343498871744575
0.282,-0.013693128197710847
0.2827,-0.014559411866483574
0.2881,-0.014873971816463438
0.2937,-0.013780153128281958
0.3039,-0.012983992293461144
0.3046,-0.01309812189916637
0.3103,-0.01441584171108845
0.3159,-0.01573671665633536
0.3254,-0.013912456555994712
0.3271,-0.014345194139429474
0.3324,-0.013987029665246231
0.3381,-0.013251025334226396
0.3437,-0.012954215075660969
0.354,-0.014690167770309515
0.3567,-0.012360389850861075
0.3604,-0.014002790393654152
0.3658,-0.014988650596770237
0.3764,-0.013509141879917141
0.3788,-0.014469340237167172
0.3825,-0.013609131666087126
0.3881,-0.014348962927777542
0.398,-0.013180879407027835
0.3991,-0.012853970768690104
0.4047,-0.013266668925733027
0.4104,-0.012523686653369115
0.4158,-0.013667771008190943
0.4214,-0.014605028884724591
0.427,-0.01447430381192416
0.4327,-0.012787563664248491
0.438,-0.014045097505423376
0.4437,-0.014082731312111907
0.4493,-0.012320771695053523
0.4547,-0.013548757900534447
0.4603,-0.01356750161179554
0.466,-0.012911296181912002
0.4713,-0.014062572872483914
0.477,-0.013919790882717553
0.4826,-0.01295600333589575
0.488,-0.011907232545875779
0.4937,-0.01197752589602219
0.4993,-0.013514585735084239
0.5047,-0.013861800606660202
0.5103,-0.012594385960164933
0.5159,-0.013061220539297258
0.5216,-0.01330805601659013
0.5269,-0.01280029873356181
0.5326,-0.011400752580434048
0.5379,-0.012634119083053452
0.5436,-0.01378398291600691
0.5492,-0.012500993118850001
0.5549,-0.012549043345467803
0.5602,-0.013563486211301212
0.5659,-0.013842036194528395
0.5715,-0.01389569171623406
0.5769,-0.012920652155750334
0.5825,-0.014377772440443248
0.5881,-0.014221740101715508
0.5938,-0.011728224232337103
0.5992,-0.01388708420408813
0.6048,-0.0138046364302149
0.6102,-0.014649645202929884
0.6159,-0.01180747874992627
0.6215,-0.013809249376564026
0.6269,-0.013979922468970507
0.6324,-0.01335452865929243
0.6381,-0.01313185976132436
0.6437,-0.01291546481040795
0.6491,-0.0136311924658159
0.6547,-0.014999266139858136
