Experiment: Feb_8_Batch_expt_zeroed vial 6, Mon Feb  8 17:45:07 2021
0.0049,0.0
0.0103,-0.006358918342387554
0.0159,-0.008859480041214729
0.0213,-0.009819757836304843
0.0269,-0.007711981576353555
0.0326,-0.011130042191558331
0.0382,-0.015508732669504699
0.0436,-0.012602404403813328
0.0492,-0.013138123879090191
0.0546,-0.009416754421738283
0.0602,-0.013253969910881569
0.0659,-0.01410020738082629
0.0715,-0.01751828679849754
0.0769,-0.015629157418083794
0.0826,-0.015191380608323035
0.088,-0.01616886911828197
0.0936,-0.019171912626751997
0.0992,-0.017780220438980532
0.1046,-0.01885625350410569
0.1102,-0.020518150506268817
0.1159,-0.021197487469331033
0.1215,-0.02139554031797619
0.1269,-0.024756623472430128
0.1325,-0.023999519232589916
0.1381,-0.020888235981678438
0.1435,-0.022875366802006303
0.1491,-0.01960507975700665
0.1548,-0.02050159832684928
0.1604,-0.022092475782962806
0.1658,-0.01884233408475966
0.1715,-0.019113423968108778
0.1768,-0.01674566729635929
0.1825,-0.01858486548093996
0.1881,-0.019303219673801664
0.1938,-0.01582939006466555
0.2032,-0.015600630259537729
0.2046,-0.015341421026493052
0.2103,-0.013079359397240475
0.216,-0.011858934253925257
0.2213,-0.01325994110619777
0.2269,-0.014289820923983232
0.2359,-0.012328949978902104
0.238,-0.013618909756337727
0.2436,-0.010779284640256792
0.2493,-0.010198436387351517
0.2607,-0.010116796669814798
0.2622,-0.010362556757029129
0.2659,-0.011286005081055261
0.2713,-0.01230697255244384
0.282,-0.010570413877772689
0.2827,-0.010436637522011072
0.2881,-0.011157652244467409
0.2937,-0.01006438435922874
0.3039,-0.00974778231614315
0.3046,-0.008558614765861616
0.3103,-0.00890586335834942
0.3159,-0.010353309613012618
0.3254,-0.011538079065046558
0.3271,-0.009825482877138025
0.3324,-0.011861344447555933
0.3381,-0.010087803441489074
0.3437,-0.008433076077942525
0.354,-0.00900381072685752
0.3567,-0.0074127153485707975
0.3604,-0.008871482492963878
0.3658,-0.009187217949266024
0.3764,-0.009019112415081354
0.3788,-0.00925569848167207
0.3825,-0.010718853485579327
0.3881,-0.008714318665979048
0.398,-0.010835988066709046
0.3991,-0.009596387912763182
0.4047,-0.008969924794071327
0.4104,-0.008813267547270742
0.4158,-0.007792556185096666
0.4214,-0.005498369240591439
0.427,-0.004544185833453396
0.4327,-0.0054641759648987875
0.438,-0.005937068250786437
0.4437,-0.006505998701314297
0.4493,-0.0051451672814697424
0.4547,-0.0059460407377476265
0.4603,-0.00673104908378841
0.466,-0.006651942291189483
