Experiment: Feb_24_Turb_expt vial 3, Wed Feb 24 18:13:41 2021
0.0013,34507
0.0067,34802
0.0121,34976
0.0177,34612
0.0233,34819
0.0287,34994
0.0343,34960
0.04,35092
0.0456,35123
0.051,34999
0.0566,34962
0.0622,35109
0.0676,35128
0.0732,35173
0.0789,35161
0.0845,35167
0.0899,35272
0.0955,35140
0.1011,35167
0.1065,35168
0.1121,35520
0.1177,35374
0.1234,35592
0.1288,35528
0.1344,35501
0.14,35428
0.1454,35465
0.151,35518
0.1567,35561
0.162,35320
0.1677,35686
0.1733,35558
0.1789,35538
0.1843,35451
0.1899,35545
0.1955,35532
0.2012,35509
0.2065,35557
0.2122,35531
0.2178,35588
0.2232,35430
0.2288,35934
0.2344,35608
0.2401,35570
0.2454,35561
0.2511,35571
0.2567,35563
0.2621,35639
0.2677,35559
0.2733,35712
0.2787,35448
0.2844,35717
0.29,35707
0.2956,35498
0.301,35837
0.3066,35668
0.3123,35777
0.3176,35630
0.3233,35630
0.3289,35772
0.3343,35775
0.3399,35585
0.3456,35665
0.3509,35534
0.3566,35437
0.3622,35711
0.3676,35673
0.3732,35843
0.3789,35768
0.3845,35876
0.3899,35754
0.3955,35770
0.4011,35642
0.4065,35675
0.4121,35939
0.4178,35808
0.4231,35677
0.4288,35841
0.4345,35934
0.4398,35893
0.4454,35844
0.4511,35822
0.4567,35851
0.4621,35786
0.4677,35881
0.4733,35951
0.4787,35866
0.4843,35934
0.49,35770
0.4953,36102
0.501,35868
0.5066,35820
0.5122,35958
0.5176,35941
0.5232,35909
0.5289,35840
0.5345,35996
0.5399,35986
0.5455,35924
0.5512,35989
0.5565,36129
0.5622,36096
0.5678,36082
0.5732,36008
0.5788,36159
0.5844,36135
0.59,36028
0.5954,35983
0.601,36042
0.6067,36146
0.6121,35896
0.6177,36052
0.6233,35976
0.6289,36100
0.6343,36048
0.6399,36118
0.6456,36074
0.6509,36141
0.6565,36162
0.6622,36226
0.6678,36212
0.6732,36193
0.6788,36175
0.6844,36182
0.6898,36216
0.6954,36148
0.7011,36106
0.7067,36211
0.712,36120
0.7177,36171
0.7233,36159
0.7289,36263
0.7343,36194
0.7399,36244
0.7456,36288
0.7509,36211
0.7566,36220
0.7622,36286
0.7678,36173
0.7732,36183
0.7789,36419
0.7842,36265
0.7899,36336
0.7955,36405
0.8012,36315
0.8065,36480
0.8121,36230
0.8177,36313
0.8234,36411
0.8287,36425
0.8343,36340
0.8399,36370
0.8456,36387
0.8512,36463
0.8566,36374
0.8621,36525
0.8677,36476
0.8734,36709
0.8787,36299
0.8844,36360
0.8899,36447
0.8955,36415
0.9012,36381
0.9065,36387
0.9122,36430
0.9177,36485
0.9233,36160
0.9287,36436
0.9343,36451
0.94,36523
0.9455,36559
0.9511,36592
0.9565,36499
0.9622,36541
0.9678,36443
0.9732,36703
0.9788,36387
0.9844,36548
0.9898,36639
0.9954,36578
1.0067,36488
1.0121,36417
1.0177,36534
1.0234,36727
1.0287,36567
1.0344,36565
1.04,36426
1.0456,36553
1.051,36623
1.0566,36625
1.0622,36586
1.0676,36621
1.0732,36685
1.0788,36624
1.0842,36504
1.0898,36613
1.0955,36655
1.1011,36679
1.1065,36564
1.1121,36605
1.1178,36684
1.1231,36745
1.1288,36582
1.1344,36736
1.14,36852
1.1454,36824
1.151,36562
1.1566,36743
1.1623,36611
1.1676,36757
1.1733,36472
1.1789,36704
1.1842,36886
1.1899,36724
1.1955,36716
1.2011,36690
1.2065,36761
1.2122,36777
1.2178,36876
1.2231,36736
1.2288,36710
1.2344,36791
1.2398,36735
1.2454,36885
1.2511,36894
1.2567,36714
1.2621,36717
1.2677,36731
1.2734,36725
1.2787,36813
1.2844,36942
1.29,36910
1.2954,37042
1.301,36978
1.3067,36863
1.3121,36866
1.3177,36870
1.3234,36891
1.3287,37022
1.3343,36895
1.34,36903
1.3456,36839
1.351,36873
1.3566,36946
1.3622,36884
