Experiment: Feb_24_Turb_expt vial 1, Wed Feb 24 18:13:41 2021
0.0013,55217
0.0067,55221
0.0121,55226
0.0177,55215
0.0233,55220
0.0287,55244
0.0343,55262
0.04,55236
0.0456,55270
0.051,55275
0.0566,55275
0.0622,55283
0.0676,55282
0.0732,55285
0.0789,55291
0.0845,55300
0.0899,55300
0.0955,55306
0.1011,55307
0.1065,55320
0.1121,55299
0.1177,55326
0.1234,55329
0.1288,55333
0.1344,55333
0.14,55330
0.1454,55329
0.151,55339
0.1567,55344
0.162,55343
0.1677,55328
0.1733,55338
0.1789,55336
0.1843,55332
0.1899,55336
0.1955,55336
0.2012,55337
0.2065,55312
0.2122,55335
0.2178,55300
0.2232,55313
0.2288,55324
0.2344,55329
0.2401,55341
0.2454,55337
0.2511,55328
0.2567,55341
0.2621,55337
0.2677,55328
0.2733,55338
0.2787,55340
0.2844,55327
0.29,55333
0.2956,55328
0.301,55326
0.3066,55321
0.3123,55329
0.3176,55327
0.3233,55332
0.3289,55328
0.3343,55329
0.3399,55328
0.3456,55318
0.3509,55332
0.3566,55325
0.3622,55324
0.3676,55326
0.3732,55328
0.3789,55325
0.3845,55316
0.3899,55328
0.3955,55331
0.4011,55328
0.4065,55322
0.4121,55329
0.4178,55328
0.4231,55319
0.4288,55325
0.4345,55331
0.4398,55327
0.4454,55327
0.4511,55330
0.4567,55330
0.4621,55328
0.4677,55331
0.4733,55331
0.4787,55332
0.4843,55325
0.49,55333
0.4953,55330
0.501,55325
0.5066,55321
0.5122,55324
0.5176,55332
0.5232,55328
0.5289,55318
0.5345,55330
0.5399,55328
0.5455,55327
0.5512,55322
0.5565,55291
0.5622,55325
0.5678,55326
0.5732,55335
0.5788,55323
0.5844,55328
0.59,55327
0.5954,55322
0.601,55325
0.6067,55322
0.6121,55328
0.6177,55320
0.6233,55322
0.6289,55327
0.6343,55335
0.6399,55330
0.6456,55331
0.6509,55335
0.6565,55331
0.6622,55332
0.6678,55338
0.6732,55335
0.6788,55341
0.6844,55341
0.6898,55344
0.6954,55334
0.7011,55340
0.7067,55338
0.712,55335
0.7177,55330
0.7233,55329
0.7289,55336
0.7343,55331
0.7399,55339
0.7456,55339
0.7509,55337
0.7566,55327
0.7622,55331
0.7678,55335
0.7732,55325
0.7789,55343
0.7842,55336
0.7899,55338
0.7955,55340
0.8012,55337
0.8065,55342
0.8121,55337
0.8177,55341
0.8234,55350
0.8287,55345
0.8343,55337
0.8399,55343
0.8456,55341
0.8512,55337
0.8566,55333
0.8621,55349
0.8677,55351
0.8734,55344
0.8787,55348
0.8844,55346
0.8899,55337
0.8955,55344
0.9012,55344
0.9065,55347
0.9122,55337
0.9177,55345
0.9233,55342
0.9287,55342
0.9343,55340
0.94,55347
0.9455,55341
0.9511,55340
0.9565,55336
0.9622,55341
0.9678,55338
0.9732,55342
0.9788,55348
0.9844,55338
0.9898,55345
0.9954,55338
1.0067,55345
1.0121,55343
1.0177,55342
1.0234,55343
1.0287,55346
1.0344,55344
1.04,55341
1.0456,55343
1.051,55351
1.0566,55347
1.0622,55348
1.0676,55347
1.0732,55348
1.0788,55344
1.0842,55349
1.0898,55350
1.0955,55347
1.1011,55354
1.1065,55347
1.1121,55350
1.1178,55350
1.1231,55348
1.1288,55353
1.1344,55348
1.14,55352
1.1454,55350
1.151,55351
1.1566,55348
1.1623,55356
1.1676,55355
1.1733,55356
1.1789,55356
1.1842,55353
1.1899,55344
1.1955,55349
1.2011,55349
1.2065,55342
1.2122,55345
1.2178,55342
1.2231,55344
1.2288,55340
1.2344,55343
1.2398,55346
1.2454,55337
1.2511,55341
1.2567,55339
1.2621,55342
1.2677,55345
1.2734,55343
1.2787,55348
1.2844,55341
1.29,55344
1.2954,55343
1.301,55333
1.3067,55340
1.3121,55346
1.3177,55350
1.3234,55345
1.3287,55342
1.3343,55337
1.34,55341
1.3456,55344
1.351,55346
1.3566,55341
1.3622,55350
1.3676,55348
1.3732,55344
1.3789,55340
1.3845,55358
1.3899,55351
1.3955,55349
1.4011,55349
1.4065,55351
1.4121,55352
1.4178,55351
1.4234,55352
1.4288,55353
1.4344,55347
1.44,55348
1.4454,55353
1.451,55351
1.4567,55345
1.462,55350
1.4677,55344
1.4733,55348
1.4787,55344
1.4844,55354
1.49,55352
1.4954,55342
1.501,55347
1.5067,55347
1.5123,55348
1.5177,55354
1.5233,55351
1.5287,55339
1.5343,55347
1.54,55352
1.5454,55349
1.551,55340
1.5566,55346
1.562,55344
1.5676,55348
1.5733,55343
1.5789,55341
1.5843,55345
1.5899,55347
1.5955,55341
1.6012,55351
1.6065,55342
1.6121,55350
1.6178,55348
1.6231,55351
1.6288,55351
1.6344,55353
1.64,55350
1.6457,55345
1.651,55346
1.6566,55346
1.6622,55351
1.6676,55344
1.6732,55348
1.6788,55348
1.6845,55353
1.6898,55346
1.6954,55346
1.7011,55347
1.7067,55354
1.7121,55350
1.7177,55353
1.7233,55353
1.729,55343
1.7343,55346
1.7399,55352
1.7456,55350
1.7509,55351
1.7566,55345
1.7622,55349
1.7676,55339
1.7732,55341
1.7788,55342
1.7845,55340
1.7898,55341
1.7955,55350
1.8011,55348
1.8065,55345
1.8121,55355
1.8178,55350
1.8234,55348
1.8288,55347
1.8344,55353
1.84,55356
1.8454,55351
1.851,55350
1.8567,55354
1.862,55352
1.8677,55340
1.8733,55347
1.8787,55349
1.8843,55343
1.89,55344
1.8956,55352
1.901,55344
1.9066,55344
1.9122,55349
1.9176,55346
1.9232,55347
1.9289,55347
1.9343,55349
1.9399,55351
1.9455,55346
1.9512,55343
1.9565,55338
1.9622,55334
1.9678,55339
1.9732,55346
1.9788,55343
1.9844,55339
1.9898,55338
1.9955,55339
2.0065,55331
2.0122,55332
2.0178,55332
2.0231,55333
2.0288,55328
2.0344,55336
2.04,55339
2.0454,55334
2.051,55333
2.0566,55341
2.0623,55334
2.0676,55332
2.0733,55335
2.0789,55329
2.0843,55337
2.0899,55335
2.0956,55331
2.1012,55335
2.1065,55326
2.1122,55334
2.1178,55337
2.1234,55335
2.1288,55341
2.1344,55332
2.14,55328
2.1454,55332
2.151,55330
2.1566,55335
2.1623,55335
2.1676,55332
2.1733,55338
2.1789,55337
2.1843,55336
2.1899,55331
2.1956,55342
2.2009,55335
2.2066,55337
2.2122,55341
2.2178,55334
2.2232,55340
2.2288,55342
2.2344,55333
2.2398,55340
2.2455,55334
2.2511,55339
2.2567,55340
2.2621,55336
2.2677,55335
2.2734,55336
2.2787,55336
2.2844,55339
2.29,55334
2.2954,55338
2.301,55334
2.3066,55340
2.3123,55337
2.3176,55336
2.3233,55334
2.3289,55332
2.3343,55339
2.3399,55340
2.3455,55339
2.3512,55335
2.3565,55335
2.3621,55335
2.3678,55332
2.3731,55338
2.3788,55336
2.3843,55337
2.3899,55339
2.3955,55336
2.4012,55334
2.4065,55332
2.4121,55339
2.4177,55336
2.4234,55332
2.4287,55335
2.4344,55341
2.4398,55333
2.4454,55338
2.451,55336
2.4567,55333
2.4623,55330
2.4677,55330
2.4733,55328
2.4789,55334
2.4843,55333
2.49,55330
2.4955,55331
2.5011,55336
2.5065,55335
2.5121,55338
2.5178,55338
2.5231,55339
2.5288,55332
2.5344,55335
2.54,55334
2.5454,55336
2.551,55335
2.5566,55331
2.5623,55334
2.5676,55330
2.5733,55328
2.5789,55324
2.5842,55330
2.5899,55332
2.5955,55332
2.6011,55328
2.6065,55329
2.6121,55332
2.6177,55329
2.6233,55333
2.629,55334
2.6343,55335
2.64,55335
2.6456,55335
2.6509,55337
2.6566,55338
2.6622,55337
2.6676,55330
2.6732,55329
2.6789,55332
2.6845,55331
2.6898,55328
2.6955,55335
2.7011,55334
2.7065,55335
2.7121,55332
2.7178,55333
2.7234,55337
2.7288,55336
2.7344,55340
2.7401,55338
2.7454,55341
2.7511,55339
2.7567,55336
2.7621,55337
2.7677,55339
2.7733,55334
2.7787,55340
2.7843,55336
2.79,55336
2.7956,55338
2.801,55332
2.8066,55330
2.8122,55334
2.8176,55331
2.8233,55332
2.8289,55333
2.8343,55335
2.8399,55332
2.8455,55332
2.8509,55332
2.8566,55334
2.8622,55334
2.8678,55334
2.8733,55337
2.8789,55335
2.8842,55330
2.8899,55327
2.8955,55331
2.9012,55337
2.9065,55337
2.9122,55331
2.9178,55329
2.9232,55337
2.9288,55331
2.9344,55325
2.9401,55333
2.9455,55331
2.9511,55331
2.9565,55326
2.9621,55327
2.9678,55325
2.9734,55325
2.9788,55333
2.9844,55332
2.99,55328
2.9954,55333
3.001,55329
3.0067,55329
3.0121,55325
3.0177,55329
3.0233,55328
3.0287,55328
3.0343,55324
3.04,55329
3.0456,55331
3.051,55325
3.0566,55322
3.0622,55332
3.0676,55324
3.0732,55323
3.0789,55329
3.0845,55328
