Experiment: Feb_24_Turb_expt vial 15, Wed Feb 24 18:13:41 2021
0.0013,54200
0.0067,54195
0.0121,54208
0.0177,54202
0.0233,54218
0.0287,54228
0.0343,54233
0.04,54238
0.0456,54228
0.051,54228
0.0566,54258
0.0622,54262
0.0676,54277
0.0732,54269
0.0789,54278
0.0845,54281
0.0899,54286
0.0955,54290
0.1011,54300
0.1065,54299
0.1121,54306
0.1177,54301
0.1234,54321
0.1288,54330
0.1344,54333
0.14,54337
0.1454,54346
0.151,54348
0.1567,54351
0.162,54347
0.1677,54354
0.1733,54353
0.1789,54365
0.1843,54366
0.1899,54365
0.1955,54366
0.2012,54362
0.2065,54367
0.2122,54379
0.2178,54377
0.2232,54381
0.2288,54376
0.2344,54373
0.2401,54394
0.2454,54383
0.2511,54386
0.2567,54381
0.2621,54385
0.2677,54378
0.2733,54386
0.2787,54394
0.2844,54386
0.29,54370
0.2956,54387
0.301,54383
0.3066,54366
0.3123,54362
0.3176,54370
0.3233,54370
0.3289,54383
0.3343,54382
0.3399,54384
0.3456,54384
0.3509,54392
0.3566,54384
0.3622,54385
0.3676,54399
0.3732,54380
0.3789,54369
0.3845,54385
0.3899,54390
0.3955,54382
0.4011,54373
0.4065,54384
0.4121,54388
0.4178,54384
0.4231,54373
0.4288,54379
0.4345,54382
0.4398,54368
0.4454,54380
0.4511,54392
0.4567,54386
0.4621,54378
0.4677,54368
0.4733,54365
0.4787,54380
0.4843,54373
0.49,54355
0.4953,54351
0.501,54369
0.5066,54358
0.5122,54359
0.5176,54376
0.5232,54373
0.5289,54370
0.5345,54359
0.5399,54362
0.5455,54369
0.5512,54373
0.5565,54358
0.5622,54357
0.5678,54366
0.5732,54372
0.5788,54361
0.5844,54364
0.59,54370
0.5954,54369
0.601,54372
0.6067,54358
0.6121,54355
0.6177,54359
0.6233,54346
0.6289,54358
0.6343,54359
0.6399,54370
0.6456,54365
0.6509,54358
0.6565,54359
0.6622,54371
0.6678,54364
0.6732,54347
0.6788,54363
0.6844,54357
0.6898,54363
0.6954,54353
0.7011,54363
0.7067,54363
0.712,54350
0.7177,54364
0.7233,54363
0.7289,54364
0.7343,54362
0.7399,54358
0.7456,54366
0.7509,54370
0.7566,54364
0.7622,54373
0.7678,54365
0.7732,54355
0.7789,54370
0.7842,54373
0.7899,54365
0.7955,54362
0.8012,54364
0.8065,54374
0.8121,54376
0.8177,54359
0.8234,54361
0.8287,54365
0.8343,54365
0.8399,54359
0.8456,54353
0.8512,54366
0.8566,54362
0.8621,54361
0.8677,54362
0.8734,54365
0.8787,54368
0.8844,54375
0.8899,54366
0.8955,54373
0.9012,54362
0.9065,54350
0.9122,54358
