Experiment: Feb_24_Turb_expt vial 14, Wed Feb 24 18:13:41 2021
0.0013,41672
0.0067,41681
0.0121,41703
0.0177,41594
0.0233,41795
0.0287,41795
0.0343,41926
0.04,41835
0.0456,41912
0.051,41888
0.0566,42010
0.0622,41902
0.0676,41977
0.0732,42017
0.0789,41952
0.0845,41968
0.0899,42037
0.0955,42048
0.1011,42081
0.1065,42074
0.1121,42199
0.1177,42143
0.1234,42172
0.1288,42249
0.1344,42267
0.14,42328
0.1454,42263
0.151,42291
0.1567,42383
0.162,42336
0.1677,42250
0.1733,42378
0.1789,42364
0.1843,42363
0.1899,42389
0.1955,42423
0.2012,42384
0.2065,42408
0.2122,42417
0.2178,42470
0.2232,42358
0.2288,42503
0.2344,42423
0.2401,42536
0.2454,42462
0.2511,42428
0.2567,42487
0.2621,42568
0.2677,42440
0.2733,42534
0.2787,42545
0.2844,42484
0.29,42526
0.2956,42563
0.301,42518
0.3066,42500
0.3123,42614
0.3176,42627
0.3233,42579
0.3289,42577
0.3343,42614
0.3399,42667
0.3456,42592
0.3509,42770
0.3566,42714
0.3622,42604
0.3676,42730
0.3732,42667
0.3789,42757
0.3845,42699
0.3899,42637
0.3955,42667
0.4011,42720
0.4065,42726
0.4121,42772
0.4178,42719
0.4231,42722
0.4288,42638
0.4345,42749
0.4398,42620
0.4454,42779
0.4511,42805
0.4567,42745
0.4621,42742
0.4677,42853
0.4733,42676
0.4787,42749
0.4843,42831
0.49,42802
0.4953,42841
0.501,42821
0.5066,42798
0.5122,42849
0.5176,42862
0.5232,42911
0.5289,42732
0.5345,42888
0.5399,42817
0.5455,42825
0.5512,42839
0.5565,42873
0.5622,42812
0.5678,42919
0.5732,42940
0.5788,42940
0.5844,42875
0.59,42965
0.5954,42940
0.601,42969
0.6067,42865
0.6121,42886
0.6177,42928
0.6233,42839
0.6289,42866
0.6343,42951
0.6399,43005
0.6456,42973
0.6509,43046
0.6565,42931
0.6622,42992
0.6678,42979
0.6732,42948
0.6788,43065
0.6844,42933
0.6898,42955
0.6954,42988
0.7011,42980
0.7067,43039
0.712,42993
0.7177,43060
0.7233,43119
0.7289,43092
0.7343,43002
0.7399,43047
0.7456,43010
0.7509,43141
0.7566,43143
0.7622,43157
0.7678,43163
0.7732,43090
0.7789,43119
0.7842,43171
0.7899,43129
0.7955,43242
0.8012,43068
0.8065,43117
0.8121,43158
0.8177,43240
0.8234,43154
0.8287,43116
0.8343,43178
0.8399,43120
0.8456,43213
0.8512,43173
0.8566,43230
0.8621,43190
0.8677,43228
0.8734,43211
0.8787,43256
0.8844,43228
0.8899,43342
0.8955,43318
0.9012,43189
