Experiment: Feb_24_Turb_expt vial 11, Wed Feb 24 18:13:41 2021
0.0013,56162
0.0067,56168
0.0121,56161
0.0177,56171
0.0233,56178
0.0287,56177
0.0343,56184
0.04,56198
0.0456,56193
0.051,56202
0.0566,56195
0.0622,56211
0.0676,56218
0.0732,56215
0.0789,56206
0.0845,56218
0.0899,56222
0.0955,56220
0.1011,56217
0.1065,56225
0.1121,56227
0.1177,56222
0.1234,56235
0.1288,56236
0.1344,56237
0.14,56253
0.1454,56250
0.151,56251
0.1567,56253
0.162,56250
0.1677,56263
0.1733,56251
0.1789,56265
0.1843,56265
0.1899,56277
0.1955,56263
0.2012,56272
0.2065,56267
0.2122,56267
0.2178,56262
0.2232,56269
0.2288,56262
0.2344,56263
0.2401,56278
0.2454,56265
0.2511,56263
0.2567,56272
0.2621,56270
0.2677,56262
0.2733,56266
0.2787,56268
0.2844,56269
0.29,56274
0.2956,56274
0.301,56276
0.3066,56268
0.3123,56267
0.3176,56271
0.3233,56273
0.3289,56265
0.3343,56273
0.3399,56271
0.3456,56262
0.3509,56273
0.3566,56267
0.3622,56268
0.3676,56275
0.3732,56270
0.3789,56272
0.3845,56265
0.3899,56264
0.3955,56256
0.4011,56252
0.4065,56260
0.4121,56268
0.4178,56274
0.4231,56266
0.4288,56260
0.4345,56263
0.4398,56257
0.4454,56262
0.4511,56263
0.4567,56261
0.4621,56263
0.4677,56264
0.4733,56261
0.4787,56264
0.4843,56261
0.49,56274
0.4953,56263
0.501,56269
0.5066,56266
0.5122,56269
0.5176,56272
0.5232,56272
0.5289,56274
0.5345,56263
0.5399,56272
0.5455,56263
0.5512,56275
0.5565,56272
0.5622,56271
0.5678,56273
0.5732,56277
0.5788,56270
0.5844,56274
0.59,56266
0.5954,56265
0.601,56266
0.6067,56259
0.6121,56268
0.6177,56262
0.6233,56263
0.6289,56263
0.6343,56275
0.6399,56273
0.6456,56264
0.6509,56268
0.6565,56270
0.6622,56274
0.6678,56270
0.6732,56279
0.6788,56265
0.6844,56277
0.6898,56266
0.6954,56269
0.7011,56268
0.7067,56269
0.712,56262
0.7177,56270
0.7233,56274
0.7289,56272
0.7343,56285
0.7399,56268
0.7456,56272
0.7509,56279
0.7566,56269
0.7622,56271
0.7678,56276
0.7732,56274
0.7789,56277
0.7842,56274
0.7899,56279
0.7955,56284
0.8012,56283
0.8065,56270
0.8121,56275
0.8177,56282
0.8234,56280
0.8287,56279
0.8343,56260
0.8399,56282
0.8456,56276
0.8512,56269
0.8566,56280
0.8621,56272
0.8677,56275
0.8734,56251
0.8787,56280
0.8844,56283
0.8899,56274
0.8955,56281
0.9012,56267
0.9065,56282
0.9122,56277
0.9177,56278
0.9233,56290
0.9287,56285
0.9343,56291
0.94,56284
0.9455,56273
0.9511,56281
0.9565,56285
0.9622,56278
0.9678,56281
0.9732,56296
0.9788,56276
0.9844,56282
0.9898,56283
0.9954,56286
1.0067,56285
1.0121,56277
1.0177,56279
1.0234,56288
1.0287,56284
1.0344,56283
1.04,56279
1.0456,56274
1.051,56283
1.0566,56283
1.0622,56290
1.0676,56291
1.0732,56270
1.0788,56288
1.0842,56275
1.0898,56278
1.0955,56295
1.1011,56290
1.1065,56277
1.1121,56280
1.1178,56278
1.1231,56272
1.1288,56281
1.1344,56264
1.14,56278
1.1454,56277
1.151,56275
1.1566,56273
1.1623,56267
1.1676,56276
1.1733,56278
1.1789,56280
1.1842,56277
1.1899,56277
1.1955,56263
1.2011,56275
1.2065,56283
1.2122,56281
1.2178,56282
1.2231,56271
1.2288,56275
1.2344,56277
1.2398,56270
1.2454,56278
1.2511,56286
1.2567,56273
1.2621,56282
1.2677,56275
1.2734,56271
1.2787,56267
1.2844,56279
1.29,56264
1.2954,56275
1.301,56278
1.3067,56276
1.3121,56279
1.3177,56275
1.3234,56282
1.3287,56271
1.3343,56281
1.34,56282
1.3456,56278
1.351,56273
1.3566,56284
1.3622,56273
1.3676,56276
1.3732,56283
1.3789,56280
1.3845,56280
1.3899,56282
1.3955,56289
1.4011,56287
1.4065,56282
1.4121,56294
1.4178,56283
1.4234,56273
1.4288,56281
1.4344,56268
1.44,56272
1.4454,56266
1.451,56278
1.4567,56276
1.462,56272
1.4677,56284
1.4733,56282
1.4787,56279
1.4844,56268
1.49,56291
1.4954,56281
1.501,56282
1.5067,56282
1.5123,56272
1.5177,56277
1.5233,56289
1.5287,56281
1.5343,56270
1.54,56276
1.5454,56283
1.551,56283
1.5566,56282
1.562,56284
1.5676,56281
1.5733,56279
1.5789,56273
1.5843,56280
1.5899,56269
1.5955,56276
1.6012,56279
1.6065,56274
1.6121,56276
1.6178,56285
1.6231,56281
1.6288,56283
1.6344,56279
1.64,56274
1.6457,56270
1.651,56276
1.6566,56271
1.6622,56281
1.6676,56274
1.6732,56269
1.6788,56271
1.6845,56266
1.6898,56274
1.6954,56271
1.7011,56272
1.7067,56275
1.7121,56263
1.7177,56271
1.7233,56284
1.729,56275
1.7343,56276
1.7399,56272
1.7456,56275
1.7509,56279
1.7566,56276
1.7622,56274
1.7676,56283
1.7732,56271
1.7788,56274
1.7845,56267
1.7898,56276
1.7955,56277
1.8011,56272
1.8065,56271
1.8121,56267
1.8178,56271
1.8234,56266
1.8288,56277
1.8344,56274
1.84,56273
1.8454,56272
1.851,56271
1.8567,56278
1.862,56272
1.8677,56276
1.8733,56264
1.8787,56268
1.8843,56269
1.89,56277
1.8956,56267
1.901,56269
1.9066,56264
1.9122,56270
1.9176,56274
1.9232,56268
1.9289,56277
1.9343,56268
1.9399,56269
1.9455,56270
1.9512,56262
1.9565,56263
1.9622,56264
1.9678,56266
1.9732,56268
1.9788,56259
1.9844,56270
1.9898,56272
1.9955,56266
2.0065,56266
2.0122,56271
2.0178,56278
2.0231,56273
2.0288,56273
2.0344,56272
2.04,56269
2.0454,56273
2.051,56270
2.0566,56273
2.0623,56274
2.0676,56275
2.0733,56274
2.0789,56269
2.0843,56259
2.0899,56270
2.0956,56271
2.1012,56262
2.1065,56260
2.1122,56268
2.1178,56265
2.1234,56274
2.1288,56266
2.1344,56269
2.14,56264
2.1454,56271
2.151,56266
2.1566,56269
2.1623,56265
2.1676,56268
2.1733,56273
2.1789,56274
2.1843,56267
2.1899,56266
2.1956,56267
2.2009,56263
2.2066,56269
2.2122,56273
2.2178,56262
2.2232,56272
2.2288,56263
2.2344,56249
2.2398,56267
2.2455,56265
2.2511,56262
2.2567,56271
2.2621,56274
2.2677,56272
2.2734,56269
2.2787,56266
2.2844,56274
2.29,56273
2.2954,56278
2.301,56258
2.3066,56263
2.3123,56267
2.3176,56269
2.3233,56270
2.3289,56273
2.3343,56264
2.3399,56263
2.3455,56273
2.3512,56267
2.3565,56272
2.3621,56262
2.3678,56266
2.3731,56268
2.3788,56266
2.3843,56258
2.3899,56263
2.3955,56247
2.4012,56269
2.4065,56264
2.4121,56264
2.4177,56253
2.4234,56261
2.4287,56267
2.4344,56269
2.4398,56266
2.4454,56271
2.451,56264
2.4567,56271
2.4623,56260
2.4677,56272
2.4733,56272
2.4789,56271
2.4843,56278
2.49,56277
2.4955,56283
2.5011,56274
2.5065,56280
2.5121,56289
2.5178,56280
2.5231,56284
2.5288,56277
2.5344,56285
2.54,56284
2.5454,56293
2.551,56287
2.5566,56290
2.5623,56286
2.5676,56291
2.5733,56296
2.5789,56283
2.5842,56288
2.5899,56290
2.5955,56290
2.6011,56291
2.6065,56289
2.6121,56285
2.6177,56289
2.6233,56295
2.629,56293
2.6343,56289
2.64,56298
2.6456,56292
2.6509,56291
2.6566,56286
2.6622,56289
2.6676,56288
2.6732,56278
2.6789,56285
2.6845,56296
2.6898,56284
2.6955,56295
2.7011,56291
2.7065,56281
2.7121,56298
2.7178,56279
2.7234,56282
2.7288,56290
2.7344,56285
2.7401,56291
2.7454,56277
2.7511,56295
2.7567,56278
2.7621,56289
2.7677,56290
2.7733,56292
2.7787,56291
2.7843,56285
2.79,56282
2.7956,56289
2.801,56291
2.8066,56276
2.8122,56279
2.8176,56286
2.8233,56289
2.8289,56276
2.8343,56275
2.8399,56276
2.8455,56280
2.8509,56277
2.8566,56287
2.8622,56279
2.8678,56281
2.8733,56286
2.8789,56284
2.8842,56285
2.8899,56272
2.8955,56286
2.9012,56285
2.9065,56282
2.9122,56267
2.9178,56275
2.9232,56284
2.9288,56266
2.9344,56270
2.9401,56282
2.9455,56278
2.9511,56278
2.9565,56282
2.9621,56282
2.9678,56284
2.9734,56282
2.9788,56289
2.9844,56285
2.99,56277
2.9954,56288
3.001,56284
3.0067,56273
3.0121,56284
3.0177,56288
3.0233,56287
3.0287,56294
3.0343,56288
3.04,56289
3.0456,56289
3.051,56287
