Experiment: Feb_24_Turb_expt vial 5, Wed Feb 24 18:13:41 2021
0.0013,35389
0.0067,35337
0.0121,35639
0.0177,35496
0.0233,35559
0.0287,35612
0.0343,35495
0.04,35720
0.0456,35843
0.051,35942
0.0566,35809
0.0622,35792
0.0676,35747
0.0732,35819
0.0789,36031
0.0845,36021
0.0899,35967
0.0955,35955
0.1011,36010
0.1065,36211
0.1121,35868
0.1177,36013
0.1234,36197
0.1288,36253
0.1344,36192
0.14,36196
0.1454,36169
0.151,36249
0.1567,36168
0.162,36194
0.1677,36354
0.1733,36199
0.1789,36129
0.1843,36283
0.1899,36323
0.1955,36216
0.2012,36361
0.2065,36280
0.2122,36392
0.2178,36417
0.2232,36295
0.2288,36463
0.2344,36431
0.2401,36321
0.2454,36372
0.2511,36481
0.2567,36357
0.2621,36321
0.2677,36518
0.2733,36574
0.2787,36321
0.2844,36462
0.29,36463
0.2956,36319
0.301,36315
0.3066,36277
0.3123,36148
0.3176,36460
0.3233,36473
0.3289,36523
0.3343,36467
0.3399,36398
0.3456,36471
0.3509,36350
0.3566,36405
0.3622,36310
0.3676,36523
0.3732,36520
0.3789,36566
0.3845,36435
0.3899,36591
0.3955,36562
0.4011,36609
0.4065,36550
0.4121,36595
0.4178,36496
0.4231,36657
0.4288,36539
0.4345,36555
0.4398,36598
0.4454,36638
0.4511,36545
0.4567,36583
0.4621,36600
0.4677,36363
0.4733,36771
0.4787,36648
0.4843,36607
0.49,36529
0.4953,36613
0.501,36717
0.5066,36642
0.5122,36642
0.5176,36680
0.5232,36755
0.5289,36674
0.5345,36726
0.5399,36821
0.5455,36607
0.5512,36876
0.5565,36656
0.5622,36663
0.5678,36898
0.5732,36953
0.5788,36769
0.5844,36697
0.59,36837
0.5954,36780
0.601,36849
0.6067,37041
0.6121,36708
0.6177,36865
0.6233,36987
0.6289,36790
0.6343,36757
0.6399,36851
0.6456,36837
0.6509,36902
0.6565,36974
0.6622,36989
0.6678,37102
0.6732,36875
0.6788,36858
0.6844,37275
0.6898,36863
0.6954,37093
0.7011,36962
0.7067,37075
0.712,37035
0.7177,36947
0.7233,37220
0.7289,37009
0.7343,37165
0.7399,37151
0.7456,37166
0.7509,37130
0.7566,37113
0.7622,37277
0.7678,37254
0.7732,37207
0.7789,37217
0.7842,37238
0.7899,37162
0.7955,37274
0.8012,37300
0.8065,37195
0.8121,37193
0.8177,37204
0.8234,37322
0.8287,37211
0.8343,37276
0.8399,37262
0.8456,37395
0.8512,37213
0.8566,37161
0.8621,37416
0.8677,37361
0.8734,37366
0.8787,37233
0.8844,37198
0.8899,37332
0.8955,37246
0.9012,37188
0.9065,37450
0.9122,37158
0.9177,37330
0.9233,37261
0.9287,37417
0.9343,37309
0.94,37247
0.9455,37344
0.9511,37484
0.9565,37478
0.9622,37328
0.9678,37431
0.9732,37471
0.9788,37453
0.9844,37507
0.9898,37564
0.9954,37345
1.0067,37477
1.0121,37362
1.0177,37488
1.0234,37434
1.0287,37421
1.0344,37470
1.04,37481
1.0456,37425
1.051,37440
1.0566,37562
1.0622,37464
1.0676,37513
1.0732,37470
1.0788,37499
1.0842,37661
1.0898,37546
1.0955,37474
1.1011,37479
1.1065,37547
1.1121,37647
1.1178,37624
1.1231,37730
1.1288,37439
1.1344,37513
1.14,37570
1.1454,37580
1.151,37661
1.1566,37608
1.1623,37388
1.1676,37625
1.1733,37592
1.1789,37683
1.1842,37600
1.1899,37595
1.1955,37628
1.2011,37667
1.2065,37617
1.2122,37778
1.2178,37869
1.2231,37928
1.2288,37584
1.2344,37629
1.2398,37644
1.2454,37716
1.2511,37702
1.2567,37783
1.2621,37692
1.2677,37864
1.2734,37721
1.2787,37752
1.2844,37651
1.29,37673
1.2954,37654
1.301,37763
1.3067,37859
1.3121,37767
1.3177,37851
1.3234,37770
1.3287,37883
1.3343,37854
1.34,37852
1.3456,37802
1.351,37761
1.3566,37817
1.3622,37959
1.3676,37761
1.3732,37740
1.3789,37744
1.3845,38093
1.3899,37869
1.3955,37880
1.4011,37819
1.4065,37965
1.4121,37745
1.4178,37938
1.4234,37808
1.4288,37844
1.4344,37991
1.44,38018
1.4454,37987
1.451,37978
1.4567,37877
1.462,37750
1.4677,37829
1.4733,37932
1.4787,37912
1.4844,37741
1.49,37813
1.4954,37999
1.501,37949
1.5067,37851
1.5123,37937
1.5177,37928
1.5233,37958
1.5287,38067
1.5343,37953
1.54,37900
1.5454,37957
1.551,38068
1.5566,37973
1.562,38114
1.5676,38092
1.5733,37898
1.5789,37905
1.5843,38027
1.5899,37987
1.5955,37967
1.6012,38053
1.6065,38024
1.6121,38075
1.6178,38091
1.6231,37946
1.6288,38050
1.6344,37893
1.64,38101
1.6457,38048
1.651,38055
1.6566,37940
1.6622,38000
1.6676,38091
1.6732,38247
1.6788,38163
1.6845,38161
1.6898,38077
1.6954,38053
1.7011,38136
1.7067,38238
1.7121,38237
1.7177,38019
1.7233,38075
1.729,38120
1.7343,38016
1.7399,38220
1.7456,38216
1.7509,38156
1.7566,38200
1.7622,38269
1.7676,38171
1.7732,38027
1.7788,38026
1.7845,38223
1.7898,38239
1.7955,38284
1.8011,38277
1.8065,38138
1.8121,38308
1.8178,38340
1.8234,38295
1.8288,38200
1.8344,38081
1.84,38207
1.8454,38209
1.851,38197
1.8567,38201
1.862,38291
1.8677,38210
1.8733,38261
1.8787,38350
1.8843,38316
1.89,38446
1.8956,38337
1.901,38324
1.9066,38275
1.9122,38457
1.9176,38390
1.9232,38464
1.9289,38219
1.9343,38278
1.9399,38340
1.9455,38381
1.9512,38344
1.9565,38219
1.9622,38410
1.9678,38331
1.9732,38252
1.9788,38475
1.9844,38444
1.9898,38281
1.9955,38316
2.0065,38268
2.0122,38412
2.0178,38279
2.0231,38410
2.0288,38499
2.0344,38333
2.04,38280
2.0454,38348
2.051,38222
2.0566,38423
2.0623,38438
2.0676,38412
2.0733,38271
2.0789,38239
2.0843,38470
2.0899,38412
2.0956,38289
2.1012,38344
2.1065,38320
2.1122,38347
2.1178,38418
2.1234,38421
2.1288,38391
2.1344,38342
2.14,38293
2.1454,38482
2.151,38494
2.1566,38441
2.1623,38349
2.1676,38295
2.1733,38476
2.1789,38511
2.1843,38377
2.1899,38576
2.1956,38393
2.2009,38565
2.2066,38536
2.2122,38345
2.2178,38418
2.2232,38383
2.2288,38375
2.2344,38537
2.2398,38469
2.2455,38492
2.2511,38578
2.2567,38367
2.2621,38542
2.2677,38639
2.2734,38426
2.2787,38568
2.2844,38479
2.29,38622
2.2954,38439
2.301,38601
2.3066,38580
2.3123,38602
2.3176,38483
2.3233,38572
2.3289,38487
2.3343,38722
2.3399,38554
2.3455,38491
2.3512,38487
2.3565,38524
2.3621,38409
2.3678,38408
2.3731,38780
2.3788,38625
2.3843,38582
2.3899,38665
2.3955,38554
2.4012,38592
2.4065,38632
2.4121,38657
2.4177,38629
2.4234,38667
2.4287,38587
2.4344,38611
2.4398,38641
2.4454,38563
2.451,38711
2.4567,38657
2.4623,38502
2.4677,38618
2.4733,38618
2.4789,38638
2.4843,38689
2.49,38754
2.4955,38764
2.5011,38737
2.5065,38603
2.5121,38726
2.5178,38762
2.5231,38853
2.5288,38772
2.5344,38703
2.54,38797
2.5454,38805
2.551,38753
2.5566,38839
2.5623,38734
2.5676,38833
2.5733,38740
2.5789,38815
2.5842,38836
2.5899,38798
2.5955,38768
2.6011,38695
2.6065,38991
2.6121,38951
2.6177,38768
2.6233,38877
2.629,38714
2.6343,38818
2.64,38873
2.6456,38809
2.6509,38859
2.6566,38981
2.6622,38868
2.6676,38882
2.6732,38873
2.6789,38827
2.6845,38928
2.6898,38838
2.6955,38868
2.7011,38886
2.7065,38782
2.7121,38770
2.7178,38873
2.7234,38868
2.7288,39014
2.7344,38841
2.7401,38900
2.7454,38801
2.7511,38922
2.7567,38997
2.7621,38917
2.7677,38887
2.7733,38999
2.7787,39014
2.7843,39008
2.79,39027
2.7956,38931
2.801,38885
2.8066,39021
2.8122,39038
2.8176,38855
2.8233,39036
2.8289,39119
2.8343,39002
2.8399,39111
2.8455,39033
2.8509,38912
2.8566,39134
2.8622,39036
2.8678,39031
2.8733,39057
2.8789,39215
2.8842,39008
2.8899,39127
2.8955,39051
2.9012,39087
2.9065,39241
2.9122,39152
2.9178,39097
2.9232,39134
2.9288,39061
2.9344,39031
2.9401,39094
2.9455,39177
2.9511,39082
2.9565,39182
2.9621,39077
2.9678,39185
2.9734,39102
2.9788,39198
2.9844,39012
2.99,39125
2.9954,39231
3.001,39171
3.0067,39107
3.0121,39227
3.0177,39166
3.0233,39146
3.0287,39232
3.0343,39200
3.04,39197
3.0456,39075
3.051,39303
3.0566,39150
3.0622,39199
3.0676,39313
3.0732,39205
3.0789,39191
3.0845,39230
3.0898,39188
3.0955,39195
3.1011,39138
3.1067,39086
3.1121,39241
3.1177,39142
3.1234,39172
3.1287,39311
3.1344,39125
3.14,39141
3.1456,39400
3.151,39208
3.1567,39470
3.162,39295
3.1676,39367
3.1733,39375
3.1789,39232
3.1843,39208
3.1899,39215
3.1956,39267
3.2009,39243
3.2066,39351
3.2122,39252
3.2178,39266
3.2232,39286
3.2289,39261
3.2345,39345
3.2399,39362
3.2455,39276
3.2511,39357
3.2565,39362
3.2621,39369
3.2678,39312
3.2731,39344
3.2788,39281
3.2844,39403
3.29,39464
3.2954,39245
3.3011,39340
3.3067,39510
3.3121,39390
3.3177,39374
3.3233,39514
3.3287,39471
3.3344,39585
3.34,39610
3.3454,39474
3.351,39459
3.3566,39475
3.3623,39600
3.3676,39433
3.3733,39512
3.3789,39472
3.3843,39540
3.3899,39523
3.3956,39425
3.4009,39537
3.4066,39548
3.4122,39455
3.4176,39370
3.4232,39505
3.4289,39560
3.4345,39461
3.4398,39565
3.4455,39541
3.4511,39517
3.4565,39589
3.4621,39411
3.4678,39579
3.4731,39585
3.4788,39600
3.4844,39479
3.49,39517
3.4954,39476
3.501,39378
3.5067,39635
3.512,39582
3.5177,39541
3.5233,39621
3.5289,39603
3.5343,39552
3.5399,39543
3.5455,39558
3.5509,39618
3.5566,39693
3.5622,39581
3.5676,39713
3.5732,39627
3.5788,39513
3.5844,39470
3.5901,39666
3.5954,39567
3.6011,39606
3.6067,39770
3.6121,39618
3.6177,39644
3.6233,39724
3.6287,39653
3.6343,39610
3.6399,39806
3.6456,39728
3.6509,39580
3.6566,39626
3.6622,39675
3.6676,39658
3.6732,39670
3.6789,39617
3.6842,39764
3.6899,39653
3.6955,39693
3.7009,39539
3.7065,39694
3.7122,39800
3.7178,39663
3.7232,39620
3.7288,39724
3.7344,39665
3.7398,39715
3.7455,39692
3.7511,39741
3.7565,39815
3.7621,39637
