Experiment: Feb_24_Turb_expt vial 7, Wed Feb 24 18:13:41 2021
0.0013,55806
0.0067,55816
0.0121,55819
0.0177,55813
0.0233,55827
0.0287,55829
0.0343,55842
0.04,55851
0.0456,55845
0.051,55853
0.0566,55857
0.0622,55870
0.0676,55874
0.0732,55877
0.0789,55872
0.0845,55873
0.0899,55875
0.0955,55875
0.1011,55878
0.1065,55889
0.1121,55890
0.1177,55882
0.1234,55899
0.1288,55894
0.1344,55911
0.14,55913
0.1454,55907
0.151,55913
0.1567,55915
0.162,55909
0.1677,55917
0.1733,55925
0.1789,55917
0.1843,55919
0.1899,55918
0.1955,55928
0.2012,55925
0.2065,55926
0.2122,55920
0.2178,55923
0.2232,55917
0.2288,55920
0.2344,55921
0.2401,55924
0.2454,55924
0.2511,55916
0.2567,55915
0.2621,55918
0.2677,55910
0.2733,55895
0.2787,55910
0.2844,55898
0.29,55885
0.2956,55906
0.301,55895
0.3066,55909
0.3123,55892
0.3176,55895
0.3233,55890
0.3289,55870
0.3343,55892
0.3399,55875
0.3456,55885
0.3509,55891
0.3566,55856
0.3622,55862
0.3676,55870
0.3732,55899
0.3789,55875
0.3845,55848
0.3899,55850
0.3955,55868
0.4011,55887
0.4065,55851
0.4121,55862
0.4178,55837
0.4231,55901
0.4288,55867
0.4345,55855
0.4398,55856
0.4454,55872
0.4511,55851
0.4567,55846
0.4621,55862
0.4677,55841
0.4733,55887
0.4787,55883
0.4843,55872
0.49,55875
0.4953,55872
0.501,55867
0.5066,55824
0.5122,55844
0.5176,55865
0.5232,55880
0.5289,55882
0.5345,55884
0.5399,55864
0.5455,55899
0.5512,55866
0.5565,55883
0.5622,55864
0.5678,55851
0.5732,55877
0.5788,55880
0.5844,55888
0.59,55899
0.5954,55880
0.601,55865
0.6067,55865
0.6121,55883
0.6177,55839
0.6233,55837
0.6289,55872
0.6343,55894
0.6399,55898
0.6456,55875
0.6509,55884
0.6565,55883
0.6622,55909
0.6678,55909
0.6732,55908
0.6788,55889
0.6844,55873
0.6898,55881
0.6954,55877
0.7011,55899
0.7067,55909
0.712,55862
0.7177,55884
0.7233,55901
0.7289,55872
0.7343,55913
0.7399,55910
0.7456,55922
0.7509,55893
0.7566,55856
0.7622,55895
0.7678,55909
0.7732,55892
0.7789,55887
0.7842,55891
0.7899,55896
0.7955,55918
0.8012,55899
0.8065,55886
0.8121,55914
0.8177,55926
0.8234,55925
0.8287,55919
0.8343,55916
0.8399,55928
0.8456,55895
0.8512,55898
0.8566,55885
0.8621,55914
0.8677,55902
0.8734,55907
0.8787,55925
0.8844,55918
0.8899,55918
0.8955,55908
0.9012,55922
0.9065,55917
0.9122,55905
0.9177,55897
0.9233,55904
0.9287,55916
0.9343,55897
0.94,55900
0.9455,55918
0.9511,55925
0.9565,55923
0.9622,55895
0.9678,55917
0.9732,55924
0.9788,55923
0.9844,55892
0.9898,55909
0.9954,55913
1.0067,55908
1.0121,55924
1.0177,55918
1.0234,55892
1.0287,55909
1.0344,55886
1.04,55914
1.0456,55911
1.051,55913
1.0566,55908
1.0622,55916
1.0676,55916
1.0732,55886
1.0788,55898
1.0842,55912
1.0898,55916
1.0955,55927
1.1011,55906
1.1065,55920
1.1121,55913
1.1178,55932
1.1231,55929
1.1288,55924
1.1344,55908
1.14,55925
1.1454,55905
1.151,55923
1.1566,55902
1.1623,55916
1.1676,55920
1.1733,55920
1.1789,55914
1.1842,55926
1.1899,55914
1.1955,55922
1.2011,55917
1.2065,55922
1.2122,55921
1.2178,55918
1.2231,55920
1.2288,55915
1.2344,55920
1.2398,55924
1.2454,55919
1.2511,55919
1.2567,55926
1.2621,55923
1.2677,55918
1.2734,55897
1.2787,55922
1.2844,55924
1.29,55926
1.2954,55919
1.301,55920
1.3067,55924
1.3121,55920
1.3177,55915
1.3234,55905
1.3287,55923
1.3343,55910
1.34,55922
1.3456,55923
1.351,55923
1.3566,55925
1.3622,55926
1.3676,55913
1.3732,55926
1.3789,55928
1.3845,55921
1.3899,55915
1.3955,55926
1.4011,55927
1.4065,55926
1.4121,55933
1.4178,55915
1.4234,55926
1.4288,55928
1.4344,55929
1.44,55927
1.4454,55931
1.451,55922
1.4567,55924
1.462,55931
1.4677,55930
1.4733,55924
1.4787,55923
1.4844,55929
1.49,55922
1.4954,55930
1.501,55934
1.5067,55927
1.5123,55924
1.5177,55936
1.5233,55928
1.5287,55928
1.5343,55916
1.54,55917
1.5454,55924
1.551,55933
1.5566,55928
1.562,55924
1.5676,55924
1.5733,55933
1.5789,55924
1.5843,55930
1.5899,55932
1.5955,55933
1.6012,55931
1.6065,55935
1.6121,55928
1.6178,55930
1.6231,55931
1.6288,55929
1.6344,55923
1.64,55925
