Experiment: Feb_24_Turb_expt vial 0, Wed Feb 24 18:13:41 2021
0.0013,56427
0.0067,56435
0.0121,56438
0.0177,56427
0.0233,56430
0.0287,56443
0.0343,56453
0.04,56460
0.0456,56468
0.051,56457
0.0566,56472
0.0622,56449
0.0676,56474
0.0732,56490
0.0789,56463
0.0845,56486
0.0899,56482
0.0955,56488
0.1011,56469
0.1065,56478
0.1121,56500
0.1177,56516
0.1234,56510
0.1288,56509
0.1344,56511
0.14,56517
0.1454,56515
0.151,56515
0.1567,56461
0.162,56528
0.1677,56518
0.1733,56490
0.1789,56509
0.1843,56512
0.1899,56518
0.1955,56511
0.2012,56521
0.2065,56506
0.2122,56522
0.2178,56488
0.2232,56517
0.2288,56518
0.2344,56513
0.2401,56520
0.2454,56522
0.2511,56516
0.2567,56403
0.2621,56516
0.2677,56518
0.2733,56516
0.2787,56516
0.2844,56520
0.29,56505
0.2956,56523
0.301,56512
0.3066,56518
0.3123,56508
0.3176,56514
0.3233,56516
0.3289,56514
0.3343,56500
0.3399,56516
0.3456,56518
0.3509,56510
0.3566,56513
0.3622,56516
0.3676,56523
0.3732,56517
0.3789,56518
0.3845,56515
0.3899,56525
0.3955,56508
0.4011,56509
0.4065,56513
0.4121,56514
0.4178,56512
0.4231,56512
0.4288,56511
0.4345,56519
0.4398,56478
0.4454,56515
0.4511,56518
0.4567,56513
0.4621,56511
0.4677,56513
0.4733,56512
0.4787,56516
0.4843,56513
0.49,56517
0.4953,56514
0.501,56516
0.5066,56498
0.5122,56513
0.5176,56518
0.5232,56515
0.5289,56510
0.5345,56513
0.5399,56509
0.5455,56515
0.5512,56513
0.5565,56507
0.5622,56509
0.5678,56507
0.5732,56513
0.5788,56512
0.5844,56513
0.59,56514
0.5954,56508
0.601,56513
0.6067,56512
0.6121,56509
0.6177,56510
0.6233,56514
0.6289,56512
0.6343,56511
0.6399,56509
0.6456,56509
0.6509,56511
0.6565,56513
0.6622,56513
0.6678,56511
0.6732,56510
0.6788,56511
0.6844,56509
0.6898,56508
0.6954,56509
0.7011,56514
0.7067,56510
0.712,56505
0.7177,56516
0.7233,56515
0.7289,56507
0.7343,56511
0.7399,56511
0.7456,56509
0.7509,56513
0.7566,56507
0.7622,56508
0.7678,56510
0.7732,56507
0.7789,56513
0.7842,56510
0.7899,56516
0.7955,56518
0.8012,56512
0.8065,56507
0.8121,56511
0.8177,56508
0.8234,56512
0.8287,56511
0.8343,56512
0.8399,56515
0.8456,56508
0.8512,56508
0.8566,56508
0.8621,56514
0.8677,56517
0.8734,56515
0.8787,56517
0.8844,56523
0.8899,56516
0.8955,56518
0.9012,56516
0.9065,56512
0.9122,56514
0.9177,56516
0.9233,56511
0.9287,56515
0.9343,56511
0.94,56517
0.9455,56515
0.9511,56517
0.9565,56515
0.9622,56517
0.9678,56519
0.9732,56520
0.9788,56520
0.9844,56518
0.9898,56517
0.9954,56513
1.0067,56517
1.0121,56515
1.0177,56517
1.0234,56511
1.0287,56511
1.0344,56514
1.04,56512
1.0456,56509
1.051,56513
1.0566,56516
1.0622,56514
1.0676,56510
1.0732,56514
