Experiment: Feb_24_Turb_expt vial 8, Wed Feb 24 18:13:41 2021
0.0013,56422
0.0067,56437
0.0121,56430
0.0177,56432
0.0233,56452
0.0287,56377
0.0343,56450
0.04,56352
0.0456,56452
0.051,56469
0.0566,56462
0.0622,56474
0.0676,56490
0.0732,56496
0.0789,56491
0.0845,56500
0.0899,56503
0.0955,56408
0.1011,56514
0.1065,56505
0.1121,56507
0.1177,56398
0.1234,56523
0.1288,56518
0.1344,56538
0.14,56540
0.1454,56533
0.151,56537
0.1567,56548
0.162,56550
0.1677,56556
0.1733,56543
0.1789,56550
0.1843,56541
0.1899,56552
0.1955,56546
0.2012,56508
0.2065,56563
0.2122,56523
0.2178,56505
0.2232,56563
0.2288,56545
0.2344,56554
0.2401,56566
0.2454,56520
0.2511,56540
0.2567,56357
0.2621,56557
0.2677,56555
0.2733,56549
0.2787,56558
0.2844,56534
0.29,56563
0.2956,56550
0.301,56551
0.3066,56470
0.3123,56441
0.3176,56559
0.3233,56561
0.3289,56549
0.3343,56554
0.3399,56560
0.3456,56549
0.3509,56556
0.3566,56527
0.3622,56553
0.3676,56554
0.3732,56559
0.3789,56501
0.3845,56557
0.3899,56556
0.3955,56547
0.4011,56549
0.4065,56566
0.4121,56549
0.4178,56550
0.4231,56512
0.4288,56552
0.4345,56529
0.4398,56558
0.4454,56518
0.4511,56549
0.4567,56547
0.4621,56552
0.4677,56528
0.4733,56529
0.4787,56540
0.4843,56467
0.49,56536
0.4953,56547
0.501,56478
0.5066,56539
0.5122,56503
0.5176,56547
0.5232,56553
0.5289,56543
0.5345,56544
0.5399,56548
0.5455,56550
0.5512,56555
0.5565,56550
0.5622,56529
0.5678,56546
0.5732,56520
0.5788,56548
0.5844,56548
0.59,56547
0.5954,56556
0.601,56540
0.6067,56546
0.6121,56547
0.6177,56540
0.6233,56543
0.6289,56541
0.6343,56524
0.6399,56548
0.6456,56527
0.6509,56530
0.6565,56547
0.6622,56561
0.6678,56537
0.6732,56542
0.6788,56542
0.6844,56552
0.6898,56492
0.6954,56471
0.7011,56549
0.7067,56540
0.712,56539
0.7177,56538
0.7233,56546
0.7289,56516
0.7343,56516
0.7399,56534
0.7456,56536
0.7509,56544
0.7566,56458
0.7622,56543
0.7678,56547
0.7732,56466
0.7789,56531
0.7842,56481
0.7899,56500
0.7955,56545
0.8012,56465
0.8065,56539
0.8121,56536
0.8177,56551
0.8234,56548
0.8287,56549
0.8343,56505
0.8399,56533
0.8456,56530
0.8512,56544
0.8566,56537
0.8621,56551
0.8677,56374
0.8734,56546
0.8787,56547
0.8844,56560
0.8899,56496
0.8955,56552
0.9012,56551
0.9065,56545
0.9122,56497
0.9177,56549
0.9233,56545
0.9287,56544
0.9343,56535
0.94,56552
0.9455,56549
0.9511,56560
0.9565,56551
0.9622,56551
0.9678,56553
0.9732,56555
0.9788,56458
0.9844,56519
0.9898,56558
0.9954,56558
1.0067,56551
1.0121,56555
1.0177,56553
1.0234,56553
1.0287,56476
1.0344,56468
1.04,56550
1.0456,56548
1.051,56550
1.0566,56559
1.0622,56541
1.0676,56555
1.0732,56559
1.0788,56554
1.0842,56548
1.0898,56560
1.0955,56534
1.1011,56557
1.1065,56559
1.1121,56546
1.1178,56573
1.1231,56549
1.1288,56547
1.1344,56554
1.14,56555
1.1454,56530
1.151,56525
1.1566,56558
1.1623,56562
1.1676,56562
1.1733,56560
1.1789,56549
1.1842,56558
1.1899,56556
1.1955,56547
1.2011,56563
1.2065,56521
1.2122,56553
1.2178,56551
1.2231,56558
1.2288,56545
1.2344,56552
1.2398,56559
1.2454,56507
1.2511,56554
1.2567,56541
1.2621,56542
1.2677,56501
1.2734,56551
1.2787,56532
1.2844,56547
1.29,56555
1.2954,56542
1.301,56441
1.3067,56556
1.3121,56560
1.3177,56557
1.3234,56550
1.3287,56559
1.3343,56518
1.34,56537
1.3456,56554
1.351,56544
1.3566,56563
1.3622,56562
1.3676,56558
1.3732,56409
1.3789,56550
1.3845,56564
1.3899,56557
1.3955,56544
1.4011,56502
1.4065,56538
1.4121,56561
1.4178,56458
1.4234,56553
1.4288,56558
1.4344,56556
1.44,56563
1.4454,56391
1.451,56550
1.4567,56542
1.462,56535
1.4677,56553
1.4733,56549
1.4787,56562
1.4844,56559
1.49,56548
1.4954,56551
1.501,56516
1.5067,56543
1.5123,56543
1.5177,56464
1.5233,56543
1.5287,56546
1.5343,56526
1.54,56554
1.5454,56540
1.551,56551
1.5566,56551
1.562,56524
1.5676,56552
1.5733,56556
1.5789,56542
1.5843,56561
1.5899,56559
1.5955,56560
1.6012,56561
1.6065,56556
1.6121,56554
1.6178,56555
1.6231,56548
1.6288,56560
1.6344,56565
1.64,56543
1.6457,56560
1.651,56558
1.6566,56559
1.6622,56561
1.6676,56553
1.6732,56550
1.6788,56561
1.6845,56554
1.6898,56560
1.6954,56556
1.7011,56560
1.7067,56553
1.7121,56562
1.7177,56563
1.7233,56557
1.729,56548
1.7343,56539
1.7399,56556
1.7456,56554
1.7509,56554
1.7566,56561
1.7622,56551
1.7676,56545
1.7732,56548
1.7788,56558
1.7845,56557
1.7898,56555
1.7955,56554
1.8011,56547
1.8065,56558
1.8121,56559
1.8178,56552
1.8234,56556
1.8288,56554
1.8344,56554
1.84,56556
1.8454,56556
1.851,56557
1.8567,56553
1.862,56557
1.8677,56546
1.8733,56556
1.8787,56563
1.8843,56555
1.89,56557
1.8956,56553
1.901,56554
1.9066,56560
1.9122,56563
