Experiment: Mar_9_turb2_expt vial 0, Tue Mar  9 17:40:35 2021
0.0017,12450
0.0069,12453
0.0125,12430
0.0179,12466
0.0236,12465
0.029,12426
0.0347,12460
0.0401,12444
0.0458,12402
0.0515,12456
0.0569,12463
0.0625,12439
0.0679,12431
0.0736,12455
0.079,12449
0.0847,12473
0.0901,12420
0.0958,12460
0.1012,12471
0.1069,12476
0.1125,12444
0.1179,12466
0.1236,12478
0.129,12427
0.1347,12490
0.1401,12475
0.1458,12444
0.1512,12426
0.1569,12461
0.1623,12467
0.1679,12481
0.1736,12463
0.179,12483
0.1847,12436
0.1901,12419
0.1958,12401
0.2012,12418
0.2069,12411
0.2123,12384
0.218,12394
