Experiment: Mar_9_turb2_expt vial 10, Tue Mar  9 17:40:35 2021
0.0017,59581
0.0069,59578
0.0125,59581
0.0179,59580
0.0236,59580
0.029,59582
0.0347,59582
0.0401,59581
0.0458,59582
0.0515,59584
0.0569,59579
0.0625,59586
0.0679,59582
0.0736,59582
0.079,59583
0.0847,59581
0.0901,59579
0.0958,59581
0.1012,59580
0.1069,59580
0.1125,59580
0.1179,59576
0.1236,59577
0.129,59580
0.1347,59580
0.1401,59581
0.1458,59582
0.1512,59578
0.1569,59582
0.1623,59582
0.1679,59579
0.1736,59578
0.179,59575
0.1847,59583
0.1901,59581
0.1958,59578
0.2012,59579
0.2069,59583
0.2123,59582
0.218,59581
