Experiment: Mar_25_Phage_osmo_expt vial 6, Thu Mar 25 17:24:53 2021
0.0026,55892
0.0083,55909
0.0137,55907
0.0194,55907
0.0247,55903
0.0304,55903
0.036,55894
0.0414,55907
0.0471,55907
0.0528,55906
0.0581,55908
0.0638,55911
0.0694,55908
0.0748,55903
0.0804,55899
0.0861,55913
0.0917,55899
0.097,55894
0.1027,55904
0.1081,55907
0.1138,55909
0.1194,55521
0.1248,55520
0.1304,55530
0.136,55531
0.1417,55533
0.147,55531
0.1527,55535
0.1583,55523
0.1637,55534
0.1693,55534
0.1749,55519
0.1806,55516
0.1859,55528
0.1915,55529
0.1971,55526
0.2028,55526
0.2081,55533
0.2137,55536
0.2194,55519
0.225,55532
0.2304,55543
0.236,55538
0.2416,55528
0.2472,55535
0.2526,55518
0.2582,55536
0.2638,55536
0.2695,55541
0.2748,55531
0.2804,55534
0.2861,55537
0.2915,55534
0.2971,55529
0.3026,55522
0.3082,55523
0.3138,55528
0.3194,55522
0.3248,55529
0.3304,55526
0.3361,55519
0.3417,55507
0.3473,55520
0.3526,55525
0.3582,55529
0.3638,55519
0.3694,55520
0.3748,55523
0.3804,55530
0.386,55530
0.3917,55529
0.3971,55520
0.4027,55521
0.4083,55508
0.4138,55525
0.4193,55519
0.4249,55524
0.4306,55518
0.4359,55530
0.4416,55540
0.4472,55533
0.4526,55517
0.4582,55529
0.4639,55529
0.4693,55527
0.4749,55512
0.4806,55519
0.486,55523
0.4917,55513
0.4971,55512
0.5027,55522
0.5081,55522
0.5137,55516
0.5194,55517
0.5248,55511
0.5305,55517
0.5361,55521
0.5415,55516
0.5472,55513
0.5528,55511
0.5581,55522
0.5638,55504
0.5694,55503
0.5751,55513
0.5804,55512
0.586,55508
0.5917,55504
0.5971,55511
0.6027,55512
0.6084,55509
0.6137,55510
0.6194,55511
0.625,55517
0.6304,55513
0.6361,55512
0.6417,55515
0.6473,55513
0.6527,55508
0.6583,55506
0.6639,55507
0.6695,55513
0.6749,55507
0.6805,55510
0.6861,55506
0.6915,55503
0.6971,55506
0.7028,55512
0.7084,55509
0.7137,55502
0.7193,55510
0.7249,55512
0.7306,55510
0.7359,55507
0.7415,55506
0.7471,55507
0.7528,55501
0.7584,55502
0.7637,55519
0.7694,55514
0.775,55501
0.7804,55506
0.7861,55510
0.7917,55504
0.7971,55496
0.8027,55504
0.8083,55501
0.8137,55504
0.8194,55503
0.825,55505
0.8306,55510
0.836,55506
0.8416,55501
0.8473,55511
0.8527,55510
0.8584,55502
0.8637,55509
0.8694,55507
0.8749,55505
0.8805,55505
0.8862,55512
0.8916,55509
0.8973,55498
0.9027,55501
0.9083,55505
0.9137,55500
0.9194,55505
0.9248,55500
0.9305,55501
0.9362,55502
0.9416,55504
0.9473,55512
0.9527,55509
0.9583,55498
0.9637,55509
0.9694,55499
0.9748,55513
0.9805,55497
0.9862,55507
0.9916,55511
0.9972,55505
1.0026,55500
1.0083,55513
1.014,55506
1.0194,55499
1.025,55499
1.0304,55510
1.0361,55506
1.0418,55502
1.0472,55504
1.0528,55513
1.0583,55497
1.0639,55490
1.0693,55491
1.075,55503
1.0804,55504
1.0861,55497
1.0918,55503
1.0972,55501
1.1028,55506
1.1082,55500
1.1139,55506
1.1193,55505
1.125,55508
1.1304,55504
1.136,55504
1.1417,55506
1.1471,55494
1.1528,55499
1.1582,55501
1.1639,55502
1.1695,55497
1.1749,55504
1.1806,55498
1.186,55495
1.1916,55505
1.1973,55492
1.2027,55499
1.2084,55503
1.2138,55506
1.2195,55501
1.2249,55503
1.2306,55497
1.236,55480
1.2417,55493
1.2471,55493
1.2528,55498
1.2582,55490
1.2639,55491
1.2696,55498
1.275,55481
1.2806,55485
1.286,55485
1.2917,55486
1.2971,55486
1.3028,55490
1.3084,55495
1.3138,55497
1.3195,55477
1.3249,55496
1.3306,55480
1.336,55482
1.3416,55492
1.3473,55494
1.3527,55492
1.3584,55497
1.3638,55490
1.3694,55488
1.3751,55486
1.3805,55494
1.3862,55481
1.3916,55486
1.3972,55487
1.4027,55482
1.4083,55484
1.414,55488
1.4194,55485
1.4251,55478
1.4305,55484
1.4361,55485
1.4416,55471
1.4473,55486
1.4529,55481
1.4583,55474
1.464,55474
1.4694,55484
1.475,55482
1.4804,55486
1.4861,55484
1.4918,55476
1.4971,55477
1.5028,55475
1.5082,55478
1.5139,55479
1.5193,55477
1.525,55476
1.5307,55481
1.5361,55473
1.5418,55480
1.5471,55477
1.5528,55480
1.5582,55479
1.5639,55476
1.5696,55480
1.575,55484
1.5806,55471
1.586,55474
1.5917,55480
1.5974,55474
1.6028,55473
1.6084,55477
1.6138,55477
1.6195,55469
1.6249,55476
1.6305,55482
1.6362,55484
1.6416,55477
1.6473,55472
1.6527,55469
1.6584,55472
1.6637,55476
1.6694,55479
1.6751,55476
1.6805,55470
1.6861,55474
1.6918,55475
1.6972,55470
1.7029,55467
1.7082,55476
1.7139,55473
1.7193,55467
1.725,55472
1.7306,55473
1.736,55475
1.7417,55469
1.7471,55468
1.7528,55474
1.7584,55465
1.7638,55467
1.7695,55467
1.7749,55467
1.7806,55467
1.7862,55459
1.7916,55463
1.7973,55462
1.8027,55453
1.8084,55458
1.814,55460
1.8194,55456
1.8251,55464
1.8305,55467
1.8362,55458
1.8416,55470
1.8473,55466
1.8526,55474
1.8583,55461
1.864,55463
1.8694,55478
1.875,55468
1.8805,55462
1.8861,55467
1.8917,55466
1.8973,55462
1.9027,55462
1.9083,55463
1.9139,55460
1.9195,55458
1.9249,55459
1.9305,55464
1.9361,55467
1.9417,55467
1.9474,55462
1.9527,55458
1.9583,55457
1.9639,55453
1.9696,55453
1.9749,55463
1.9805,55459
1.9861,55449
1.9917,55454
1.9973,55461
2.0027,55451
2.0084,55463
2.014,55464
2.0194,55455
2.0251,55462
2.0307,55460
2.036,55465
2.0416,55455
2.0472,55460
2.0529,55464
2.0582,55457
2.0638,55459
2.0695,55461
2.0751,55465
2.0807,55460
2.0861,55458
2.0918,55450
2.0971,55457
2.1027,55459
2.1084,55462
2.114,55452
2.1194,55452
2.1251,55460
2.1307,55455
2.136,55457
2.1417,55464
2.1473,55451
2.1529,55461
2.1583,55449
2.164,55459
2.1693,55466
2.175,55457
2.1806,55456
2.1862,55449
2.1916,55454
2.1972,55453
2.2028,55451
2.2084,55447
2.2141,55453
2.2194,55447
2.225,55452
2.2307,55450
2.236,55443
2.2417,55452
2.2473,55443
2.2528,55444
2.2584,55442
2.2638,55434
2.2694,55449
2.2751,55441
2.2807,55436
2.2861,55449
2.2917,55448
2.2974,55447
2.3028,55447
2.3084,55443
2.3138,55448
2.3195,55442
2.3251,55445
2.3305,55439
2.3362,55451
2.3418,55444
2.3471,55442
2.3528,55444
2.3584,55444
2.3638,55442
2.3695,55442
2.3751,55448
2.3807,55445
2.386,55435
2.3916,55449
2.3973,55444
2.4029,55442
2.4082,55442
2.4139,55439
2.4195,55447
2.4252,55448
2.4306,55437
2.4362,55450
2.4416,55448
2.4472,55435
2.4529,55440
2.4585,55441
2.4638,55435
2.4695,55437
2.4751,55442
2.4805,55442
2.4862,55441
2.4918,55442
2.4971,55444
2.5028,55438
2.5084,55434
2.514,55433
2.5194,55432
2.5251,55439
2.5304,55436
2.5361,55437
2.5417,55432
2.5474,55425
2.5527,55423
2.5583,55437
2.5639,55434
2.5696,55413
2.575,55435
2.5806,55426
2.5863,55426
2.5917,55414
2.5973,55438
2.6027,55429
2.6084,55415
2.6138,55430
2.6194,55432
2.6251,55421
2.6305,55422
2.6362,55427
2.6416,55432
2.6472,55422
2.6529,55424
2.6585,55432
2.6639,55434
2.6694,55428
2.6751,55427
2.6805,55424
2.6862,55427
2.6916,55427
2.6972,55421
2.7029,55427
2.7083,55435
