Experiment: Mar_25_Phage_osmo_expt vial 2, Thu Mar 25 17:24:53 2021
0.0026,56231
0.0083,56245
0.0137,56239
0.0194,56242
0.0247,56235
0.0304,56221
0.036,56240
0.0414,56237
0.0471,56231
0.0528,56236
0.0581,56242
0.0638,56246
0.0694,56236
0.0748,56244
0.0804,56242
0.0861,56251
0.0917,56241
0.097,56242
0.1027,56245
0.1081,55825
0.1138,55833
0.1194,55833
0.1248,55831
0.1304,55827
0.136,55848
0.1417,55839
0.147,55845
0.1527,55834
0.1583,55829
0.1637,55822
0.1693,55824
0.1749,55821
0.1806,55813
0.1859,55821
0.1915,55825
0.1971,55825
0.2028,55839
0.2081,55832
0.2137,55834
0.2194,55826
0.225,55831
0.2304,55844
0.236,55837
0.2416,55835
0.2472,55834
0.2526,55826
0.2582,55827
0.2638,55837
0.2695,55836
0.2748,55834
0.2804,55833
0.2861,55835
0.2915,55832
0.2971,55831
0.3026,55831
0.3082,55829
0.3138,55832
0.3194,55834
0.3248,55830
0.3304,55833
0.3361,55827
0.3417,55835
0.3473,55830
0.3526,55835
0.3582,55837
0.3638,55834
0.3694,55831
0.3748,55843
0.3804,55835
0.386,55832
0.3917,55844
0.3971,55834
0.4027,55826
0.4083,55820
0.4138,55831
0.4193,55832
0.4249,55835
0.4306,55827
0.4359,55833
0.4416,55836
0.4472,55823
0.4526,55829
0.4582,55841
0.4639,55837
0.4693,55834
0.4749,55832
0.4806,55837
0.486,55832
0.4917,55832
0.4971,55841
0.5027,55834
0.5081,55841
0.5137,55836
0.5194,55842
0.5248,55841
0.5305,55838
0.5361,55835
0.5415,55832
0.5472,55832
0.5528,55834
0.5581,55836
0.5638,55838
0.5694,55832
0.5751,55834
0.5804,55839
0.586,55829
0.5917,55837
0.5971,55835
0.6027,55838
0.6084,55832
0.6137,55834
0.6194,55825
0.625,55830
0.6304,55828
0.6361,55830
0.6417,55834
0.6473,55835
0.6527,55833
0.6583,55816
0.6639,55829
0.6695,55837
0.6749,55830
0.6805,55822
0.6861,55830
0.6915,55827
0.6971,55824
0.7028,55830
0.7084,55836
0.7137,55832
0.7193,55834
0.7249,55827
0.7306,55825
0.7359,55822
0.7415,55835
0.7471,55831
0.7528,55839
0.7584,55846
0.7637,55839
0.7694,55832
0.775,55832
0.7804,55841
0.7861,55833
0.7917,55840
0.7971,55825
0.8027,55832
0.8083,55839
0.8137,55840
0.8194,55834
0.825,55839
0.8306,55842
0.836,55832
0.8416,55832
0.8473,55830
0.8527,55828
0.8584,55839
0.8637,55836
0.8694,55829
0.8749,55845
0.8805,55843
0.8862,55843
0.8916,55841
0.8973,55838
0.9027,55838
0.9083,55848
0.9137,55844
0.9194,55842
0.9248,55848
0.9305,55844
0.9362,55841
0.9416,55840
0.9473,55853
0.9527,55850
0.9583,55847
0.9637,55857
0.9694,55845
0.9748,55845
0.9805,55846
0.9862,55843
0.9916,55854
0.9972,55858
