Experiment: Mar_25_Phage_osmo_expt vial 0, Thu Mar 25 17:24:53 2021
0.0026,54213
0.0083,54319
0.0137,54435
0.0194,54215
0.0247,54245
0.0304,54096
0.036,54432
0.0414,54068
0.0471,54328
0.0528,54356
0.0581,54378
0.0638,54187
0.0694,54371
0.0748,54036
0.0804,54297
0.0861,54077
0.0917,54252
0.097,53961
0.1027,54403
0.1081,54404
0.1138,54367
0.1194,54167
0.1248,54434
0.1304,54414
0.136,54369
0.1417,54275
0.147,54377
0.1527,54345
0.1583,54326
0.1637,54316
0.1693,54374
0.1749,54153
0.1806,54309
0.1859,54160
0.1915,54237
0.1971,54315
0.2028,54223
0.2081,54361
0.2137,54141
0.2194,54351
0.225,54341
0.2304,54210
0.236,54335
0.2416,54340
0.2472,54185
0.2526,54367
0.2582,54364
0.2638,54355
0.2695,54311
0.2748,54165
0.2804,54135
0.2861,54241
0.2915,54235
0.2971,54322
0.3026,54368
0.3082,54351
0.3138,54372
0.3194,54346
0.3248,54241
0.3304,54297
0.3361,54331
0.3417,54341
0.3473,54189
0.3526,54376
0.3582,53902
0.3638,54334
0.3694,54041
0.3748,54064
0.3804,54296
0.386,53779
0.3917,54298
0.3971,54217
0.4027,54072
0.4083,54339
0.4138,54322
0.4193,54375
0.4249,54356
0.4306,54389
0.4359,54260
0.4416,54334
0.4472,54391
0.4526,54403
0.4582,54308
0.4639,54417
0.4693,54199
0.4749,54364
0.4806,54401
0.486,54288
0.4917,54395
0.4971,54347
0.5027,54346
0.5081,54328
0.5137,54210
0.5194,53941
0.5248,54276
0.5305,54314
0.5361,54304
0.5415,54303
0.5472,54295
0.5528,54239
0.5581,54390
0.5638,54371
0.5694,54240
0.5751,54232
0.5804,54308
0.586,54132
0.5917,54240
0.5971,54114
0.6027,54047
0.6084,54271
0.6137,54290
0.6194,54241
0.625,54362
0.6304,54320
0.6361,54255
0.6417,54300
0.6473,54300
0.6527,54215
0.6583,54367
0.6639,54319
0.6695,54376
0.6749,54344
0.6805,54358
0.6861,54324
0.6915,54234
0.6971,54267
0.7028,54328
0.7084,54184
0.7137,54374
0.7193,54122
0.7249,54331
0.7306,54286
0.7359,54362
0.7415,54249
0.7471,54204
0.7528,54357
0.7584,54409
0.7637,54327
0.7694,54318
0.775,54400
0.7804,54411
0.7861,54358
0.7917,54380
0.7971,54394
0.8027,54403
0.8083,54380
0.8137,54415
0.8194,54411
0.825,54416
0.8306,54376
0.836,54401
0.8416,54381
0.8473,54322
0.8527,54274
0.8584,54215
0.8637,54382
0.8694,54391
0.8749,54392
0.8805,54246
0.8862,54302
0.8916,54362
0.8973,54177
0.9027,54158
0.9083,54162
0.9137,54347
0.9194,54378
0.9248,54378
0.9305,54350
0.9362,54380
0.9416,54246
0.9473,54366
0.9527,54291
0.9583,54201
0.9637,54268
0.9694,54271
0.9748,54278
0.9805,54260
0.9862,54314
0.9916,54336
0.9972,54298
1.0026,54173
1.0083,54045
1.014,54409
1.0194,54262
1.025,54233
1.0304,54329
1.0361,54151
1.0418,54367
1.0472,54241
1.0528,54367
1.0583,54368
1.0639,54340
1.0693,54122
1.075,54346
1.0804,53963
1.0861,54128
1.0918,54371
1.0972,54034
1.1028,54294
1.1082,54344
1.1139,54319
1.1193,54259
1.125,54378
1.1304,54178
1.136,54198
1.1417,54392
1.1471,54352
1.1528,54173
1.1582,54083
1.1639,54341
1.1695,54413
1.1749,54322
1.1806,54388
1.186,54268
1.1916,54322
1.1973,54346
1.2027,54269
1.2084,54377
1.2138,54302
1.2195,54384
1.2249,54381
1.2306,54387
1.236,54311
1.2417,54325
1.2471,54366
1.2528,54406
1.2582,54353
1.2639,54218
1.2696,54369
1.275,54264
1.2806,54172
1.286,54222
1.2917,54346
1.2971,54382
1.3028,54400
1.3084,54373
1.3138,54213
1.3195,54354
1.3249,54376
1.3306,54370
1.336,54249
1.3416,54324
1.3473,54289
1.3527,54336
1.3584,54369
1.3638,54202
1.3694,54169
1.3751,54283
1.3805,54305
1.3862,54338
1.3916,54346
1.3972,54384
1.4027,54230
1.4083,54291
1.414,54138
1.4194,54168
1.4251,54280
1.4305,54373
1.4361,54336
1.4416,54210
1.4473,54232
1.4529,54345
1.4583,54365
1.464,54281
1.4694,54263
1.475,54213
1.4804,54351
1.4861,54363
1.4918,54298
1.4971,54368
1.5028,54302
1.5082,54123
1.5139,54396
1.5193,54381
1.525,54285
1.5307,54392
1.5361,54372
1.5418,54338
1.5471,54395
1.5528,54223
1.5582,54394
1.5639,54316
1.5696,54366
1.575,54369
1.5806,54326
1.586,54114
1.5917,54336
1.5974,54368
1.6028,54358
1.6084,54351
1.6138,54344
1.6195,54363
1.6249,54295
1.6305,54319
1.6362,54138
1.6416,54353
1.6473,54310
1.6527,54274
1.6584,54399
1.6637,54279
1.6694,54299
1.6751,54230
1.6805,54293
1.6861,54383
1.6918,54207
1.6972,54199
1.7029,54253
1.7082,54277
1.7139,54378
1.7193,54410
1.725,54379
1.7306,54312
1.736,54259
1.7417,54271
1.7471,54358
1.7528,54356
1.7584,54172
1.7638,54324
1.7695,54407
1.7749,54102
1.7806,54358
1.7862,54353
1.7916,54385
1.7973,54426
1.8027,54334
1.8084,54419
1.814,54414
1.8194,54350
1.8251,54371
1.8305,54406
1.8362,54402
1.8416,54417
1.8473,54385
1.8526,54377
1.8583,54419
1.864,54390
1.8694,54419
1.875,54356
1.8805,54371
1.8861,54392
1.8917,54399
1.8973,54416
1.9027,54200
1.9083,54396
1.9139,54406
1.9195,54348
1.9249,54419
1.9305,54047
1.9361,54316
1.9417,54288
1.9474,54242
1.9527,54393
1.9583,54380
1.9639,54338
1.9696,54345
1.9749,54382
1.9805,54192
1.9861,54282
1.9917,54419
1.9973,54359
2.0027,54396
2.0084,54181
2.014,54301
2.0194,54305
2.0251,54397
2.0307,54393
2.036,54184
2.0416,54415
2.0472,54336
2.0529,54294
2.0582,54275
2.0638,54323
2.0695,54377
2.0751,54382
2.0807,54418
2.0861,54327
2.0918,54422
2.0971,54428
2.1027,54428
2.1084,54424
2.114,54436
2.1194,54434
2.1251,54396
2.1307,54310
2.136,54430
2.1417,54430
2.1473,54413
2.1529,54420
2.1583,54425
2.164,54422
2.1693,54394
2.175,54388
2.1806,54405
2.1862,54354
2.1916,54404
2.1972,54323
2.2028,54319
2.2084,54433
2.2141,54376
2.2194,54411
2.225,54356
2.2307,54378
2.236,54367
2.2417,54365
2.2473,54284
2.2528,54425
2.2584,54167
2.2638,54410
2.2694,54400
2.2751,54319
2.2807,54417
2.2861,54249
2.2917,54408
2.2974,54386
2.3028,54341
2.3084,54421
2.3138,54385
2.3195,54310
2.3251,54401
2.3305,54310
2.3362,54395
2.3418,54399
2.3471,54405
2.3528,54400
2.3584,54429
2.3638,54425
2.3695,54417
2.3751,54425
2.3807,54315
2.386,54390
2.3916,54362
2.3973,54221
2.4029,54301
2.4082,54426
2.4139,54417
2.4195,54424
2.4252,54375
2.4306,54413
2.4362,53896
2.4416,54373
2.4472,54235
2.4529,54413
2.4585,54278
2.4638,54421
2.4695,54382
2.4751,54417
2.4805,53824
2.4862,54328
2.4918,54418
2.4971,54394
2.5028,54422
2.5084,54402
2.514,54316
2.5194,54407
2.5251,54101
2.5304,54298
2.5361,54423
2.5417,54317
2.5474,54190
2.5527,54416
2.5583,54386
2.5639,54264
2.5696,54419
2.575,54386
2.5806,54355
2.5863,54423
2.5917,54288
2.5973,54290
2.6027,54357
2.6084,54319
2.6138,54363
2.6194,54374
2.6251,54275
2.6305,54238
2.6362,54421
2.6416,54382
2.6472,54431
2.6529,54425
2.6585,54434
2.6639,54383
2.6694,54414
2.6751,54438
2.6805,54422
2.6862,54434
2.6916,54434
2.6972,54384
2.7029,54435
2.7083,54429
2.7139,54426
2.7196,54416
2.7249,54401
2.7306,54393
2.7362,54247
2.7416,54232
2.7473,54356
2.7529,54432
2.7583,54343
2.7639,54386
2.7695,54417
2.7749,54426
2.7806,54368
2.7862,54376
2.7916,54418
2.7972,54424
2.8029,54431
2.8083,54184
2.8139,54396
2.8196,54397
2.8249,54292
2.8306,54339
2.8362,54429
2.8416,54439
2.8473,54421
2.8529,54392
2.8583,54358
2.864,54430
2.8696,54415
2.8749,54301
2.8806,54408
2.8863,54436
2.8916,54376
2.8973,54374
2.9029,54336
2.9083,54434
2.914,54425
2.9196,54234
2.925,54319
2.9307,54414
2.9361,54424
2.9417,54426
2.9474,54348
2.9528,54302
2.9584,54414
2.9638,54326
2.9694,54315
2.9751,54166
2.9807,54399
2.9861,54418
2.9917,54419
2.9974,54345
3.0028,54381
3.0084,54353
3.0138,54305
3.0195,54353
3.0251,54419
3.0305,54074
3.0362,54118
3.0418,54305
3.0472,54380
3.0529,54234
3.0583,54339
3.064,54352
3.0694,54268
3.075,54425
3.0807,54061
3.0861,54315
3.0917,54321
3.0974,54339
3.1028,54308
3.1085,54346
3.1138,54194
3.1195,54310
3.1252,54298
3.1306,54357
3.1363,54417
3.1417,54242
3.1473,54376
3.1527,54376
3.1584,54395
3.1641,54374
3.1695,54336
3.1751,54413
3.1805,54384
3.1862,54386
3.1918,54346
3.1972,54220
3.2029,54290
3.2085,54410
3.2139,53836
3.2196,54241
3.2249,54160
3.2306,54235
3.2363,54301
3.2417,54327
3.2473,54411
3.253,54364
3.2584,54184
3.264,54417
3.2694,54400
3.2751,54412
3.2808,54259
3.2862,54387
3.2918,54362
3.2972,54405
3.3029,54360
3.3085,54051
3.3139,54312
3.3196,54165
3.325,54368
3.3307,54360
3.3361,54410
3.3418,54418
3.3472,54423
3.3528,54385
3.3585,54426
3.3639,54354
3.3696,54327
3.3749,54383
3.3806,54309
3.3863,54339
3.3917,54412
3.3973,54389
3.4027,54342
3.4084,54350
3.4141,54425
3.4195,54427
3.4251,54422
3.4305,54424
3.4361,54412
3.4418,54315
3.4472,54298
3.4529,54394
3.4583,54299
3.4639,54026
3.4696,54257
3.475,54232
3.4807,54149
3.4861,54409
3.4917,54219
3.4972,54410
3.5028,54310
3.5085,54287
3.5139,54203
3.5196,54386
3.5249,54400
3.5306,54413
3.5363,54363
3.5417,54407
3.5474,54413
3.5528,54429
3.5585,54411
3.5639,54421
3.5695,54418
3.5749,54393
3.5806,54374
3.5863,54281
3.5916,54262
3.5973,54231
3.6027,54420
3.6084,54404
3.6141,54382
3.6195,54353
3.6251,54346
3.6305,54364
3.6362,54353
3.6419,54286
3.6473,54312
3.6529,54360
3.6583,54402
3.664,54286
3.6694,54324
3.6751,54216
3.6807,54307
3.6861,54358
3.6918,54391
