Experiment: Mar_25_Phage_osmo_expt vial 5, Thu Mar 25 17:24:53 2021
0.0026,55087
0.0083,55062
0.0137,55081
0.0194,55079
0.0247,55087
0.0304,55088
0.036,55079
0.0414,55095
0.0471,55087
0.0528,55056
0.0581,55098
0.0638,55101
0.0694,55082
0.0748,55076
0.0804,55020
0.0861,55076
0.0917,55093
0.097,55096
0.1027,55096
0.1081,55058
0.1138,54697
0.1194,54737
0.1248,54740
0.1304,54737
0.136,54740
0.1417,54749
0.147,54747
0.1527,54749
0.1583,54742
0.1637,54739
0.1693,54737
0.1749,54742
0.1806,54746
0.1859,54747
0.1915,54746
0.1971,54733
0.2028,54748
0.2081,54743
0.2137,54732
0.2194,54743
0.225,54743
0.2304,54742
0.236,54748
0.2416,54748
0.2472,54746
0.2526,54739
0.2582,54743
0.2638,54745
0.2695,54747
0.2748,54745
0.2804,54744
0.2861,54733
0.2915,54734
0.2971,54734
0.3026,54732
0.3082,54734
0.3138,54732
0.3194,54731
0.3248,54740
0.3304,54737
0.3361,54744
0.3417,54737
0.3473,54715
0.3526,54686
0.3582,54735
0.3638,54685
0.3694,54738
0.3748,54745
0.3804,54709
0.386,54705
0.3917,54701
0.3971,54734
0.4027,54652
0.4083,54742
0.4138,54684
0.4193,54713
0.4249,54731
0.4306,54696
0.4359,54726
0.4416,54733
0.4472,54724
0.4526,54722
0.4582,54724
0.4639,54724
0.4693,54725
0.4749,54716
0.4806,54726
0.486,54726
0.4917,54718
0.4971,54719
0.5027,54716
0.5081,54708
0.5137,54712
0.5194,54722
0.5248,54716
0.5305,54718
0.5361,54724
0.5415,54721
0.5472,54712
0.5528,54709
0.5581,54720
0.5638,54703
0.5694,54709
0.5751,54709
0.5804,54711
0.586,54706
0.5917,54712
0.5971,54709
0.6027,54710
0.6084,54705
0.6137,54708
0.6194,54710
0.625,54716
0.6304,54702
0.6361,54705
0.6417,54708
0.6473,54708
0.6527,54701
0.6583,54705
0.6639,54711
0.6695,54701
0.6749,54703
0.6805,54705
0.6861,54705
0.6915,54706
0.6971,54701
0.7028,54700
0.7084,54702
0.7137,54696
0.7193,54696
0.7249,54696
0.7306,54697
0.7359,54701
0.7415,54703
0.7471,54699
0.7528,54699
0.7584,54698
0.7637,54699
0.7694,54694
0.775,54700
0.7804,54703
0.7861,54695
0.7917,54697
0.7971,54699
0.8027,54696
0.8083,54700
0.8137,54699
0.8194,54700
0.825,54699
0.8306,54699
0.836,54691
0.8416,54690
0.8473,54691
0.8527,54695
0.8584,54692
0.8637,54693
0.8694,54691
0.8749,54691
0.8805,54690
0.8862,54690
0.8916,54693
0.8973,54691
0.9027,54700
0.9083,54693
0.9137,54684
0.9194,54696
0.9248,54693
0.9305,54695
0.9362,54703
0.9416,54709
0.9473,54701
0.9527,54698
0.9583,54693
0.9637,54701
0.9694,54696
0.9748,54690
0.9805,54700
0.9862,54694
0.9916,54698
0.9972,54691
1.0026,54693
1.0083,54693
1.014,54688
1.0194,54687
1.025,54680
1.0304,54690
1.0361,54693
1.0418,54687
1.0472,54675
1.0528,54685
1.0583,54683
1.0639,54682
1.0693,54687
1.075,54692
