Experiment: Mar_25_Phage_osmo_expt vial 11, Thu Mar 25 17:24:53 2021
0.0026,56636
0.0083,56634
0.0137,56623
0.0194,56613
0.0247,56630
0.0304,56633
0.036,56637
0.0414,56621
0.0471,56631
0.0528,56629
0.0581,56633
0.0638,56632
0.0694,56628
0.0748,56610
0.0804,56628
0.0861,56629
0.0917,56630
0.097,56612
0.1027,56628
0.1081,56630
0.1138,56629
0.1194,56616
0.1248,56201
0.1304,56283
0.136,56282
0.1417,56287
0.147,56286
0.1527,56282
0.1583,56267
0.1637,56279
0.1693,56282
0.1749,56285
0.1806,56292
0.1859,56287
0.1915,56290
0.1971,56290
0.2028,56289
0.2081,56288
0.2137,56280
0.2194,56279
0.225,56288
0.2304,56288
0.236,56293
0.2416,56297
0.2472,56290
0.2526,56287
0.2582,56294
0.2638,56290
0.2695,56295
0.2748,56296
0.2804,56291
0.2861,56302
0.2915,56296
0.2971,56294
0.3026,56291
0.3082,56292
0.3138,56286
0.3194,56292
0.3248,56300
0.3304,56297
0.3361,56302
0.3417,56302
0.3473,56302
0.3526,56301
0.3582,56298
0.3638,56300
0.3694,56299
0.3748,56300
0.3804,56304
0.386,56304
0.3917,56303
0.3971,56305
0.4027,56302
0.4083,56302
0.4138,56302
0.4193,56304
0.4249,56300
0.4306,56293
0.4359,56306
0.4416,56298
0.4472,56297
0.4526,56296
0.4582,56301
0.4639,56297
0.4693,56295
0.4749,56294
0.4806,56294
0.486,56289
0.4917,56290
0.4971,56291
0.5027,56292
0.5081,56293
0.5137,56292
0.5194,56295
0.5248,56276
0.5305,56291
0.5361,56295
0.5415,56289
0.5472,56293
0.5528,56296
0.5581,56299
0.5638,56292
0.5694,56296
0.5751,56293
0.5804,56292
0.586,56290
0.5917,56291
0.5971,56298
0.6027,56292
0.6084,56294
0.6137,56286
0.6194,56294
0.625,56294
0.6304,56299
0.6361,56297
0.6417,56297
0.6473,56297
0.6527,56297
0.6583,56286
0.6639,56294
0.6695,56290
0.6749,56296
0.6805,56296
0.6861,56302
0.6915,56296
0.6971,56299
0.7028,56301
0.7084,56304
0.7137,56297
0.7193,56300
0.7249,56295
0.7306,56295
0.7359,56298
0.7415,56295
0.7471,56296
0.7528,56295
0.7584,56299
0.7637,56302
0.7694,56301
0.775,56301
0.7804,56306
0.7861,56295
0.7917,56297
0.7971,56304
0.8027,56300
0.8083,56299
0.8137,56304
0.8194,56304
0.825,56304
0.8306,56312
0.836,56308
0.8416,56302
0.8473,56305
0.8527,56303
0.8584,56303
0.8637,56309
0.8694,56307
0.8749,56303
0.8805,56305
0.8862,56309
0.8916,56303
0.8973,56303
0.9027,56306
0.9083,56306
0.9137,56306
0.9194,56315
0.9248,56317
0.9305,56309
0.9362,56312
0.9416,56322
0.9473,56314
0.9527,56310
0.9583,56311
0.9637,56309
0.9694,56305
0.9748,56317
0.9805,56310
0.9862,56314
0.9916,56317
0.9972,56315
1.0026,56314
1.0083,56322
1.014,56316
1.0194,56312
1.025,56316
1.0304,56311
1.0361,56315
1.0418,56318
1.0472,56320
1.0528,56317
1.0583,56318
1.0639,56322
1.0693,56320
1.075,56330
1.0804,56325
1.0861,56315
1.0918,56331
1.0972,56329
1.1028,56331
1.1082,56327
1.1139,56328
1.1193,56326
1.125,56333
1.1304,56328
1.136,56329
1.1417,56332
1.1471,56324
1.1528,56329
1.1582,56331
1.1639,56328
1.1695,56329
1.1749,56333
1.1806,56326
1.186,56329
1.1916,56331
1.1973,56319
1.2027,56323
1.2084,56328
1.2138,56317
1.2195,56328
1.2249,56330
1.2306,56321
1.236,56318
1.2417,56321
1.2471,56322
1.2528,56323
1.2582,56320
1.2639,56321
1.2696,56325
1.275,56322
1.2806,56324
1.286,56333
1.2917,56327
1.2971,56322
1.3028,56333
1.3084,56332
1.3138,56328
1.3195,56330
1.3249,56335
1.3306,56338
1.336,56330
1.3416,56329
1.3473,56333
1.3527,56336
1.3584,56333
1.3638,56330
1.3694,56334
1.3751,56325
1.3805,56329
1.3862,56327
1.3916,56325
1.3972,56332
1.4027,56327
1.4083,56324
1.414,56330
1.4194,56326
1.4251,56331
1.4305,56325
1.4361,56326
1.4416,56326
1.4473,56337
1.4529,56325
1.4583,56325
1.464,56326
1.4694,56335
1.475,56327
1.4804,56329
1.4861,56329
1.4918,56328
1.4971,56325
1.5028,56324
1.5082,56328
1.5139,56327
1.5193,56329
1.525,56320
1.5307,56325
1.5361,56323
1.5418,56325
1.5471,56326
1.5528,56335
1.5582,56320
1.5639,56328
1.5696,56330
1.575,56331
1.5806,56328
1.586,56328
1.5917,56330
1.5974,56330
1.6028,56325
1.6084,56331
1.6138,56328
1.6195,56329
1.6249,56333
1.6305,56333
1.6362,56334
1.6416,56334
1.6473,56337
1.6527,56328
1.6584,56332
1.6637,56333
1.6694,56330
1.6751,56331
1.6805,56332
1.6861,56330
1.6918,56337
1.6972,56321
1.7029,56328
1.7082,56327
1.7139,56330
1.7193,56334
1.725,56337
1.7306,56335
1.736,56333
1.7417,56329
1.7471,56328
1.7528,56338
1.7584,56330
1.7638,56331
1.7695,56326
1.7749,56335
1.7806,56333
1.7862,56327
1.7916,56328
1.7973,56331
1.8027,56329
1.8084,56333
1.814,56330
1.8194,56326
1.8251,56330
1.8305,56325
1.8362,56325
1.8416,56328
1.8473,56328
1.8526,56332
1.8583,56331
1.864,56332
1.8694,56330
1.875,56334
1.8805,56337
1.8861,56330
1.8917,56335
1.8973,56333
1.9027,56331
1.9083,56328
1.9139,56334
1.9195,56333
1.9249,56334
1.9305,56332
1.9361,56336
1.9417,56333
1.9474,56336
1.9527,56333
1.9583,56334
1.9639,56336
1.9696,56329
1.9749,56336
1.9805,56338
1.9861,56337
1.9917,56335
1.9973,56340
2.0027,56339
2.0084,56332
2.014,56336
2.0194,56336
2.0251,56334
2.0307,56337
2.036,56338
2.0416,56332
2.0472,56335
2.0529,56336
2.0582,56335
2.0638,56332
2.0695,56331
2.0751,56336
2.0807,56340
2.0861,56337
2.0918,56332
2.0971,56327
2.1027,56341
2.1084,56335
2.114,56336
2.1194,56338
2.1251,56339
2.1307,56338
2.136,56333
2.1417,56339
2.1473,56337
2.1529,56339
2.1583,56340
2.164,56334
2.1693,56337
2.175,56331
2.1806,56340
2.1862,56332
2.1916,56332
2.1972,56333
2.2028,56333
2.2084,56330
2.2141,56333
2.2194,56334
2.225,56327
2.2307,56330
2.236,56330
2.2417,56333
2.2473,56330
2.2528,56332
2.2584,56331
2.2638,56330
2.2694,56335
2.2751,56335
2.2807,56328
2.2861,56335
2.2917,56334
2.2974,56329
2.3028,56335
2.3084,56329
2.3138,56336
2.3195,56329
2.3251,56329
2.3305,56331
2.3362,56335
2.3418,56329
2.3471,56335
2.3528,56338
2.3584,56336
2.3638,56330
2.3695,56326
2.3751,56331
2.3807,56332
2.386,56330
2.3916,56331
2.3973,56326
2.4029,56327
2.4082,56332
