Experiment: Apr27_cal_tst_expt vial 14, Wed Apr 27 17:25:27 2022
0.004,29537
0.0091,29547
0.0148,29498
0.0201,29534
0.0258,29540
0.0314,29541
0.0368,29536
0.0424,29526
0.0481,29529
0.0534,29531
0.0591,29525
0.0647,29525
0.0704,29520
0.0757,29522
0.0813,29523
0.0869,29522
0.0926,29483
0.0979,29513
0.1035,29526
0.1092,29530
0.1145,29528
0.1202,29533
0.1258,29532
0.1314,29528
0.1368,29530
0.1424,29531
0.148,29532
0.1537,29542
0.159,29558
0.1647,29584
0.1703,29604
0.1756,29616
0.1813,29614
0.1869,29618
0.1925,29617
0.1979,29613
0.2035,29615
0.2091,29624
0.2148,29626
0.2201,29620
0.2257,29615
0.2314,29616
0.2368,29604
0.2424,29601
0.2481,29558
0.2537,29598
0.259,29566
0.2647,29592
0.2703,29595
0.2757,29598
0.2813,29601
0.2869,29605
0.2923,29605
0.2979,29600
0.3035,29611
0.3092,29614
0.3148,29611
0.3202,29607
0.3258,29609
0.3312,29605
0.3368,29610
0.3424,29599
0.3481,29614
0.3534,29608
0.3591,29615
0.3647,29612
0.3701,29610
0.3757,29609
0.3813,29610
0.387,29617
0.3923,29609
0.3979,29613
0.4036,29610
0.4092,29575
0.4146,29598
0.4202,29604
0.4258,29617
0.4314,29612
0.4368,29437
0.4424,29617
0.448,29605
0.4537,29612
0.459,29602
0.4647,29585
0.4703,29600
0.4757,29601
0.4813,29596
0.4869,29586
0.4926,29577
0.4979,29585
0.5036,29595
0.5092,29595
0.5146,29588
0.5202,29592
0.5259,29312
0.5312,29580
0.5369,29488
0.5426,29584
0.5479,29570
0.5536,29588
0.559,29577
0.5646,29587
0.5703,29267
0.5757,29568
0.5813,29553
0.587,29559
0.5924,29564
0.5981,29561
0.6037,29561
0.6091,29552
0.6148,29556
0.6201,29546
0.6257,29547
0.6314,29546
0.6368,29539
0.6424,29543
0.6481,29543
0.6535,29543
0.6591,29545
0.6648,29535
0.6701,29537
0.6758,29541
0.6814,29107
0.687,29460
0.6924,29540
0.698,29532
0.7037,29516
0.709,29539
0.7147,29498
0.7203,29535
0.7256,29461
0.7313,29536
0.7369,29543
0.7425,29505
0.7481,29523
0.7537,29546
0.759,29541
0.7647,29539
0.7703,29538
0.7759,29537
0.7813,29541
0.7869,29489
0.7925,29502
0.7979,29539
0.8035,29536
0.8091,29543
0.8147,29539
0.8203,29527
0.8259,29540
0.8313,29542
0.8369,29536
0.8425,29542
0.8479,29537
0.8535,29541
0.8592,29545
0.8648,29539
0.8701,29540
0.8758,29546
0.8814,29534
0.887,29531
0.8924,29525
0.898,29533
0.9037,29536
0.909,29531
0.9147,29532
0.9203,29533
0.9259,29527
0.9313,29531
0.9369,29420
0.9425,29444
0.9479,29504
0.9535,29529
0.9591,29481
0.9648,29524
0.9701,29533
0.9757,29512
0.9814,29525
0.987,29515
0.9924,29501
0.998,29518
1.0036,29527
1.0093,29525
1.0146,29520
1.0203,29532
1.0259,29534
1.0313,29531
1.0369,29532
1.0426,29531
1.0482,29540
1.0535,29532
1.0592,29529
1.0648,29530
1.0704,29530
1.0757,29523
1.0814,29533
1.087,29536
1.0926,29543
1.098,29530
1.1036,29530
1.1092,29536
1.1146,29539
1.1202,29532
1.1258,29530
1.1315,29541
1.1369,29533
1.1425,29528
1.1481,29531
1.1535,29532
1.1592,29535
1.1648,29533
1.1704,29528
1.1758,29530
1.1814,29529
1.1871,29465
1.1924,29530
1.1981,29535
1.2037,29527
1.2091,29537
1.2147,29534
1.2203,29531
1.2259,29526
1.2313,29541
1.2369,29529
1.2425,29533
1.2482,29536
1.2535,29541
1.2592,29541
1.2648,29499
1.2702,29526
1.2758,29527
1.2814,29524
1.2871,29526
1.2924,29528
1.2981,29525
1.3037,29508
1.309,29515
1.3146,29486
1.3202,29507
