Experiment: Apr27_cal_tst_expt vial 5, Wed Apr 27 17:25:27 2022
0.004,28037
0.0091,28035
0.0148,28027
0.0201,28021
0.0258,28030
0.0314,28025
0.0368,28040
0.0424,28044
0.0481,28038
0.0534,28060
0.0591,28055
0.0647,28020
0.0704,28073
0.0757,28062
0.0813,28080
0.0869,28077
0.0926,28085
0.0979,28098
0.1035,28107
0.1092,28115
0.1145,28122
0.1202,28124
0.1258,28129
0.1314,28123
0.1368,28121
0.1424,28130
0.148,28135
0.1537,28131
0.159,28130
0.1647,28128
0.1703,28130
0.1756,28132
0.1813,28143
0.1869,28154
0.1925,28156
0.1979,28158
0.2035,28136
0.2091,28142
0.2148,28146
0.2201,28156
0.2257,28159
0.2314,28156
0.2368,28153
0.2424,28161
0.2481,28164
0.2537,28156
0.259,28159
0.2647,28154
0.2703,28163
0.2757,28157
0.2813,28150
0.2869,28168
0.2923,28161
0.2979,28149
0.3035,28155
0.3092,28150
0.3148,28162
0.3202,28166
0.3258,28143
0.3312,28159
0.3368,28167
0.3424,28169
0.3481,28170
0.3534,28180
0.3591,28177
0.3647,28172
0.3701,28182
0.3757,28185
0.3813,28186
0.387,28189
0.3923,28184
0.3979,28189
0.4036,28185
0.4092,28185
0.4146,28190
0.4202,28187
0.4258,28195
0.4314,28191
0.4368,28192
0.4424,28189
0.448,28201
0.4537,28194
0.459,28202
0.4647,28196
0.4703,28200
0.4757,28201
0.4813,28201
0.4869,28200
0.4926,28204
0.4979,28200
0.5036,28204
0.5092,28212
0.5146,28200
0.5202,28210
0.5259,28200
0.5312,28197
0.5369,28207
0.5426,28206
0.5479,28201
0.5536,28205
0.559,28202
0.5646,28190
0.5703,28191
0.5757,28207
0.5813,28204
0.587,28211
0.5924,28226
0.5981,28237
0.6037,28243
0.6091,28229
0.6148,28247
0.6201,28250
0.6257,28247
0.6314,28246
0.6368,28256
0.6424,28257
0.6481,28258
0.6535,28259
0.6591,28251
0.6648,28263
0.6701,28262
0.6758,28264
0.6814,28269
0.687,28268
0.6924,28262
0.698,28264
0.7037,28271
0.709,28275
0.7147,28277
0.7203,28283
0.7256,28281
0.7313,28288
0.7369,28277
0.7425,28282
