Experiment: Apr27_cal_tst_expt vial 4, Wed Apr 27 17:25:27 2022
0.004,28203
0.0091,28105
0.0148,28206
0.0201,28209
0.0258,28204
0.0314,28209
0.0368,28214
0.0424,28210
0.0481,28213
0.0534,28218
0.0591,28224
0.0647,28225
0.0704,28227
0.0757,28223
0.0813,28224
0.0869,28217
0.0926,28225
0.0979,28218
0.1035,28215
0.1092,28232
0.1145,28221
0.1202,28224
0.1258,28228
0.1314,27839
0.1368,28230
0.1424,28226
0.148,28220
0.1537,28114
0.159,28223
0.1647,28184
0.1703,27666
0.1756,27486
0.1813,28227
0.1869,28228
0.1925,27773
0.1979,28236
0.2035,28209
0.2091,28214
0.2148,28188
0.2201,28226
0.2257,28188
0.2314,28227
0.2368,28203
0.2424,28142
0.2481,28243
0.2537,28205
0.259,28230
0.2647,28012
0.2703,28238
0.2757,28236
0.2813,28215
0.2869,28238
0.2923,28228
0.2979,28222
0.3035,28229
0.3092,28223
0.3148,28233
0.3202,28175
0.3258,28223
0.3312,28225
0.3368,28159
0.3424,28174
0.3481,28175
0.3534,28175
0.3591,28156
0.3647,28178
0.3701,28177
0.3757,28177
0.3813,28175
0.387,28171
0.3923,28177
0.3979,28179
0.4036,27831
0.4092,28173
0.4146,27718
0.4202,28184
0.4258,28180
0.4314,28186
0.4368,28184
0.4424,28169
0.448,28182
0.4537,28177
0.459,28182
0.4647,28183
0.4703,28181
0.4757,28182
0.4813,28193
0.4869,28158
0.4926,28099
0.4979,28171
0.5036,28191
0.5092,28192
0.5146,28187
0.5202,28169
0.5259,28199
0.5312,28122
0.5369,28185
0.5426,28194
0.5479,28192
0.5536,28204
0.559,28147
0.5646,28153
0.5703,28225
0.5757,28234
0.5813,28179
0.587,28223
0.5924,28238
0.5981,28241
0.6037,28233
0.6091,28228
0.6148,28238
0.6201,28238
0.6257,28219
0.6314,28181
0.6368,28240
0.6424,28213
0.6481,28239
0.6535,28210
0.6591,28158
0.6648,28217
0.6701,28235
0.6758,28209
0.6814,28233
0.687,28241
0.6924,28220
0.698,28242
0.7037,28210
0.709,28247
0.7147,28235
0.7203,28222
0.7256,28233
0.7313,28232
0.7369,28229
0.7425,28228
0.7481,28239
0.7537,28233
0.759,28238
0.7647,28235
0.7703,28240
0.7759,28226
0.7813,28234
0.7869,28239
0.7925,28242
0.7979,28239
0.8035,28235
0.8091,28227
0.8147,28236
0.8203,28237
0.8259,28210
0.8313,28238
0.8369,28236
0.8425,28223
0.8479,28238
0.8535,28240
0.8592,28238
0.8648,28235
0.8701,28222
0.8758,28231
0.8814,28236
0.887,28236
0.8924,28231
0.898,28237
0.9037,28238
0.909,28237
0.9147,28237
0.9203,28242
0.9259,28236
0.9313,28240
0.9369,28241
0.9425,28239
0.9479,28237
0.9535,28236
0.9591,28236
0.9648,28238
0.9701,28238
0.9757,28237
0.9814,28241
0.987,28218
0.9924,28244
0.998,28237
1.0036,28242
1.0093,28238
1.0146,28234
1.0203,28241
1.0259,28241
1.0313,28244
1.0369,28237
1.0426,28240
1.0482,28242
1.0535,28241
1.0592,28229
1.0648,28235
1.0704,28221
1.0757,28229
1.0814,28234
1.087,28233
1.0926,28234
1.098,28239
1.1036,28239
1.1092,28235
1.1146,28241
1.1202,28235
1.1258,28242
1.1315,28233
1.1369,28243
1.1425,28242
1.1481,28244
1.1535,28232
1.1592,28241
1.1648,28240
1.1704,28238
1.1758,28227
1.1814,28244
1.1871,28240
1.1924,28238
1.1981,28239
1.2037,28229
1.2091,28243
1.2147,28241
1.2203,28213
1.2259,28239
1.2313,28169
1.2369,28242
1.2425,28239
1.2482,28242
1.2535,28237
1.2592,28235
1.2648,28239
1.2702,28239
1.2758,28235
1.2814,28235
1.2871,28233
1.2924,28223
1.2981,28231
1.3037,28227
1.309,28227
1.3146,28228
1.3202,28230
1.3259,28230
1.3314,28238
1.3371,28237
1.3424,28232
1.3481,28235
1.3537,28229
1.3591,28229
1.3647,28229
1.3702,28224
1.3759,28227
1.3815,28225
1.3868,28232
1.3925,28235
1.398,28223
1.4037,28225
1.4093,28231
1.4146,28225
1.4203,28226
1.4258,28231
1.4315,28240
1.4368,28238
1.4425,28230
1.4481,28226
1.4537,28224
1.4593,28234
1.4647,28229
1.4703,28228
1.4759,28231
1.4815,28228
1.4868,28230
1.4925,28228
1.4981,28233
1.5037,28240
1.5091,28239
1.5147,28244
1.5204,28239
1.5259,28241
1.5315,28240
1.5369,28238
1.5425,28244
1.5481,28238
1.5538,28234
1.5591,28240
1.5647,28237
1.5704,28237
1.576,28242
1.5814,28232
1.587,28232
1.5924,28237
1.598,28235
1.6036,28232
1.6093,28241
1.6149,28235
1.6203,28232
1.6259,28238
1.6316,28240
1.6369,28236
1.6425,28217
1.6481,28239
1.6535,28245
1.6591,28238
1.6647,28238
1.6703,28233
1.676,28243
1.6813,28227
1.6869,28236
1.6926,28239
1.6982,28237
1.7035,28233
1.7092,28227
1.7148,28227
1.7204,28236
1.7258,28235
1.7314,28231
1.737,28228
1.7427,28232
1.748,28236
1.7536,28226
1.7593,28228
1.7648,28234
1.7704,28235
1.7758,28228
1.7814,28227
1.7871,28236
1.7924,28231
1.7981,28232
1.8037,28230
1.8093,28231
1.8147,28231
1.8203,28234
1.8259,28227
1.8313,28234
1.8369,28239
1.8426,28234
1.8482,28231
1.8535,28230
1.8592,28228
1.8648,28227
1.8704,28233
1.8758,28231
1.8814,28226
1.8871,28232
1.8924,28234
1.898,28229
1.9037,28224
1.9093,28233
1.9146,28233
1.9203,28211
1.9259,28227
1.9315,28231
1.9369,28234
1.9425,28227
1.9482,28224
1.9535,28223
1.9591,28229
1.9648,28231
1.9704,28227
1.9757,28228
1.9813,28236
1.987,28230
1.9926,28229
1.998,28234
2.0036,28238
2.0093,28227
2.0149,28227
2.0203,28224
2.0259,28230
2.0315,28231
2.0369,28230
2.0425,28231
2.0481,28234
2.0538,28228
2.0591,28233
2.0648,28232
2.0704,28229
2.076,28236
2.0814,28237
2.087,28233
2.0926,28236
2.098,28238
2.1036,28236
2.1093,28231
2.1149,28236
2.1203,28231
2.1259,28236
2.1315,28238
2.1369,28229
2.1425,28235
2.1481,28234
2.1538,28227
2.1591,28225
2.1648,28233
2.1704,28232
2.176,28226
2.1813,28236
2.187,28231
2.1926,28235
2.198,28230
2.2036,28233
2.2092,28235
2.2149,28233
2.2202,28230
2.2259,28235
2.2315,28232
2.2371,28231
2.2425,28226
2.2481,28224
2.2538,28227
2.2591,28228
2.2648,28231
2.2704,28229
2.2757,28236
2.2814,28238
2.287,28228
2.2927,28232
2.298,28226
2.3036,28233
2.3093,28235
2.3149,28231
2.3203,28235
2.3259,28233
2.3315,28228
2.3369,28231
2.3425,28232
2.3481,28230
2.3538,28229
2.3591,28228
2.3648,28232
2.3704,28230
2.3759,28236
2.3816,28235
2.3869,28239
2.3925,28241
2.3982,28236
2.4038,28238
2.4092,28233
2.4148,28238
2.4204,28236
2.426,28232
2.4314,28233
2.437,28225
2.4427,28228
2.448,28224
2.4536,28222
2.4593,28232
2.4649,28221
2.4702,28227
2.4759,28224
2.4815,28225
2.4871,28230
2.4925,28232
2.4981,28230
2.5038,28225
2.5091,28233
2.5148,28223
2.5204,28231
2.5257,28230
2.5314,28228
2.537,28232
2.5427,28230
2.5483,28234
2.5536,28230
2.5593,28230
2.5649,28231
2.5702,28235
2.5759,28235
2.5815,28229
2.5871,28236
2.5925,28241
2.5981,28236
2.6037,28231
2.6093,28241
2.6147,28233
2.6203,28233
2.626,28234
2.6316,28238
2.6369,28237
2.6426,28236
2.6482,28227
2.6538,28233
2.6592,28233
2.6648,28232
2.6705,28230
2.6758,28237
2.6814,28235
2.6871,28227
2.6925,28225
2.6981,28234
2.7037,28230
2.7091,28237
2.7147,28228
2.7203,28233
2.726,28236
2.7313,28230
2.7369,28236
2.7425,28234
2.7482,28226
2.7538,28234
2.7591,28230
2.7648,28228
2.7704,28237
2.776,28234
2.7814,28239
2.7871,28238
2.7927,28243
2.798,28239
2.8036,28234
2.8093,28238
2.8149,28236
2.8203,28236
2.8259,28227
2.8315,28231
2.8371,28232
2.8425,28237
2.8481,28231
2.8537,28229
2.8594,28236
2.8647,28237
2.8703,28235
2.8759,28229
2.8816,28237
2.8869,28240
2.8925,28233
2.8981,28236
2.9037,28235
2.9094,28233
2.9147,28236
2.9203,28238
2.9259,28233
2.9316,28238
2.9369,28230
2.9426,28235
2.9481,28235
2.9537,28230
2.9591,28233
2.9647,28232
2.9704,28233
2.9759,28235
2.9815,28236
2.9872,28229
2.9925,28223
2.9981,28238
3.0037,28232
3.0094,28230
3.0147,28228
3.0203,28242
3.026,28234
3.0313,28234
3.0369,28227
3.0426,28232
3.0482,28233
3.0538,28233
3.0593,28231
3.0649,28227
3.0703,28234
3.0759,28233
3.0815,28240
3.0871,28238
3.0925,28235
3.0981,28237
3.1037,28232
3.1094,28231
3.1147,28233
3.1203,28238
3.126,28237
3.1316,28241
3.1372,28227
3.1425,28230
3.1482,28227
3.1538,28229
3.1591,28227
3.1648,28228
3.1704,28234
3.176,28229
3.1814,28229
3.187,28229
3.1926,28223
3.1982,28219
3.2038,28225
3.2092,28223
3.2148,28224
3.2204,28228
3.2258,28225
3.2314,28228
3.2371,28232
3.2427,28229
3.2481,28225
3.2537,28225
3.2593,28230
3.2649,28229
3.2703,28228
3.2759,28231
3.2815,28234
3.2871,28226
3.2925,28228
3.2981,28223
3.3037,28224
3.3094,28221
3.3147,28224
3.3203,28225
3.326,28229
3.3316,28229
3.3369,28225
3.3426,28219
3.3482,28225
3.3538,28229
3.3592,28221
3.3648,28223
3.3704,28221
3.376,28220
3.3814,28223
3.387,28217
3.3926,28228
3.3983,28226
3.4036,28222
3.4093,28227
3.4149,28229
3.4203,28221
3.4259,28224
3.4315,28230
3.4371,28220
3.4425,28227
3.4481,28226
3.4538,28227
3.4594,28230
3.4648,28232
3.4704,28225
3.476,28228
3.4814,28234
3.487,28231
3.4926,28229
3.4982,28228
3.5036,28229
3.5092,28228
3.5148,28235
3.5205,28233
3.5258,28232
3.5314,28234
3.5371,28229
3.5427,28227
3.5481,28232
3.5537,28233
3.5593,28227
3.5647,28226
3.5703,28239
3.5759,28237
3.5816,28225
3.5869,28230
3.5925,28227
3.5982,28226
3.6038,28227
3.6093,28230
3.6149,28223
3.6203,28230
3.6259,28232
3.6316,28228
3.6369,28230
3.6425,28231
3.6481,28229
3.6538,28241
3.6591,28235
3.6648,28233
3.6704,28232
3.676,28237
3.6814,28241
3.687,28234
3.6926,28238
3.6983,28228
3.7036,28233
3.7093,28240
3.7149,28237
3.7205,28237
3.7259,28237
3.7315,28239
3.7371,28237
3.7425,28237
3.7481,28235
3.7537,28240
3.7594,28233
3.7647,28230
3.7704,28231
3.776,28237
3.7816,28240
3.787,28241
3.7926,28239
3.7982,28221
3.8036,28225
3.8092,28229
3.8148,28227
3.8205,28229
3.8258,28229
3.8314,28225
3.837,28232
3.8427,28239
3.848,28237
3.8537,28232
3.8593,28233
3.8649,28236
3.8703,28235
3.8759,28231
3.8816,28231
3.8872,28236
3.8925,28226
3.8981,28235
3.9038,28228
3.9094,28237
3.9147,28240
3.9204,28237
3.926,28236
3.9316,28230
3.937,28238
3.9426,28234
3.9482,28241
3.9538,28238
3.9592,28239
3.9648,28239
3.9705,28244
3.9758,28241
3.9814,28239
3.9871,28244
3.9927,28237
3.9982,28236
4.0038,28236
4.0092,28229
4.0149,28232
4.0205,28235
4.0259,28240
4.0315,28229
4.0371,28235
4.0425,28239
4.0481,28247
4.0538,28234
4.0594,28238
4.0647,28242
4.0703,28236
4.0759,28236
4.0816,28241
4.0869,28241
4.0926,28241
4.0982,28237
4.1038,28235
4.1092,28238
4.1148,28243
4.1204,28240
4.1261,28238
4.1314,28241
4.137,28235
4.1426,28240
4.1483,28238
4.1536,28239
4.1592,28237
4.1649,28242
4.1705,28237
4.1759,28253
4.1815,28244
4.1871,28249
4.1925,28239
4.1981,28246
4.2038,28243
4.2094,28245
4.2147,28248
4.2204,28243
4.226,28241
4.2316,28242
4.237,28245
4.2426,28248
4.2482,28235
4.2538,28242
4.2592,28241
4.2648,28240
4.2705,28241
4.2758,28239
4.2815,28236
4.2871,28242
4.2927,28240
4.2981,28246
4.3037,28244
4.3094,28236
4.3147,28237
4.3203,28241
4.326,28241
4.3316,28237
4.337,28231
4.3426,28232
4.3482,28242
4.3539,28244
4.3592,28241
4.3648,28234
4.3705,28228
4.3758,28231
