Experiment: Apr27_cal_tst_expt vial 13, Wed Apr 27 17:25:27 2022
0.004,28440
0.0091,28440
0.0148,28422
0.0201,28427
0.0258,28422
0.0314,28429
0.0368,28426
0.0424,28428
0.0481,28403
0.0534,28428
0.0591,28424
0.0647,28423
0.0704,28423
0.0757,28418
0.0813,28415
0.0869,28429
0.0926,28443
0.0979,28466
0.1035,28480
0.1092,28473
0.1145,28523
0.1202,28535
0.1258,28543
0.1314,28533
0.1368,28536
0.1424,28543
0.148,28549
0.1537,28560
0.159,28572
0.1647,28581
0.1703,28592
0.1756,28594
0.1813,28574
0.1869,28572
0.1925,28578
0.1979,28569
0.2035,28557
0.2091,28565
0.2148,28564
0.2201,28558
0.2257,28555
0.2314,28552
0.2368,28559
0.2424,28562
0.2481,28566
0.2537,28556
0.259,28543
0.2647,28558
0.2703,28571
0.2757,28571
0.2813,28578
0.2869,28583
0.2923,28581
0.2979,28578
0.3035,28587
0.3092,28590
0.3148,28595
0.3202,28592
0.3258,28601
0.3312,28594
0.3368,28603
0.3424,28603
0.3481,28603
0.3534,28592
0.3591,28600
0.3647,28590
0.3701,28571
0.3757,28573
0.3813,28584
0.387,28590
0.3923,28579
0.3979,28564
0.4036,28569
0.4092,28579
0.4146,28573
0.4202,28582
0.4258,28580
0.4314,28580
0.4368,28567
0.4424,28570
0.448,28580
0.4537,28576
0.459,28577
0.4647,28566
0.4703,28563
0.4757,28571
0.4813,28563
0.4869,28567
0.4926,28562
0.4979,28554
0.5036,28565
0.5092,28559
0.5146,28552
0.5202,28553
0.5259,28556
0.5312,28560
0.5369,28559
0.5426,28560
0.5479,28560
0.5536,28556
0.559,28562
0.5646,28556
0.5703,28551
0.5757,28549
0.5813,28545
0.587,28535
0.5924,28545
0.5981,28546
0.6037,28542
0.6091,28524
0.6148,28529
0.6201,28529
0.6257,28530
0.6314,28527
0.6368,28530
0.6424,28527
0.6481,28523
0.6535,28521
0.6591,28533
0.6648,28516
0.6701,28520
0.6758,28528
0.6814,28521
0.687,28520
0.6924,28531
0.698,28525
0.7037,28531
0.709,28536
0.7147,28527
0.7203,28539
0.7256,28538
0.7313,28535
0.7369,28526
0.7425,28524
0.7481,28525
0.7537,28522
0.759,28525
0.7647,28523
0.7703,28522
0.7759,28526
0.7813,28524
0.7869,28522
0.7925,28526
0.7979,28517
0.8035,28522
0.8091,28521
0.8147,28523
0.8203,28523
0.8259,28528
0.8313,28526
0.8369,28521
0.8425,28529
0.8479,28525
0.8535,28521
0.8592,28528
0.8648,28527
0.8701,28514
0.8758,28526
0.8814,28514
0.887,28521
0.8924,28518
0.898,28514
0.9037,28515
0.909,28515
0.9147,28519
0.9203,28517
0.9259,28523
0.9313,28511
0.9369,28518
0.9425,28521
0.9479,28517
0.9535,28522
0.9591,28520
0.9648,28510
0.9701,28514
0.9757,28515
0.9814,28524
0.987,28521
0.9924,28523
0.998,28507
1.0036,28518
1.0093,28516
1.0146,28515
1.0203,28519
1.0259,28517
1.0313,28523
1.0369,28526
1.0426,28520
1.0482,28523
1.0535,28524
1.0592,28517
1.0648,28520
1.0704,28511
1.0757,28516
1.0814,28520
1.087,28509
1.0926,28519
1.098,28510
1.1036,28516
1.1092,28519
1.1146,28513
1.1202,28511
1.1258,28512
1.1315,28515
1.1369,28512
1.1425,28508
1.1481,28512
1.1535,28508
1.1592,28513
1.1648,28508
1.1704,28506
1.1758,28514
1.1814,28514
1.1871,28512
1.1924,28512
1.1981,28516
1.2037,28516
1.2091,28523
1.2147,28508
1.2203,28517
1.2259,28511
1.2313,28511
1.2369,28514
1.2425,28510
1.2482,28515
1.2535,28512
1.2592,28508
1.2648,28514
1.2702,28522
1.2758,28513
1.2814,28509
1.2871,28510
1.2924,28506
1.2981,28505
1.3037,28508
1.309,28513
1.3146,28507
1.3202,28501
1.3259,28497
1.3314,28500
1.3371,28507
1.3424,28505
1.3481,28504
1.3537,28507
1.3591,28513
1.3647,28512
1.3702,28505
1.3759,28508
1.3815,28512
1.3868,28513
1.3925,28507
1.398,28507
1.4037,28509
1.4093,28518
1.4146,28506
1.4203,28507
1.4258,28511
1.4315,28514
1.4368,28521
1.4425,28523
1.4481,28519
1.4537,28519
1.4593,28521
1.4647,28519
1.4703,28519
1.4759,28514
1.4815,28505
1.4868,28507
1.4925,28502
1.4981,28507
1.5037,28511
1.5091,28505
1.5147,28504
1.5204,28510
1.5259,28521
1.5315,28524
1.5369,28527
1.5425,28525
1.5481,28517
1.5538,28522
1.5591,28512
1.5647,28515
1.5704,28511
1.576,28513
1.5814,28503
1.587,28500
1.5924,28505
1.598,28508
1.6036,28511
1.6093,28508
1.6149,28511
1.6203,28503
1.6259,28512
1.6316,28507
1.6369,28512
1.6425,28500
1.6481,28503
1.6535,28500
1.6591,28511
1.6647,28493
1.6703,28492
1.676,28492
1.6813,28494
1.6869,28491
1.6926,28497
1.6982,28498
1.7035,28494
1.7092,28487
1.7148,28497
1.7204,28501
1.7258,28497
1.7314,28500
1.737,28497
1.7427,28497
1.748,28505
1.7536,28504
1.7593,28506
1.7648,28499
1.7704,28496
1.7758,28491
1.7814,28492
1.7871,28496
1.7924,28502
1.7981,28492
1.8037,28492
1.8093,28495
1.8147,28497
1.8203,28498
1.8259,28506
1.8313,28490
1.8369,28502
1.8426,28498
1.8482,28492
1.8535,28497
1.8592,28495
1.8648,28492
1.8704,28492
1.8758,28498
1.8814,28498
1.8871,28503
1.8924,28490
1.898,28492
1.9037,28490
1.9093,28497
1.9146,28498
1.9203,28499
1.9259,28496
1.9315,28505
1.9369,28495
1.9425,28486
1.9482,28493
1.9535,28489
1.9591,28502
1.9648,28501
1.9704,28495
1.9757,28493
1.9813,28497
1.987,28502
1.9926,28492
1.998,28500
2.0036,28496
2.0093,28495
2.0149,28498
2.0203,28495
2.0259,28500
2.0315,28486
2.0369,28494
2.0425,28490
2.0481,28491
2.0538,28490
2.0591,28490
2.0648,28494
2.0704,28494
2.076,28504
2.0814,28500
2.087,28493
2.0926,28495
2.098,28493
2.1036,28489
2.1093,28497
2.1149,28491
2.1203,28492
2.1259,28501
2.1315,28495
2.1369,28487
2.1425,28494
2.1481,28496
2.1538,28493
2.1591,28496
2.1648,28493
2.1704,28488
2.176,28490
2.1813,28490
2.187,28495
2.1926,28493
2.198,28484
2.2036,28498
2.2092,28497
2.2149,28490
2.2202,28494
2.2259,28496
2.2315,28498
2.2371,28494
2.2425,28494
2.2481,28494
2.2538,28496
2.2591,28499
2.2648,28486
2.2704,28493
2.2757,28497
2.2814,28498
2.287,28499
2.2927,28500
2.298,28492
2.3036,28495
2.3093,28494
2.3149,28499
2.3203,28498
2.3259,28489
2.3315,28488
2.3369,28487
2.3425,28491
2.3481,28488
2.3538,28481
2.3591,28484
2.3648,28495
2.3704,28494
2.3759,28497
2.3816,28496
2.3869,28501
2.3925,28505
2.3982,28502
2.4038,28497
2.4092,28485
2.4148,28494
2.4204,28487
2.426,28491
2.4314,28494
2.437,28495
2.4427,28492
2.448,28494
2.4536,28486
2.4593,28497
2.4649,28485
2.4702,28487
2.4759,28496
2.4815,28484
2.4871,28480
2.4925,28484
2.4981,28497
2.5038,28489
2.5091,28487
2.5148,28493
2.5204,28492
2.5257,28490
2.5314,28491
2.537,28496
2.5427,28501
2.5483,28503
2.5536,28493
2.5593,28498
2.5649,28497
2.5702,28498
2.5759,28489
2.5815,28486
2.5871,28506
2.5925,28501
2.5981,28492
2.6037,28489
2.6093,28494
2.6147,28491
2.6203,28493
2.626,28496
2.6316,28494
2.6369,28498
2.6426,28491
2.6482,28487
2.6538,28499
2.6592,28501
2.6648,28495
2.6705,28503
2.6758,28500
2.6814,28505
2.6871,28501
2.6925,28493
2.6981,28495
2.7037,28497
2.7091,28502
2.7147,28490
2.7203,28491
2.726,28491
2.7313,28495
2.7369,28497
2.7425,28489
2.7482,28496
2.7538,28493
2.7591,28492
2.7648,28494
2.7704,28498
2.776,28502
2.7814,28493
2.7871,28489
2.7927,28489
2.798,28499
2.8036,28497
2.8093,28493
2.8149,28499
2.8203,28493
2.8259,28498
2.8315,28502
2.8371,28501
2.8425,28504
2.8481,28496
2.8537,28496
2.8594,28504
2.8647,28514
2.8703,28497
2.8759,28495
2.8816,28500
2.8869,28491
2.8925,28494
2.8981,28501
2.9037,28501
2.9094,28494
2.9147,28492
2.9203,28498
2.9259,28487
2.9316,28499
2.9369,28487
2.9426,28492
2.9481,28491
2.9537,28495
2.9591,28487
2.9647,28490
2.9704,28493
2.9759,28499
2.9815,28501
2.9872,28488
2.9925,28495
2.9981,28505
3.0037,28499
3.0094,28483
3.0147,28484
3.0203,28491
3.026,28495
3.0313,28495
3.0369,28495
3.0426,28497
3.0482,28492
3.0538,28484
3.0593,28488
3.0649,28484
3.0703,28494
3.0759,28483
3.0815,28492
3.0871,28498
3.0925,28500
3.0981,28498
3.1037,28490
3.1094,28487
3.1147,28494
3.1203,28500
3.126,28498
3.1316,28497
3.1372,28494
3.1425,28495
3.1482,28485
3.1538,28488
3.1591,28490
3.1648,28501
3.1704,28501
3.176,28490
3.1814,28479
3.187,28488
3.1926,28484
3.1982,28478
3.2038,28481
3.2092,28493
3.2148,28492
3.2204,28485
3.2258,28493
3.2314,28495
3.2371,28498
3.2427,28487
3.2481,28483
3.2537,28483
3.2593,28477
3.2649,28481
3.2703,28478
3.2759,28484
3.2815,28472
3.2871,28485
3.2925,28483
3.2981,28485
3.3037,28486
3.3094,28487
3.3147,28481
3.3203,28483
3.326,28486
3.3316,28480
3.3369,28486
3.3426,28497
3.3482,28492
3.3538,28484
3.3592,28490
3.3648,28494
3.3704,28488
3.376,28491
3.3814,28483
3.387,28481
3.3926,28491
3.3983,28497
3.4036,28480
3.4093,28483
3.4149,28500
3.4203,28486
3.4259,28485
3.4315,28490
3.4371,28490
3.4425,28490
3.4481,28496
3.4538,28493
3.4594,28500
3.4648,28501
3.4704,28501
3.476,28494
3.4814,28505
3.487,28502
3.4926,28498
3.4982,28495
3.5036,28500
3.5092,28497
3.5148,28500
3.5205,28494
3.5258,28494
3.5314,28500
3.5371,28499
3.5427,28500
3.5481,28496
3.5537,28482
3.5593,28502
3.5647,28491
3.5703,28499
3.5759,28500
3.5816,28496
3.5869,28501
3.5925,28498
3.5982,28490
3.6038,28492
3.6093,28485
3.6149,28492
3.6203,28493
3.6259,28488
3.6316,28500
3.6369,28492
3.6425,28498
3.6481,28495
3.6538,28497
3.6591,28499
3.6648,28485
3.6704,28490
3.676,28493
3.6814,28489
3.687,28501
3.6926,28494
3.6983,28492
3.7036,28499
3.7093,28494
3.7149,28495
3.7205,28492
3.7259,28498
3.7315,28499
3.7371,28495
3.7425,28492
3.7481,28492
3.7537,28495
3.7594,28504
3.7647,28491
3.7704,28494
3.776,28493
3.7816,28493
3.787,28501
3.7926,28503
3.7982,28505
3.8036,28509
3.8092,28501
3.8148,28502
3.8205,28507
3.8258,28502
3.8314,28497
3.837,28502
3.8427,28507
3.848,28503
3.8537,28493
3.8593,28495
3.8649,28497
3.8703,28500
3.8759,28490
3.8816,28495
3.8872,28498
3.8925,28489
3.8981,28503
3.9038,28496
3.9094,28491
3.9147,28494
3.9204,28495
3.926,28502
3.9316,28494
3.937,28500
3.9426,28492
3.9482,28497
3.9538,28497
3.9592,28498
3.9648,28496
3.9705,28497
3.9758,28488
3.9814,28495
3.9871,28490
3.9927,28490
3.9982,28490
4.0038,28503
4.0092,28498
4.0149,28498
4.0205,28502
4.0259,28498
4.0315,28503
4.0371,28505
4.0425,28495
4.0481,28498
4.0538,28501
4.0594,28491
4.0647,28497
4.0703,28497
4.0759,28495
4.0816,28493
4.0869,28493
4.0926,28502
4.0982,28497
4.1038,28499
4.1092,28497
4.1148,28502
4.1204,28506
4.1261,28503
4.1314,28505
4.137,28492
4.1426,28500
4.1483,28499
4.1536,28491
4.1592,28492
4.1649,28497
4.1705,28497
4.1759,28494
4.1815,28498
4.1871,28491
4.1925,28501
4.1981,28495
4.2038,28496
4.2094,28498
4.2147,28492
4.2204,28495
4.226,28493
4.2316,28491
4.237,28490
4.2426,28493
4.2482,28500
4.2538,28493
4.2592,28490
4.2648,28488
4.2705,28481
4.2758,28492
4.2815,28490
4.2871,28497
4.2927,28494
4.2981,28497
4.3037,28486
4.3094,28498
4.3147,28492
4.3203,28492
4.326,28498
4.3316,28504
4.337,28501
4.3426,28494
4.3482,28499
4.3539,28502
4.3592,28493
4.3648,28487
4.3705,28488
4.3758,28491
4.3815,28492
4.3871,28501
4.3927,28504
4.3981,28491
4.4037,28491
4.4093,28490
4.415,28490
4.4203,28498
4.4259,28502
4.4316,28492
4.4372,28493
4.4425,28502
4.4482,28494
4.4538,28494
4.4591,28493
4.4648,28499
4.4703,28498
4.4759,28495
4.4816,28492
4.4872,28505
4.4926,28498
4.4981,28501
4.5037,28498
4.5094,28506
4.515,28496
4.5204,28497
4.5259,28492
4.5315,28499
4.5372,28493
4.5425,28492
4.5481,28493
4.5537,28502
4.5594,28502
4.5647,28498
4.5704,28491
4.576,28492
