Experiment: Apr27_cal_tst_expt vial 12, Wed Apr 27 17:25:27 2022
0.004,27567
0.0091,27563
0.0148,27564
0.0201,27566
0.0258,27568
0.0314,27570
0.0368,27575
0.0424,27572
0.0481,27573
0.0534,27571
0.0591,27565
0.0647,27575
0.0704,27576
0.0757,27577
0.0813,27571
0.0869,27579
0.0926,27580
0.0979,27580
0.1035,27582
0.1092,27588
0.1145,27580
0.1202,27586
0.1258,27588
0.1314,27596
0.1368,27595
0.1424,27597
0.148,27592
0.1537,27600
0.159,27597
0.1647,27590
0.1703,27601
0.1756,27605
0.1813,27598
0.1869,27599
0.1925,27600
0.1979,27596
0.2035,27591
0.2091,27596
0.2148,27591
0.2201,27593
0.2257,27595
0.2314,27587
0.2368,27583
0.2424,27587
0.2481,27594
0.2537,27586
0.259,27590
0.2647,27596
0.2703,27597
0.2757,27599
0.2813,27604
0.2869,27609
0.2923,27601
0.2979,27602
0.3035,27606
0.3092,27611
0.3148,27611
0.3202,27612
0.3258,27619
0.3312,27612
0.3368,27618
0.3424,27623
0.3481,27615
0.3534,27622
0.3591,27619
0.3647,27622
0.3701,27620
0.3757,27622
0.3813,27622
0.387,27620
0.3923,27619
0.3979,27627
0.4036,27621
0.4092,27619
0.4146,27621
0.4202,27624
0.4258,27626
0.4314,27620
0.4368,27620
0.4424,27625
0.448,27623
0.4537,27614
0.459,27612
0.4647,27616
0.4703,27612
0.4757,27613
0.4813,27608
0.4869,27611
0.4926,27607
0.4979,27599
0.5036,27606
0.5092,27604
0.5146,27603
0.5202,27604
0.5259,27610
0.5312,27605
0.5369,27606
0.5426,27604
0.5479,27601
0.5536,27609
0.559,27604
0.5646,27604
0.5703,27607
0.5757,27607
0.5813,27612
0.587,27604
0.5924,27600
0.5981,27618
0.6037,27605
0.6091,27599
0.6148,27605
0.6201,27605
0.6257,27604
0.6314,27599
0.6368,27602
0.6424,27609
0.6481,27612
0.6535,27600
0.6591,27598
0.6648,27598
0.6701,27599
0.6758,27606
0.6814,27608
0.687,27610
0.6924,27605
0.698,27600
0.7037,27608
0.709,27621
0.7147,27612
0.7203,27618
0.7256,27622
0.7313,27618
0.7369,27607
0.7425,27608
0.7481,27611
0.7537,27611
0.759,27619
0.7647,27611
0.7703,27616
0.7759,27618
0.7813,27608
0.7869,27610
0.7925,27615
0.7979,27617
0.8035,27607
0.8091,27607
0.8147,27615
0.8203,27618
0.8259,27614
0.8313,27611
0.8369,27604
0.8425,27615
0.8479,27611
0.8535,27618
0.8592,27611
0.8648,27608
0.8701,27607
0.8758,27598
0.8814,27610
0.887,27616
0.8924,27607
0.898,27608
0.9037,27603
0.909,27612
0.9147,27613
0.9203,27613
0.9259,27616
0.9313,27615
0.9369,27624
0.9425,27621
0.9479,27623
0.9535,27626
0.9591,27619
0.9648,27619
0.9701,27610
0.9757,27608
0.9814,27616
0.987,27621
0.9924,27624
0.998,27614
1.0036,27621
1.0093,27622
