Experiment: Apr27_cal_tst_expt vial 8, Wed Apr 27 17:25:27 2022
0.004,29331
0.0091,29290
0.0148,29318
0.0201,29318
0.0258,29319
0.0314,29323
0.0368,29323
0.0424,29319
0.0481,29315
0.0534,29320
0.0591,29315
0.0647,29320
0.0704,29319
0.0757,29313
0.0813,29321
0.0869,29321
0.0926,29321
0.0979,29315
0.1035,29316
0.1092,29314
0.1145,29307
0.1202,29319
0.1258,29294
0.1314,29313
0.1368,29320
0.1424,29317
0.148,29319
0.1537,29321
0.159,29321
0.1647,29321
0.1703,29280
0.1756,29249
0.1813,29250
0.1869,29253
0.1925,29254
0.1979,29252
0.2035,29240
0.2091,29246
0.2148,29247
0.2201,29252
0.2257,29258
0.2314,29252
0.2368,29254
0.2424,29257
0.2481,29256
0.2537,29253
0.259,29254
0.2647,29256
0.2703,29253
0.2757,29255
0.2813,29256
0.2869,29262
0.2923,29260
0.2979,29260
0.3035,29264
0.3092,29262
0.3148,29260
0.3202,29263
0.3258,29264
0.3312,29266
0.3368,29269
0.3424,29270
0.3481,29270
0.3534,29273
0.3591,29267
0.3647,29266
0.3701,29258
0.3757,29258
0.3813,29264
0.387,29261
0.3923,29258
0.3979,29251
0.4036,29245
0.4092,29254
0.4146,29254
0.4202,29250
0.4258,29257
0.4314,29252
0.4368,29243
0.4424,29248
0.448,29250
0.4537,29248
0.459,29248
0.4647,29248
0.4703,29256
0.4757,29252
0.4813,29244
0.4869,29254
0.4926,29254
0.4979,29242
0.5036,29251
0.5092,29243
0.5146,29241
0.5202,29243
0.5259,29244
0.5312,29244
0.5369,29251
0.5426,29248
0.5479,29249
0.5536,29243
0.559,29241
0.5646,29233
0.5703,29241
0.5757,29248
0.5813,29251
0.587,29248
0.5924,29251
0.5981,29252
0.6037,29252
0.6091,29249
0.6148,29249
0.6201,29252
0.6257,29251
0.6314,29250
0.6368,29252
0.6424,29256
0.6481,29253
0.6535,29248
0.6591,29254
0.6648,29249
0.6701,29244
0.6758,29252
0.6814,29259
0.687,29258
0.6924,29249
0.698,29252
0.7037,29245
0.709,29255
0.7147,29255
0.7203,29253
0.7256,29252
0.7313,29258
0.7369,29256
0.7425,29253
0.7481,29254
0.7537,29255
0.759,29253
0.7647,29259
0.7703,29260
0.7759,29257
0.7813,29256
0.7869,29252
0.7925,29255
0.7979,29258
0.8035,29254
0.8091,29253
0.8147,29257
0.8203,29258
0.8259,29258
0.8313,29257
0.8369,29259
0.8425,29255
0.8479,29255
0.8535,29259
0.8592,29258
0.8648,29262
0.8701,29257
0.8758,29261
0.8814,29260
0.887,29259
0.8924,29253
0.898,29256
0.9037,29251
0.909,29251
0.9147,29254
0.9203,29263
0.9259,29259
0.9313,29258
0.9369,29260
0.9425,29259
0.9479,29255
0.9535,29258
0.9591,29256
0.9648,29258
0.9701,29264
0.9757,29255
0.9814,29257
0.987,29254
0.9924,29258
0.998,29254
1.0036,29251
1.0093,29258
1.0146,29255
1.0203,29266
1.0259,29257
1.0313,29259
1.0369,29258
1.0426,29256
1.0482,29259
1.0535,29259
1.0592,29260
1.0648,29257
1.0704,29257
1.0757,29258
1.0814,29261
1.087,29257
1.0926,29262
1.098,29255
1.1036,29263
1.1092,29262
1.1146,29255
1.1202,29263
1.1258,29259
1.1315,29260
1.1369,29257
1.1425,29265
1.1481,29264
1.1535,29261
1.1592,29258
1.1648,29266
1.1704,29259
1.1758,29260
1.1814,29267
1.1871,29267
1.1924,29266
1.1981,29261
1.2037,29269
1.2091,29266
1.2147,29256
1.2203,29260
1.2259,29262
1.2313,29265
1.2369,29262
1.2425,29260
1.2482,29264
1.2535,29264
1.2592,29265
1.2648,29269
1.2702,29266
1.2758,29271
1.2814,29271
1.2871,29270
1.2924,29269
1.2981,29269
1.3037,29268
1.309,29268
1.3146,29269
1.3202,29269
1.3259,29266
1.3314,29268
1.3371,29271
1.3424,29264
1.3481,29271
1.3537,29275
1.3591,29274
1.3647,29268
1.3702,29272
1.3759,29275
1.3815,29277
1.3868,29275
1.3925,29280
1.398,29279
1.4037,29276
1.4093,29277
1.4146,29274
1.4203,29265
1.4258,29272
1.4315,29266
1.4368,29265
1.4425,29265
1.4481,29276
1.4537,29278
1.4593,29277
1.4647,29274
1.4703,29272
1.4759,29280
1.4815,29277
1.4868,29268
1.4925,29268
1.4981,29278
1.5037,29263
1.5091,29270
1.5147,29269
1.5204,29270
1.5259,29265
1.5315,29270
1.5369,29272
1.5425,29269
1.5481,29275
1.5538,29275
1.5591,29280
1.5647,29275
1.5704,29275
1.576,29276
1.5814,29272
1.587,29275
1.5924,29273
1.598,29269
1.6036,29270
1.6093,29272
1.6149,29275
1.6203,29270
1.6259,29274
1.6316,29269
1.6369,29276
1.6425,29267
1.6481,29269
1.6535,29271
1.6591,29273
1.6647,29272
1.6703,29274
1.676,29272
1.6813,29270
1.6869,29269
1.6926,29273
1.6982,29271
1.7035,29271
1.7092,29270
1.7148,29268
1.7204,29270
1.7258,29272
1.7314,29265
1.737,29267
1.7427,29266
1.748,29271
1.7536,29271
1.7593,29270
1.7648,29279
1.7704,29277
1.7758,29273
1.7814,29271
1.7871,29275
1.7924,29275
1.7981,29275
1.8037,29269
1.8093,29266
1.8147,29268
1.8203,29268
1.8259,29274
1.8313,29275
1.8369,29277
1.8426,29271
1.8482,29270
1.8535,29270
1.8592,29271
1.8648,29274
1.8704,29276
1.8758,29276
1.8814,29283
1.8871,29278
1.8924,29279
1.898,29279
1.9037,29277
1.9093,29279
1.9146,29274
1.9203,29278
1.9259,29280
1.9315,29278
1.9369,29281
1.9425,29275
1.9482,29275
1.9535,29273
1.9591,29273
1.9648,29277
1.9704,29276
1.9757,29276
1.9813,29276
1.987,29278
1.9926,29272
1.998,29279
2.0036,29277
2.0093,29278
2.0149,29277
2.0203,29275
2.0259,29280
2.0315,29274
2.0369,29277
2.0425,29275
2.0481,29274
2.0538,29275
2.0591,29277
2.0648,29278
2.0704,29274
2.076,29273
2.0814,29276
2.087,29275
2.0926,29282
2.098,29280
2.1036,29276
2.1093,29274
2.1149,29279
2.1203,29277
2.1259,29278
2.1315,29278
2.1369,29273
2.1425,29275
2.1481,29283
2.1538,29279
2.1591,29279
2.1648,29280
2.1704,29282
2.176,29279
2.1813,29280
2.187,29284
2.1926,29283
2.198,29280
2.2036,29277
2.2092,29279
2.2149,29283
2.2202,29277
2.2259,29282
2.2315,29287
2.2371,29277
2.2425,29284
2.2481,29279
2.2538,29286
2.2591,29284
2.2648,29278
2.2704,29276
2.2757,29282
2.2814,29281
2.287,29279
2.2927,29280
2.298,29276
2.3036,29276
2.3093,29278
2.3149,29278
2.3203,29284
2.3259,29285
2.3315,29287
2.3369,29279
2.3425,29286
2.3481,29282
2.3538,29281
2.3591,29281
2.3648,29276
2.3704,29282
2.3759,29280
2.3816,29278
2.3869,29282
2.3925,29282
2.3982,29282
2.4038,29281
2.4092,29281
2.4148,29286
2.4204,29282
2.426,29285
2.4314,29278
2.437,29286
2.4427,29279
2.448,29281
2.4536,29283
2.4593,29281
2.4649,29285
2.4702,29282
2.4759,29281
2.4815,29283
2.4871,29283
2.4925,29280
2.4981,29286
2.5038,29284
2.5091,29283
2.5148,29281
2.5204,29280
2.5257,29280
2.5314,29280
2.537,29281
2.5427,29281
2.5483,29280
2.5536,29279
2.5593,29278
2.5649,29281
2.5702,29274
2.5759,29283
2.5815,29282
2.5871,29275
2.5925,29286
2.5981,29282
2.6037,29278
2.6093,29280
2.6147,29278
2.6203,29274
2.626,29273
2.6316,29281
2.6369,29276
2.6426,29279
2.6482,29276
2.6538,29277
2.6592,29279
2.6648,29281
2.6705,29275
2.6758,29278
2.6814,29279
2.6871,29277
2.6925,29281
2.6981,29280
2.7037,29285
2.7091,29281
2.7147,29280
2.7203,29279
2.726,29282
2.7313,29278
2.7369,29274
2.7425,29277
2.7482,29278
2.7538,29276
2.7591,29275
2.7648,29278
2.7704,29281
2.776,29283
2.7814,29281
2.7871,29285
2.7927,29274
2.798,29283
2.8036,29281
2.8093,29279
2.8149,29277
2.8203,29278
2.8259,29275
2.8315,29274
2.8371,29279
2.8425,29272
2.8481,29275
2.8537,29275
2.8594,29280
2.8647,29279
2.8703,29281
2.8759,29276
2.8816,29280
2.8869,29285
2.8925,29281
2.8981,29280
2.9037,29281
2.9094,29281
2.9147,29282
2.9203,29280
2.9259,29277
2.9316,29283
2.9369,29277
2.9426,29283
2.9481,29286
2.9537,29286
2.9591,29282
2.9647,29280
2.9704,29283
2.9759,29282
2.9815,29284
2.9872,29282
2.9925,29274
2.9981,29280
3.0037,29285
3.0094,29280
3.0147,29283
3.0203,29284
3.026,29285
3.0313,29281
3.0369,29273
3.0426,29284
3.0482,29289
3.0538,29283
3.0593,29285
3.0649,29284
3.0703,29288
3.0759,29282
3.0815,29277
3.0871,29283
3.0925,29277
3.0981,29281
3.1037,29277
3.1094,29278
3.1147,29283
3.1203,29290
3.126,29281
3.1316,29278
3.1372,29283
3.1425,29285
3.1482,29283
3.1538,29282
3.1591,29281
3.1648,29280
3.1704,29288
3.176,29282
3.1814,29275
3.187,29286
3.1926,29278
3.1982,29272
3.2038,29276
3.2092,29280
3.2148,29279
3.2204,29282
3.2258,29278
3.2314,29281
3.2371,29285
3.2427,29284
3.2481,29286
3.2537,29284
3.2593,29281
3.2649,29279
3.2703,29288
3.2759,29286
3.2815,29288
3.2871,29291
3.2925,29287
3.2981,29286
3.3037,29286
3.3094,29286
3.3147,29282
3.3203,29287
3.326,29287
3.3316,29282
3.3369,29285
3.3426,29283
3.3482,29285
3.3538,29284
3.3592,29289
3.3648,29283
3.3704,29287
3.376,29284
3.3814,29282
3.387,29285
3.3926,29287
3.3983,29288
3.4036,29285
3.4093,29286
3.4149,29287
3.4203,29284
3.4259,29280
3.4315,29286
3.4371,29281
3.4425,29290
3.4481,29290
3.4538,29286
3.4594,29288
3.4648,29291
3.4704,29287
3.476,29286
3.4814,29285
3.487,29289
3.4926,29289
3.4982,29289
3.5036,29292
3.5092,29289
3.5148,29293
3.5205,29296
3.5258,29290
3.5314,29291
3.5371,29289
3.5427,29293
3.5481,29290
3.5537,29297
3.5593,29295
3.5647,29295
3.5703,29296
3.5759,29293
3.5816,29289
3.5869,29295
3.5925,29291
3.5982,29289
3.6038,29295
3.6093,29292
3.6149,29294
3.6203,29288
3.6259,29290
3.6316,29289
3.6369,29287
3.6425,29291
3.6481,29291
3.6538,29287
3.6591,29291
3.6648,29290
3.6704,29290
3.676,29293
3.6814,29290
3.687,29287
3.6926,29295
3.6983,29291
3.7036,29295
3.7093,29290
3.7149,29292
3.7205,29296
3.7259,29304
3.7315,29293
3.7371,29294
3.7425,29292
3.7481,29298
3.7537,29298
3.7594,29298
3.7647,29295
3.7704,29292
3.776,29296
3.7816,29289
3.787,29296
3.7926,29297
3.7982,29293
3.8036,29291
3.8092,29293
3.8148,29289
3.8205,29297
3.8258,29295
3.8314,29292
3.837,29297
3.8427,29294
3.848,29298
3.8537,29297
3.8593,29294
3.8649,29300
3.8703,29298
3.8759,29293
3.8816,29298
3.8872,29299
3.8925,29295
3.8981,29297
3.9038,29300
3.9094,29292
3.9147,29296
3.9204,29294
3.926,29298
3.9316,29297
3.937,29296
3.9426,29291
3.9482,29295
3.9538,29297
3.9592,29294
3.9648,29297
3.9705,29292
3.9758,29297
3.9814,29293
3.9871,29299
3.9927,29295
3.9982,29292
4.0038,29297
4.0092,29292
4.0149,29294
4.0205,29293
4.0259,29292
4.0315,29300
4.0371,29298
4.0425,29296
4.0481,29294
4.0538,29293
4.0594,29290
4.0647,29290
4.0703,29293
4.0759,29290
4.0816,29288
4.0869,29296
4.0926,29289
4.0982,29289
4.1038,29288
4.1092,29295
4.1148,29295
4.1204,29294
4.1261,29294
4.1314,29296
4.137,29284
4.1426,29294
4.1483,29292
4.1536,29291
4.1592,29292
4.1649,29285
4.1705,29291
4.1759,29295
4.1815,29292
4.1871,29290
4.1925,29289
4.1981,29287
4.2038,29295
4.2094,29291
4.2147,29294
4.2204,29290
4.226,29291
4.2316,29292
4.237,29287
4.2426,29290
4.2482,29295
4.2538,29293
4.2592,29290
4.2648,29291
4.2705,29290
4.2758,29291
4.2815,29292
4.2871,29291
4.2927,29296
4.2981,29294
4.3037,29290
4.3094,29299
4.3147,29292
4.3203,29291
4.326,29291
4.3316,29289
4.337,29292
4.3426,29290
4.3482,29291
4.3539,29291
4.3592,29299
4.3648,29296
4.3705,29294
4.3758,29293
4.3815,29291
4.3871,29295
4.3927,29292
4.3981,29297
4.4037,29296
4.4093,29294
4.415,29290
4.4203,29292
4.4259,29298
4.4316,29294
4.4372,29294
4.4425,29297
4.4482,29298
4.4538,29294
4.4591,29292
4.4648,29297
4.4703,29296
4.4759,29297
4.4816,29292
4.4872,29298
4.4926,29296
4.4981,29297
4.5037,29297
4.5094,29290
4.515,29290
4.5204,29291
4.5259,29294
4.5315,29296
4.5372,29294
4.5425,29292
4.5481,29292
4.5537,29292
4.5594,29293
4.5647,29288
4.5704,29290
4.576,29289
4.5815,29288
4.5872,29288
4.5925,29291
4.5981,29291
4.6038,29292
4.6093,29295
4.615,29294
4.6203,29289
4.6259,29292
4.6315,29293
4.6371,29295
4.6425,29298
4.6481,29287
4.6537,29285
4.6594,29292
4.6647,29289
4.6704,29291
4.676,29289
4.6816,29292
4.687,29295
4.6926,29292
4.6982,29293
4.7039,29296
4.7092,29298
4.7148,29296
4.7205,29293
4.7261,29299
4.7314,29297
4.7371,29292
4.7427,29295
4.7481,29297
4.7537,29296
4.7593,29294
4.7649,29291
4.7703,29296
4.7759,29294
4.7815,29293
4.7872,29296
4.7925,29291
4.7982,29295
4.8038,29295
4.8094,29300
4.8148,29297
4.8204,29299
4.826,29299
4.8314,29298
4.837,29293
4.8427,29288
4.8483,29292
4.8536,29304
4.8593,29301
4.8649,29294
4.8705,29297
4.8758,29293
4.8814,29286
4.8871,29293
4.8927,29291
4.8983,29295
4.9036,29289
4.9093,29287
4.9149,29292
4.9205,29293
4.9259,29281
4.9315,29286
4.9371,29291
4.9427,29290
4.9481,29288
4.9537,29290
4.9594,29300
4.965,29292
4.9704,29288
4.976,29286
4.9816,29291
4.987,29288
4.9926,29293
4.9982,29291
5.0039,29292
5.0092,29295
5.0149,29291
5.0205,29293
5.0259,29292
5.0315,29293
5.0371,29292
5.0428,29289
5.0481,29287
5.0538,29295
5.0594,29291
5.065,29280
5.0704,29292
5.076,29286
5.0816,29289
5.087,29286
5.0926,29287
5.0982,29289
5.1039,29290
5.1092,29282
5.1148,29284
5.1205,29285
5.1261,29289
5.1314,29287
5.1371,29284
5.1427,29287
5.1483,29290
5.1537,29281
5.1593,29285
5.1649,29285
5.1705,29281
5.1759,29290
5.1815,29291
5.1871,29292
5.1928,29291
5.1981,29290
5.2038,29291
5.2094,29290
5.2148,29289
5.2204,29288
5.226,29287
5.2317,29282
5.237,29281
5.2426,29280
5.2483,29284
5.2539,29285
5.2592,29287
5.2649,29282
5.2705,29285
5.2761,29289
5.2814,29287
5.2871,29284
5.2927,29288
5.2981,29290
5.3037,29284
5.3094,29287
5.315,29284
5.3203,29283
5.326,29291
5.3316,29285
5.337,29283
5.3426,29284
5.3483,29288
5.3539,29291
5.3592,29283
5.3649,29283
5.3705,29285
5.3759,29285
5.3815,29289
5.3871,29288
5.3925,29287
5.3981,29282
5.4038,29285
5.4094,29287
5.415,29287
5.4204,29285
5.426,29286
5.4316,29279
5.4372,29284
5.4426,29283
5.4482,29281
5.4538,29285
5.4594,29279
5.4648,29282
5.4704,29277
5.476,29283
5.4816,29281
5.487,29285
5.4926,29286
5.4983,29284
5.5036,29277
5.5092,29279
5.5149,29283
5.5205,29276
5.5259,29282
5.5315,29282
5.5371,29286
5.5427,29282
5.5481,29283
5.5537,29283
5.5594,29280
5.565,29280
5.5703,29284
5.576,29280
5.5816,29284
5.5869,29286
5.5926,29280
5.5982,29281
5.6038,29279
5.6092,29279
5.6148,29286
5.6205,29282
5.626,29282
5.6314,29292
5.637,29287
5.6426,29289
5.6483,29281
5.6539,29282
5.6592,29277
5.6649,29277
5.6705,29279
5.6761,29277
5.6815,29280
