Experiment: Apr27_cal_tst_expt vial 6, Wed Apr 27 17:25:27 2022
0.004,28384
0.0091,28356
0.0148,28293
0.0201,28260
0.0258,28226
0.0314,28279
0.0368,28284
0.0424,28277
0.0481,28287
0.0534,28296
0.0591,28284
0.0647,28256
0.0704,28244
0.0757,28212
0.0813,28202
0.0869,28204
0.0926,28274
0.0979,28222
0.1035,28217
0.1092,28222
0.1145,28224
0.1202,28213
0.1258,28216
0.1314,28215
0.1368,28215
0.1424,28239
0.148,28324
0.1537,28421
0.159,28491
0.1647,28462
0.1703,28269
0.1756,28253
0.1813,28251
0.1869,28237
0.1925,28239
0.1979,28247
0.2035,28233
0.2091,28237
0.2148,28234
0.2201,28222
0.2257,28229
0.2314,28223
0.2368,28227
0.2424,28243
0.2481,28231
0.2537,28223
0.259,28224
0.2647,28224
0.2703,28229
0.2757,28229
0.2813,28227
0.2869,28240
0.2923,28226
0.2979,28227
0.3035,28235
0.3092,28238
0.3148,28235
0.3202,28230
0.3258,28235
0.3312,28225
0.3368,28223
0.3424,28239
0.3481,28248
0.3534,28250
0.3591,28249
0.3647,28247
0.3701,28262
0.3757,28265
0.3813,28260
0.387,28253
0.3923,28254
0.3979,28266
0.4036,28263
0.4092,28262
0.4146,28252
0.4202,28257
0.4258,28264
0.4314,28254
0.4368,28260
0.4424,28245
0.448,28255
0.4537,28251
0.459,28265
0.4647,28261
0.4703,28264
0.4757,28264
0.4813,28251
0.4869,28257
0.4926,28256
0.4979,28246
0.5036,28265
0.5092,28274
0.5146,28275
0.5202,28272
0.5259,28279
0.5312,28285
0.5369,28288
0.5426,28285
0.5479,28289
0.5536,28285
0.559,28284
0.5646,28277
0.5703,28273
0.5757,28273
0.5813,28266
0.587,28256
0.5924,28264
0.5981,28266
0.6037,28256
0.6091,28248
0.6148,28256
0.6201,28258
0.6257,28247
0.6314,28246
0.6368,28249
0.6424,28240
0.6481,28253
0.6535,28245
0.6591,28217
0.6648,28240
0.6701,28244
0.6758,28246
0.6814,28238
0.687,28243
0.6924,28232
0.698,28225
0.7037,28239
0.709,28245
0.7147,28247
0.7203,28231
0.7256,28244
0.7313,28248
0.7369,28259
0.7425,28286
0.7481,28301
0.7537,28314
0.759,28325
0.7647,28327
0.7703,28320
0.7759,28318
0.7813,28308
0.7869,28300
0.7925,28243
0.7979,28279
0.8035,28274
0.8091,28239
0.8147,28270
0.8203,28272
0.8259,28268
0.8313,28273
0.8369,28276
0.8425,28277
0.8479,28277
0.8535,28271
0.8592,28274
0.8648,28269
0.8701,28273
0.8758,28274
0.8814,28281
0.887,28281
0.8924,28275
0.898,28274
0.9037,28273
0.909,28272
0.9147,28286
0.9203,28286
0.9259,28283
0.9313,28279
0.9369,28286
0.9425,28282
0.9479,28283
0.9535,28281
0.9591,28283
0.9648,28280
0.9701,28284
0.9757,28286
0.9814,28281
0.987,28276
0.9924,28266
0.998,28271
1.0036,28275
1.0093,28281
1.0146,28281
1.0203,28277
1.0259,28276
1.0313,28275
1.0369,28273
1.0426,28267
1.0482,28276
1.0535,28281
1.0592,28279
1.0648,28281
1.0704,28282
1.0757,28281
1.0814,28276
1.087,28281
1.0926,28280
1.098,28260
1.1036,28265
1.1092,28271
1.1146,28273
1.1202,28280
1.1258,28268
1.1315,28287
1.1369,28283
1.1425,28287
1.1481,28282
1.1535,28279
1.1592,28285
1.1648,28278
1.1704,28279
1.1758,28276
1.1814,28283
1.1871,28279
1.1924,28284
1.1981,28285
1.2037,28287
1.2091,28271
1.2147,28278
1.2203,28272
1.2259,28279
1.2313,28278
1.2369,28287
1.2425,28289
1.2482,28286
1.2535,28276
1.2592,28282
1.2648,28283
1.2702,28269
1.2758,28283
1.2814,28290
1.2871,28276
1.2924,28284
1.2981,28296
1.3037,28295
1.309,28302
1.3146,28309
1.3202,28302
1.3259,28315
1.3314,28313
1.3371,28303
1.3424,28305
1.3481,28311
1.3537,28307
1.3591,28305
1.3647,28313
1.3702,28311
1.3759,28309
1.3815,28307
1.3868,28310
1.3925,28305
1.398,28302
1.4037,28305
1.4093,28294
1.4146,28298
1.4203,28297
1.4258,28296
1.4315,28295
1.4368,28293
1.4425,28298
1.4481,28298
1.4537,28305
1.4593,28301
1.4647,28287
1.4703,28289
1.4759,28280
1.4815,28287
1.4868,28284
1.4925,28283
1.4981,28295
1.5037,28293
1.5091,28291
1.5147,28287
1.5204,28288
1.5259,28291
1.5315,28278
1.5369,28275
1.5425,28276
1.5481,28283
1.5538,28282
1.5591,28288
1.5647,28289
1.5704,28287
1.576,28296
1.5814,28291
1.587,28288
1.5924,28294
1.598,28285
1.6036,28281
1.6093,28284
1.6149,28281
1.6203,28284
1.6259,28291
1.6316,28296
1.6369,28292
1.6425,28288
1.6481,28247
1.6535,28287
1.6591,28287
1.6647,28285
1.6703,28288
1.676,28295
1.6813,28293
1.6869,28296
1.6926,28283
1.6982,28297
1.7035,28289
1.7092,28296
1.7148,28290
1.7204,28296
1.7258,28288
1.7314,28289
1.737,28280
1.7427,28279
1.748,28289
1.7536,28286
1.7593,28289
1.7648,28291
1.7704,28294
1.7758,28282
1.7814,28273
1.7871,28297
1.7924,28282
1.7981,28278
1.8037,28278
1.8093,28275
1.8147,28278
1.8203,28283
1.8259,28278
1.8313,28279
1.8369,28273
1.8426,28276
1.8482,28270
1.8535,28281
1.8592,28280
1.8648,28274
1.8704,28284
1.8758,28299
1.8814,28291
1.8871,28281
1.8924,28299
1.898,28301
1.9037,28288
1.9093,28293
1.9146,28295
1.9203,28293
1.9259,28287
1.9315,28288
1.9369,28291
1.9425,28287
1.9482,28287
1.9535,28286
1.9591,28276
1.9648,28275
1.9704,28278
1.9757,28268
1.9813,28275
1.987,28277
1.9926,28281
1.998,28282
2.0036,28291
2.0093,28287
2.0149,28288
2.0203,28276
2.0259,28287
2.0315,28285
2.0369,28290
2.0425,28287
2.0481,28297
2.0538,28294
2.0591,28299
2.0648,28291
2.0704,28279
2.076,28283
2.0814,28292
2.087,28286
2.0926,28287
2.098,28290
2.1036,28289
2.1093,28282
2.1149,28292
2.1203,28289
2.1259,28292
2.1315,28295
2.1369,28291
2.1425,28295
2.1481,28295
2.1538,28299
2.1591,28297
2.1648,28299
2.1704,28300
2.176,28298
2.1813,28304
2.187,28306
2.1926,28298
2.198,28303
2.2036,28305
2.2092,28305
2.2149,28309
2.2202,28296
2.2259,28303
2.2315,28307
2.2371,28303
2.2425,28311
2.2481,28308
2.2538,28309
2.2591,28306
2.2648,28298
2.2704,28301
2.2757,28300
2.2814,28298
2.287,28299
2.2927,28299
2.298,28305
2.3036,28303
2.3093,28302
2.3149,28297
2.3203,28303
2.3259,28297
2.3315,28306
2.3369,28302
2.3425,28304
2.3481,28294
2.3538,28299
2.3591,28305
2.3648,28294
2.3704,28297
2.3759,28299
2.3816,28298
2.3869,28298
2.3925,28301
2.3982,28294
2.4038,28299
2.4092,28294
2.4148,28303
2.4204,28313
2.426,28301
2.4314,28300
2.437,28308
2.4427,28306
2.448,28300
2.4536,28309
2.4593,28305
2.4649,28302
2.4702,28297
2.4759,28305
2.4815,28306
2.4871,28316
2.4925,28311
2.4981,28311
2.5038,28313
2.5091,28310
2.5148,28302
2.5204,28304
2.5257,28311
2.5314,28305
2.537,28313
2.5427,28306
2.5483,28310
2.5536,28313
2.5593,28312
2.5649,28318
2.5702,28302
2.5759,28305
2.5815,28310
2.5871,28301
2.5925,28316
2.5981,28304
2.6037,28308
2.6093,28300
