Experiment: Apr27_cal_tst_expt vial 10, Wed Apr 27 17:25:27 2022
0.004,29833
0.0091,29842
0.0148,29851
0.0201,29855
0.0258,29854
0.0314,29860
0.0368,29870
0.0424,29880
0.0481,29910
0.0534,29913
0.0591,29921
0.0647,29923
0.0704,29876
0.0757,29853
0.0813,29835
0.0869,29815
0.0926,29792
0.0979,29750
0.1035,29730
0.1092,29731
0.1145,29728
0.1202,29719
0.1258,29718
0.1314,29720
0.1368,29728
0.1424,29724
0.148,29723
0.1537,29730
0.159,29745
0.1647,29747
0.1703,29751
0.1756,29763
0.1813,29768
0.1869,29781
0.1925,29810
0.1979,29818
0.2035,29827
0.2091,29831
0.2148,29830
0.2201,29830
0.2257,29833
0.2314,29836
0.2368,29837
0.2424,29842
0.2481,29833
0.2537,29831
0.259,29835
0.2647,29835
0.2703,29836
0.2757,29834
0.2813,29833
0.2869,29834
0.2923,29832
0.2979,29826
0.3035,29825
0.3092,29828
0.3148,29830
0.3202,29827
0.3258,29834
0.3312,29827
0.3368,29836
0.3424,29835
0.3481,29833
0.3534,29833
0.3591,29833
0.3647,29836
0.3701,29826
0.3757,29835
0.3813,29840
0.387,29831
0.3923,29829
0.3979,29831
0.4036,29830
0.4092,29827
0.4146,29833
0.4202,29833
0.4258,29837
0.4314,29833
0.4368,29837
0.4424,29840
0.448,29842
0.4537,29836
0.459,29839
0.4647,29842
0.4703,29840
0.4757,29838
0.4813,29841
0.4869,29840
0.4926,29842
0.4979,29838
0.5036,29840
0.5092,29844
0.5146,29841
0.5202,29840
0.5259,29840
0.5312,29838
0.5369,29840
0.5426,29842
0.5479,29838
0.5536,29835
0.559,29839
0.5646,29832
0.5703,29829
0.5757,29837
0.5813,29837
0.587,29837
0.5924,29837
0.5981,29842
0.6037,29837
0.6091,29842
0.6148,29838
0.6201,29839
0.6257,29838
0.6314,29839
0.6368,29838
0.6424,29843
0.6481,29838
0.6535,29839
0.6591,29840
0.6648,29837
0.6701,29838
0.6758,29840
0.6814,29842
0.687,29843
0.6924,29834
0.698,29838
0.7037,29834
0.709,29841
0.7147,29839
0.7203,29839
0.7256,29843
0.7313,29843
0.7369,29842
0.7425,29840
0.7481,29837
0.7537,29843
0.759,29847
0.7647,29844
0.7703,29849
0.7759,29847
0.7813,29842
0.7869,29842
0.7925,29847
0.7979,29843
0.8035,29839
0.8091,29840
0.8147,29845
0.8203,29845
0.8259,29842
0.8313,29842
0.8369,29845
0.8425,29844
0.8479,29846
0.8535,29847
0.8592,29847
0.8648,29844
0.8701,29841
0.8758,29847
0.8814,29848
0.887,29845
0.8924,29842
0.898,29841
0.9037,29843
0.909,29842
0.9147,29843
0.9203,29851
0.9259,29845
0.9313,29846
0.9369,29849
0.9425,29845
0.9479,29845
0.9535,29847
0.9591,29844
0.9648,29848
0.9701,29852
0.9757,29850
0.9814,29850
0.987,29853
0.9924,29847
0.998,29846
1.0036,29848
1.0093,29850
1.0146,29848
1.0203,29850
1.0259,29848
1.0313,29847
1.0369,29841
1.0426,29844
1.0482,29846
1.0535,29851
1.0592,29848
1.0648,29850
1.0704,29846
1.0757,29844
1.0814,29847
1.087,29847
1.0926,29851
1.098,29851
1.1036,29850
1.1092,29847
1.1146,29841
1.1202,29851
1.1258,29846
1.1315,29848
1.1369,29848
1.1425,29847
1.1481,29851
1.1535,29848
1.1592,29852
1.1648,29848
1.1704,29847
1.1758,29851
1.1814,29849
1.1871,29849
1.1924,29848
1.1981,29850
1.2037,29855
1.2091,29853
1.2147,29851
1.2203,29844
1.2259,29848
1.2313,29847
1.2369,29851
1.2425,29851
1.2482,29852
1.2535,29849
1.2592,29852
1.2648,29856
1.2702,29853
1.2758,29856
1.2814,29853
1.2871,29849
1.2924,29848
1.2981,29853
1.3037,29851
1.309,29854
1.3146,29853
1.3202,29854
1.3259,29855
1.3314,29855
1.3371,29855
1.3424,29853
1.3481,29850
1.3537,29854
1.3591,29853
1.3647,29856
1.3702,29856
1.3759,29856
1.3815,29855
1.3868,29854
1.3925,29854
1.398,29852
1.4037,29854
1.4093,29854
1.4146,29854
1.4203,29858
1.4258,29849
1.4315,29853
1.4368,29850
1.4425,29849
1.4481,29852
1.4537,29855
1.4593,29852
1.4647,29845
1.4703,29849
1.4759,29854
1.4815,29850
1.4868,29851
1.4925,29847
1.4981,29854
1.5037,29853
1.5091,29850
1.5147,29846
1.5204,29848
1.5259,29845
1.5315,29852
1.5369,29850
1.5425,29846
1.5481,29853
1.5538,29852
1.5591,29853
1.5647,29857
1.5704,29855
1.576,29852
1.5814,29854
1.587,29851
1.5924,29857
1.598,29857
1.6036,29856
1.6093,29858
1.6149,29855
1.6203,29852
1.6259,29858
1.6316,29860
1.6369,29861
1.6425,29856
1.6481,29858
1.6535,29856
1.6591,29855
1.6647,29860
1.6703,29861
1.676,29863
1.6813,29855
1.6869,29856
1.6926,29858
1.6982,29859
1.7035,29858
1.7092,29855
1.7148,29853
1.7204,29855
1.7258,29857
1.7314,29853
1.737,29854
1.7427,29851
1.748,29856
1.7536,29854
1.7593,29855
1.7648,29859
1.7704,29861
1.7758,29865
1.7814,29854
1.7871,29859
1.7924,29858
1.7981,29852
1.8037,29852
1.8093,29852
1.8147,29854
1.8203,29859
1.8259,29855
1.8313,29857
1.8369,29861
1.8426,29855
1.8482,29850
1.8535,29855
1.8592,29857
1.8648,29857
1.8704,29857
1.8758,29862
1.8814,29858
1.8871,29856
1.8924,29858
1.898,29861
1.9037,29856
1.9093,29858
1.9146,29863
1.9203,29860
1.9259,29860
1.9315,29861
1.9369,29863
1.9425,29860
1.9482,29858
1.9535,29856
1.9591,29857
1.9648,29857
1.9704,29860
1.9757,29854
1.9813,29853
1.987,29858
1.9926,29858
1.998,29857
2.0036,29861
2.0093,29855
2.0149,29861
2.0203,29859
2.0259,29862
2.0315,29862
2.0369,29857
2.0425,29860
2.0481,29858
2.0538,29858
2.0591,29863
2.0648,29863
2.0704,29853
2.076,29861
2.0814,29860
2.087,29864
2.0926,29863
2.098,29860
2.1036,29860
2.1093,29855
2.1149,29863
2.1203,29859
2.1259,29856
2.1315,29856
2.1369,29858
2.1425,29856
2.1481,29860
2.1538,29860
2.1591,29862
2.1648,29865
2.1704,29861
2.176,29860
2.1813,29864
2.187,29864
2.1926,29860
2.198,29861
2.2036,29861
2.2092,29864
2.2149,29859
2.2202,29858
2.2259,29863
2.2315,29867
2.2371,29860
2.2425,29862
2.2481,29866
2.2538,29867
2.2591,29862
2.2648,29858
2.2704,29860
2.2757,29864
2.2814,29862
2.287,29860
