Experiment: Apr27_cal_tst_expt vial 15, Wed Apr 27 17:25:27 2022
0.004,28899
0.0091,28912
0.0148,28906
0.0201,28907
0.0258,28913
0.0314,28919
0.0368,28933
0.0424,28922
0.0481,28935
0.0534,28933
0.0591,28926
0.0647,28945
0.0704,28938
0.0757,28929
0.0813,28933
0.0869,28937
0.0926,28946
0.0979,28939
0.1035,28945
0.1092,28944
0.1145,28945
0.1202,28959
0.1258,28948
0.1314,28955
0.1368,28949
0.1424,28950
0.148,28935
0.1537,28949
0.159,28956
0.1647,28943
0.1703,28953
0.1756,28950
0.1813,28963
0.1869,28955
0.1925,28947
0.1979,28946
0.2035,28948
0.2091,28954
0.2148,28952
0.2201,28958
0.2257,28946
0.2314,28940
0.2368,28946
0.2424,28958
0.2481,28948
0.2537,28940
0.259,28935
0.2647,28939
0.2703,28944
0.2757,28944
0.2813,28947
0.2869,28956
0.2923,28956
0.2979,28940
0.3035,28955
0.3092,28953
0.3148,28951
0.3202,28951
0.3258,28950
0.3312,28943
0.3368,28955
0.3424,28946
0.3481,28945
0.3534,28966
0.3591,28978
0.3647,28977
0.3701,28979
0.3757,28981
0.3813,28988
0.387,28986
0.3923,28995
0.3979,28990
0.4036,28996
0.4092,28987
0.4146,29002
0.4202,28994
0.4258,28997
0.4314,28997
0.4368,29001
0.4424,28992
0.448,28995
0.4537,28990
0.459,28976
0.4647,28974
0.4703,28976
0.4757,28977
0.4813,28969
0.4869,28969
0.4926,28969
0.4979,28958
0.5036,28961
0.5092,28964
0.5146,28968
0.5202,28957
0.5259,28970
0.5312,28956
0.5369,28966
0.5426,28955
0.5479,28959
0.5536,28965
0.559,28967
0.5646,28955
0.5703,28956
0.5757,28948
0.5813,28952
0.587,28954
0.5924,28952
0.5981,28965
0.6037,28954
0.6091,28948
0.6148,28949
0.6201,28948
0.6257,28951
0.6314,28949
0.6368,28948
0.6424,28959
0.6481,28956
0.6535,28957
0.6591,28945
0.6648,28946
0.6701,28957
0.6758,28955
0.6814,28952
0.687,28951
0.6924,28949
0.698,28940
0.7037,28953
0.709,28949
0.7147,28940
0.7203,28946
0.7256,28952
0.7313,28949
0.7369,28944
0.7425,28944
0.7481,28940
0.7537,28947
0.759,28950
0.7647,28950
0.7703,28955
0.7759,28958
0.7813,28953
0.7869,28943
0.7925,28947
0.7979,28946
0.8035,28943
0.8091,28942
0.8147,28952
0.8203,28944
0.8259,28949
0.8313,28945
0.8369,28939
0.8425,28947
0.8479,28944
0.8535,28945
0.8592,28944
0.8648,28935
0.8701,28934
0.8758,28943
0.8814,28941
0.887,28951
0.8924,28947
0.898,28944
0.9037,28941
0.909,28945
0.9147,28947
0.9203,28953
0.9259,28948
0.9313,28947
0.9369,28944
0.9425,28949
0.9479,28947
0.9535,28947
0.9591,28943
0.9648,28948
0.9701,28949
0.9757,28948
0.9814,28954
0.987,28958
0.9924,28952
0.998,28953
1.0036,28962
1.0093,28947
1.0146,28951
1.0203,28948
1.0259,28946
1.0313,28949
1.0369,28946
1.0426,28942
1.0482,28940
1.0535,28941
1.0592,28948
1.0648,28946
1.0704,28949
1.0757,28942
1.0814,28942
1.087,28939
1.0926,28943
1.098,28940
1.1036,28944
1.1092,28955
1.1146,28937
1.1202,28935
1.1258,28941
1.1315,28948
1.1369,28948
1.1425,28942
1.1481,28951
1.1535,28953
1.1592,28954
1.1648,28952
1.1704,28950
1.1758,28954
1.1814,28957
1.1871,28953
1.1924,28952
1.1981,28957
1.2037,28954
1.2091,28949
1.2147,28947
1.2203,28952
1.2259,28949
1.2313,28959
1.2369,28955
1.2425,28958
1.2482,28958
1.2535,28952
1.2592,28945
1.2648,28958
1.2702,28951
1.2758,28961
1.2814,28955
1.2871,28958
1.2924,28952
1.2981,28951
1.3037,28952
1.309,28954
1.3146,28955
1.3202,28958
1.3259,28958
1.3314,28958
1.3371,28960
1.3424,28953
1.3481,28953
1.3537,28955
1.3591,28952
1.3647,28961
1.3702,28958
1.3759,28955
1.3815,28958
1.3868,28962
1.3925,28961
1.398,28954
1.4037,28960
1.4093,28955
1.4146,28957
1.4203,28949
1.4258,28955
1.4315,28974
1.4368,28969
1.4425,28964
1.4481,28956
1.4537,28968
1.4593,28962
1.4647,28951
1.4703,28954
1.4759,28956
1.4815,28957
1.4868,28951
1.4925,28950
1.4981,28958
1.5037,28959
1.5091,28961
1.5147,28952
1.5204,28958
1.5259,28957
1.5315,28961
1.5369,28952
1.5425,28963
1.5481,28956
1.5538,28947
1.5591,28947
1.5647,28957
1.5704,28955
1.576,28950
1.5814,28951
1.587,28951
1.5924,28954
1.598,28945
1.6036,28952
1.6093,28959
1.6149,28954
1.6203,28947
1.6259,28951
1.6316,28959
1.6369,28956
1.6425,28954
1.6481,28954
1.6535,28954
1.6591,28950
1.6647,28946
1.6703,28951
1.676,28956
1.6813,28956
1.6869,28956
1.6926,28963
1.6982,28955
1.7035,28958
1.7092,28947
1.7148,28958
1.7204,28954
1.7258,28947
1.7314,28947
1.737,28945
1.7427,28951
1.748,28951
1.7536,28944
1.7593,28954
1.7648,28951
1.7704,28952
1.7758,28941
1.7814,28944
1.7871,28952
1.7924,28947
1.7981,28943
1.8037,28951
1.8093,28952
1.8147,28955
1.8203,28947
1.8259,28949
1.8313,28952
1.8369,28951
1.8426,28956
1.8482,28946
1.8535,28959
1.8592,28942
1.8648,28947
1.8704,28952
1.8758,28953
1.8814,28953
1.8871,28959
1.8924,28952
1.898,28955
1.9037,28948
1.9093,28948
1.9146,28952
1.9203,28954
1.9259,28951
1.9315,28955
1.9369,28961
1.9425,28945
1.9482,28945
1.9535,28939
1.9591,28947
1.9648,28947
1.9704,28949
1.9757,28937
1.9813,28949
1.987,28956
1.9926,28952
1.998,28952
2.0036,28954
2.0093,28947
2.0149,28944
2.0203,28945
2.0259,28945
2.0315,28941
2.0369,28939
2.0425,28939
2.0481,28948
2.0538,28946
2.0591,28953
2.0648,28945
2.0704,28948
2.076,28947
2.0814,28947
2.087,28943
2.0926,28939
2.098,28951
2.1036,28948
2.1093,28950
2.1149,28950
2.1203,28939
2.1259,28946
2.1315,28949
2.1369,28948
2.1425,28947
2.1481,28948
2.1538,28950
2.1591,28950
2.1648,28950
2.1704,28953
2.176,28944
2.1813,28952
2.187,28948
2.1926,28947
2.198,28939
2.2036,28950
2.2092,28946
2.2149,28940
2.2202,28935
2.2259,28938
2.2315,28942
2.2371,28941
2.2425,28940
2.2481,28943
2.2538,28948
2.2591,28944
2.2648,28941
2.2704,28942
2.2757,28948
2.2814,28943
2.287,28938
2.2927,28944
2.298,28946
2.3036,28941
2.3093,28945
2.3149,28941
2.3203,28944
2.3259,28948
2.3315,28943
2.3369,28956
2.3425,28946
2.3481,28942
2.3538,28943
2.3591,28940
2.3648,28941
2.3704,28947
2.3759,28947
2.3816,28944
2.3869,28948
2.3925,28944
2.3982,28946
2.4038,28946
2.4092,28946
2.4148,28949
2.4204,28941
2.426,28943
2.4314,28947
2.437,28953
2.4427,28948
2.448,28948
2.4536,28948
2.4593,28956
2.4649,28947
2.4702,28946
2.4759,28948
2.4815,28950
2.4871,28949
2.4925,28939
2.4981,28948
2.5038,28950
2.5091,28942
2.5148,28942
2.5204,28948
2.5257,28949
2.5314,28940
2.537,28947
2.5427,28944
2.5483,28948
2.5536,28941
2.5593,28943
2.5649,28949
2.5702,28947
2.5759,28942
2.5815,28942
2.5871,28955
2.5925,28951
2.5981,28947
2.6037,28948
2.6093,28951
2.6147,28949
2.6203,28948
2.626,28949
2.6316,28951
2.6369,28952
2.6426,28948
2.6482,28949
2.6538,28949
2.6592,28946
2.6648,28949
2.6705,28944
2.6758,28950
2.6814,28948
2.6871,28941
2.6925,28943
2.6981,28943
2.7037,28939
2.7091,28945
2.7147,28938
2.7203,28942
2.726,28943
2.7313,28937
2.7369,28941
2.7425,28949
2.7482,28940
2.7538,28938
2.7591,28940
2.7648,28945
2.7704,28940
2.776,28944
2.7814,28940
2.7871,28941
2.7927,28939
2.798,28946
2.8036,28940
2.8093,28939
2.8149,28948
2.8203,28936
2.8259,28949
2.8315,28941
2.8371,28944
2.8425,28951
2.8481,28943
2.8537,28945
2.8594,28945
2.8647,28951
2.8703,28940
2.8759,28941
2.8816,28949
2.8869,28947
2.8925,28943
2.8981,28952
2.9037,28952
2.9094,28945
2.9147,28952
2.9203,28944
2.9259,28941
2.9316,28951
2.9369,28948
2.9426,28944
2.9481,28953
2.9537,28954
2.9591,28952
2.9647,28946
2.9704,28956
2.9759,28950
2.9815,28945
2.9872,28950
2.9925,28945
2.9981,28950
3.0037,28949
3.0094,28950
3.0147,28948
3.0203,28951
3.026,28949
3.0313,28945
3.0369,28941
3.0426,28940
3.0482,28949
3.0538,28947
3.0593,28946
3.0649,28947
3.0703,28943
3.0759,28941
3.0815,28947
3.0871,28945
3.0925,28944
3.0981,28944
3.1037,28935
3.1094,28937
3.1147,28939
3.1203,28937
3.126,28945
3.1316,28942
3.1372,28945
3.1425,28945
3.1482,28948
3.1538,28940
3.1591,28946
3.1648,28944
3.1704,28950
3.176,28941
3.1814,28931
3.187,28940
3.1926,28943
3.1982,28939
3.2038,28938
3.2092,28936
3.2148,28939
3.2204,28944
3.2258,28940
3.2314,28944
3.2371,28943
3.2427,28947
3.2481,28938
3.2537,28947
3.2593,28943
3.2649,28942
3.2703,28943
3.2759,28937
3.2815,28939
3.2871,28943
3.2925,28945
3.2981,28945
3.3037,28944
3.3094,28948
3.3147,28945
3.3203,28950
3.326,28945
3.3316,28940
3.3369,28951
3.3426,28947
3.3482,28946
3.3538,28942
3.3592,28944
3.3648,28948
3.3704,28942
3.376,28946
3.3814,28941
3.387,28940
3.3926,28949
3.3983,28946
3.4036,28940
3.4093,28944
3.4149,28952
3.4203,28937
3.4259,28939
3.4315,28941
3.4371,28941
3.4425,28946
3.4481,28949
3.4538,28943
3.4594,28948
