Experiment: Feb_23_T2_chemo_expt vial 3, Tue Feb 23 14:55:02 2021
0.0047,28490
0.0107,28479
0.0163,28483
0.022,28489
0.0273,28470
0.033,28488
0.0386,28492
0.044,28466
0.0496,28481
0.0553,28482
0.0609,28488
0.0662,28471
0.0719,28489
0.0775,28480
0.0829,28476
0.0885,28473
0.0942,28479
0.0995,28485
0.1052,28471
0.1108,28479
0.1164,28489
0.1218,28486
0.1274,28491
0.1331,28495
0.1385,28488
0.1441,28492
0.1497,28495
0.1551,28491
0.1607,28487
0.1664,28475
0.1717,28473
0.1774,28466
0.183,28489
0.1886,28492
0.194,28475
0.1997,28491
0.2051,28483
0.2108,28489
0.2162,28482
0.2219,28486
0.2275,28502
0.2332,28497
0.2385,28500
0.2442,28503
0.2498,28504
0.2552,28500
0.2608,28502
0.2664,28484
0.2718,28481
0.2774,28482
0.2831,28487
0.2884,28480
0.2941,28478
0.2997,28476
0.3051,28485
0.3107,28490
0.3164,28487
0.322,28498
0.3274,28498
0.333,28496
0.3386,28500
0.344,28506
0.3496,28508
0.3553,28504
0.3606,28510
0.3663,28507
0.3719,28504
0.3775,28501
0.3829,28507
0.3886,28498
0.3942,28501
0.3996,28497
0.4052,28507
0.4109,28502
0.4162,28509
0.4219,28503
0.4275,28507
0.4332,28505
0.4385,28506
0.4442,28510
0.4498,28511
0.4552,28513
0.4608,28507
0.4665,28508
0.4718,28518
0.4775,28531
0.4829,28505
0.4885,28518
0.4941,28517
0.4998,28520
0.5051,28512
0.5108,28519
0.5164,28530
0.522,28518
0.5274,28514
0.533,28526
0.5387,28542
0.544,28535
0.5497,28526
0.5553,28523
0.5607,28531
0.5663,28538
0.5719,28536
0.5776,28534
0.5829,28532
0.5886,28537
0.5942,28525
0.5996,28529
0.6052,28526
0.6108,28524
0.6162,28532
0.6217,28533
0.6274,28530
0.633,28542
0.6386,28534
0.644,28532
0.6496,28538
0.6553,28542
0.6609,28539
0.6663,28534
0.6719,28539
0.6773,28540
0.683,28542
0.6886,28546
0.694,28556
0.6996,28554
0.7051,28551
0.7108,28549
0.7165,28561
0.7218,28567
0.7275,28564
0.7329,28562
0.7386,28557
0.7442,28560
0.7496,28556
0.7552,28558
0.7608,28556
0.7664,28553
0.7718,28561
0.7774,28561
0.7831,28555
0.7886,28564
0.7942,28560
0.7996,28570
0.8052,28578
0.8108,28568
0.8164,28563
0.822,28558
0.8274,28560
0.8331,28564
0.8384,28565
0.8441,28569
0.8497,28577
0.8554,28569
0.8607,28566
0.8664,28558
0.872,28571
0.8773,28570
0.883,28565
0.8886,28573
0.894,28574
0.8996,28567
0.9053,28578
0.9106,28570
0.9163,28563
0.9219,28576
0.9273,28564
0.933,28565
0.9386,28569
0.9443,28567
0.9496,28567
0.9552,28554
0.9609,28568
0.9662,28559
0.9719,28560
0.9775,28556
0.9829,28561
0.9885,28550
0.9942,28555
0.9998,28545
1.0052,28554
1.0109,28567
1.0162,28556
1.0219,28563
1.0275,28570
1.0329,28565
1.0385,28564
