Experiment: Feb_23_T2_chemo_expt vial 13, Tue Feb 23 14:55:02 2021
0.0047,28825
0.0107,28826
0.0163,28809
0.022,28818
0.0273,28821
0.033,28844
0.0386,28851
0.044,28851
0.0496,28842
0.0553,28829
0.0609,28850
0.0662,28827
0.0719,28826
0.0775,28830
0.0829,28841
0.0885,28826
0.0942,28816
0.0995,28812
0.1052,28805
0.1108,28799
0.1164,28799
0.1218,28804
0.1274,28811
0.1331,28801
0.1385,28827
0.1441,28804
0.1497,28814
0.1551,28805
0.1607,28819
0.1664,28782
0.1717,28777
0.1774,28806
0.183,28805
0.1886,28812
0.194,28827
0.1997,28832
0.2051,28817
0.2108,28801
0.2162,28831
0.2219,28820
0.2275,28806
0.2332,28800
0.2385,28811
0.2442,28818
0.2498,28813
0.2552,28797
0.2608,28803
0.2664,28776
0.2718,28771
0.2774,28773
0.2831,28771
0.2884,28771
0.2941,28784
0.2997,28782
0.3051,28778
0.3107,28773
0.3164,28769
0.322,28779
0.3274,28787
0.333,28789
0.3386,28779
0.344,28791
0.3496,28783
0.3553,28792
0.3606,28782
0.3663,28791
0.3719,28784
0.3775,28776
0.3829,28783
0.3886,28785
0.3942,28783
0.3996,28777
0.4052,28787
0.4109,28794
0.4162,28783
0.4219,28786
0.4275,28803
0.4332,28799
0.4385,28792
0.4442,28803
0.4498,28811
0.4552,28820
0.4608,28808
0.4665,28796
0.4718,28806
0.4775,28804
0.4829,28825
0.4885,28809
0.4941,28823
0.4998,28813
0.5051,28819
0.5108,28829
0.5164,28822
0.522,28800
0.5274,28821
0.533,28832
0.5387,28844
0.544,28836
0.5497,28822
0.5553,28813
0.5607,28820
0.5663,28818
0.5719,28815
0.5776,28815
0.5829,28810
0.5886,28798
0.5942,28808
0.5996,28796
0.6052,28797
0.6108,28808
0.6162,28806
0.6217,28793
0.6274,28805
0.633,28818
0.6386,28810
0.644,28807
0.6496,28798
0.6553,28798
0.6609,28806
0.6663,28793
0.6719,28800
0.6773,28801
0.683,28794
0.6886,28798
0.694,28793
0.6996,28800
0.7051,28797
0.7108,28785
0.7165,28804
0.7218,28810
0.7275,28796
0.7329,28816
0.7386,28807
0.7442,28799
0.7496,28807
0.7552,28817
0.7608,28799
0.7664,28795
0.7718,28815
0.7774,28814
0.7831,28823
0.7886,28817
0.7942,28802
0.7996,28801
0.8052,28794
0.8108,28805
0.8164,28799
0.822,28806
0.8274,28799
0.8331,28812
0.8384,28812
0.8441,28816
0.8497,28822
0.8554,28825
0.8607,28809
0.8664,28814
0.872,28828
0.8773,28836
0.883,28818
0.8886,28801
0.894,28808
0.8996,28799
0.9053,28802
0.9106,28791
0.9163,28786
0.9219,28781
0.9273,28783
0.933,28790
0.9386,28791
0.9443,28786
0.9496,28780
0.9552,28790
0.9609,28786
0.9662,28781
0.9719,28774
0.9775,28794
0.9829,28791
