Experiment: Feb_23_T2_chemo_expt vial 12, Tue Feb 23 14:55:02 2021
0.0047,27995
0.0107,27981
0.0163,27982
0.022,27973
0.0273,27979
0.033,27983
0.0386,27980
0.044,27985
0.0496,27982
0.0553,27982
0.0609,27977
0.0662,27968
0.0719,27964
0.0775,27969
0.0829,27972
0.0885,27972
0.0942,27956
0.0995,27964
0.1052,27967
0.1108,27958
0.1164,27961
0.1218,27963
0.1274,27972
0.1331,27958
0.1385,27972
0.1441,27953
0.1497,27959
0.1551,27957
0.1607,27971
0.1664,27964
0.1717,27960
0.1774,27956
0.183,27970
0.1886,27967
0.194,27968
0.1997,27982
0.2051,27979
0.2108,27974
0.2162,27971
0.2219,27969
0.2275,27957
0.2332,27946
0.2385,27952
0.2442,27955
0.2498,27957
0.2552,27944
0.2608,27958
0.2664,27942
0.2718,27948
0.2774,27958
0.2831,27936
0.2884,27943
0.2941,27944
0.2997,27953
0.3051,27947
0.3107,27940
0.3164,27937
0.322,27944
0.3274,27950
0.333,27947
0.3386,27947
0.344,27952
0.3496,27950
0.3553,27950
0.3606,27943
0.3663,27960
0.3719,27959
0.3775,27943
0.3829,27958
0.3886,27954
0.3942,27946
0.3996,27949
0.4052,27958
0.4109,27956
0.4162,27953
0.4219,27963
0.4275,27969
0.4332,27967
0.4385,27956
0.4442,27961
0.4498,27967
0.4552,27969
0.4608,27959
0.4665,27967
0.4718,27973
0.4775,27976
0.4829,27974
0.4885,27972
0.4941,27975
0.4998,27956
0.5051,27972
0.5108,27976
0.5164,27967
0.522,27961
0.5274,27975
0.533,27974
0.5387,27981
0.544,27964
0.5497,27971
0.5553,27968
0.5607,27972
0.5663,27965
0.5719,27965
0.5776,27967
0.5829,27965
0.5886,27960
0.5942,27968
0.5996,27961
0.6052,27973
0.6108,27973
0.6162,27977
0.6217,27972
0.6274,27969
0.633,27973
0.6386,27959
0.644,27966
0.6496,27966
0.6553,27972
0.6609,27969
0.6663,27971
0.6719,27971
0.6773,27969
0.683,27958
0.6886,27960
0.694,27940
0.6996,27947
0.7051,27967
0.7108,27968
0.7165,27960
0.7218,27953
0.7275,27942
0.7329,27961
0.7386,27967
0.7442,27958
0.7496,27958
0.7552,27972
0.7608,27969
0.7664,27939
0.7718,27960
0.7774,27951
0.7831,27958
0.7886,27954
0.7942,27944
0.7996,27950
0.8052,27938
0.8108,27949
0.8164,27949
0.822,27958
0.8274,27942
0.8331,27945
0.8384,27948
0.8441,27949
0.8497,27961
0.8554,27955
