Experiment: Feb_23_T2_chemo_expt vial 10, Tue Feb 23 14:55:02 2021
0.0047,28859
0.0107,28837
0.0163,28864
0.022,28871
0.0273,28865
0.033,28882
0.0386,28863
0.044,28890
0.0496,28859
0.0553,28871
0.0609,28831
0.0662,28879
0.0719,28847
0.0775,28854
0.0829,28886
0.0885,28887
0.0942,28870
0.0995,28892
0.1052,28869
0.1108,28869
0.1164,28874
0.1218,28876
0.1274,28897
0.1331,28855
0.1385,28896
0.1441,28887
0.1497,28897
0.1551,28901
0.1607,28879
0.1664,28866
0.1717,28869
0.1774,28872
0.183,28894
0.1886,28891
0.194,28889
0.1997,28897
0.2051,28855
0.2108,28856
0.2162,28900
0.2219,28891
0.2275,28868
0.2332,28886
0.2385,28883
0.2442,28887
0.2498,28889
0.2552,28900
0.2608,28894
0.2664,28873
0.2718,28865
0.2774,28852
0.2831,28854
0.2884,28859
0.2941,28845
0.2997,28867
0.3051,28875
0.3107,28889
0.3164,28876
0.322,28895
0.3274,28870
0.333,28898
0.3386,28878
0.344,28883
0.3496,28889
0.3553,28921
0.3606,28890
0.3663,28901
0.3719,28869
0.3775,28883
0.3829,28889
0.3886,28849
0.3942,28916
0.3996,28890
0.4052,28888
0.4109,28904
0.4162,28905
0.4219,28903
0.4275,28898
0.4332,28918
0.4385,28898
0.4442,28857
0.4498,28933
0.4552,28927
0.4608,28930
0.4665,28898
0.4718,28886
0.4775,28911
0.4829,28937
0.4885,28930
0.4941,28944
0.4998,28913
0.5051,28929
0.5108,28924
0.5164,28931
0.522,28901
0.5274,28938
0.533,28944
0.5387,28964
0.544,28964
0.5497,28966
0.5553,28939
0.5607,28929
0.5663,28960
0.5719,28971
0.5776,28933
0.5829,28938
0.5886,28968
0.5942,28953
0.5996,28932
0.6052,28948
0.6108,28936
0.6162,28949
0.6217,28943
0.6274,28950
0.633,28975
0.6386,28952
0.644,28950
0.6496,28973
0.6553,28960
0.6609,28959
0.6663,28933
0.6719,28950
0.6773,28967
0.683,28981
0.6886,28970
0.694,28941
0.6996,28986
0.7051,28969
0.7108,28928
0.7165,28957
0.7218,28977
0.7275,28980
0.7329,29003
0.7386,28969
