Experiment: Feb_23_T2_chemo_expt vial 15, Tue Feb 23 14:55:02 2021
0.0047,28978
0.0107,28974
0.0163,28965
0.022,28971
0.0273,28976
0.033,28979
0.0386,28985
0.044,28979
0.0496,28980
0.0553,28983
0.0609,28983
0.0662,28982
0.0719,28979
0.0775,28984
0.0829,28985
0.0885,28978
0.0942,28976
0.0995,28980
0.1052,28976
0.1108,28979
0.1164,28970
0.1218,28969
0.1274,28975
0.1331,28964
0.1385,28972
0.1441,28972
0.1497,28969
0.1551,28973
0.1607,28976
0.1664,28973
0.1717,28968
0.1774,28970
0.183,28974
0.1886,28967
0.194,28971
0.1997,28979
0.2051,28976
0.2108,28974
0.2162,28972
0.2219,28963
0.2275,28967
0.2332,28959
0.2385,28964
0.2442,28971
0.2498,28969
0.2552,28974
0.2608,28972
0.2664,28960
0.2718,28954
0.2774,28954
0.2831,28961
0.2884,28968
0.2941,28968
0.2997,28965
0.3051,28966
0.3107,28966
0.3164,28962
0.322,28959
0.3274,28959
0.333,28956
0.3386,28966
0.344,28961
0.3496,28963
0.3553,28955
0.3606,28960
0.3663,28960
0.3719,28958
0.3775,28955
0.3829,28963
0.3886,28959
0.3942,28965
0.3996,28960
0.4052,28961
0.4109,28953
0.4162,28958
0.4219,28959
0.4275,28961
0.4332,28954
0.4385,28955
0.4442,28955
0.4498,28960
0.4552,28964
0.4608,28968
0.4665,28968
0.4718,28970
0.4775,28972
0.4829,28968
0.4885,28967
0.4941,28971
0.4998,28963
0.5051,28970
0.5108,28971
0.5164,28969
0.522,28973
0.5274,28967
0.533,28968
0.5387,28970
0.544,28966
0.5497,28970
0.5553,28970
0.5607,28970
0.5663,28964
0.5719,28969
0.5776,28969
0.5829,28972
0.5886,28979
0.5942,28978
0.5996,28977
0.6052,28975
0.6108,28979
0.6162,28969
0.6217,28964
0.6274,28963
0.633,28962
0.6386,28968
0.644,28972
0.6496,28970
0.6553,28973
0.6609,28968
0.6663,28962
0.6719,28964
0.6773,28958
0.683,28965
0.6886,28961
0.694,28966
0.6996,28971
0.7051,28978
0.7108,28976
0.7165,28972
0.7218,28966
0.7275,28971
0.7329,28975
0.7386,28976
0.7442,28967
0.7496,28965
0.7552,28969
0.7608,28966
0.7664,28968
0.7718,28971
0.7774,28966
0.7831,28965
0.7886,28968
0.7942,28963
0.7996,28967
0.8052,28972
0.8108,28959
0.8164,28970
0.822,28964
0.8274,28956
0.8331,28964
0.8384,28963
0.8441,28962
0.8497,28971
0.8554,28963
0.8607,28953
0.8664,28959
0.872,28968
0.8773,28976
0.883,28972
0.8886,28966
0.894,28981
0.8996,28973
0.9053,28972
0.9106,28971
0.9163,28971
0.9219,28975
0.9273,28966
0.933,28960
0.9386,28957
0.9443,28966
0.9496,28960
0.9552,28961
0.9609,28956
0.9662,28952
0.9719,28953
0.9775,28951
0.9829,28959
0.9885,28960
