Experiment: Feb_23_T2_chemo_expt vial 4, Tue Feb 23 14:55:02 2021
0.0047,28208
0.0107,28210
0.0163,28214
0.022,28218
0.0273,28207
0.033,28219
0.0386,28213
0.044,28203
0.0496,28202
0.0553,28205
0.0609,28210
0.0662,28206
0.0719,28205
0.0775,28209
0.0829,28206
0.0885,28189
0.0942,28191
0.0995,28210
0.1052,28210
0.1108,28199
0.1164,28203
0.1218,28198
0.1274,28202
0.1331,28194
0.1385,28198
0.1441,28199
0.1497,28193
0.1551,28189
0.1607,28209
0.1664,28207
0.1717,28194
0.1774,28193
0.183,28199
0.1886,28200
0.194,28208
0.1997,28214
0.2051,28210
0.2108,28213
0.2162,28203
0.2219,28203
0.2275,28201
0.2332,28189
0.2385,28197
0.2442,28204
0.2498,28196
0.2552,28206
0.2608,28206
0.2664,28201
0.2718,28211
0.2774,28216
0.2831,28206
0.2884,28218
0.2941,28202
0.2997,28207
0.3051,28213
0.3107,28211
0.3164,28205
0.322,28207
0.3274,28205
0.333,28209
0.3386,28210
0.344,28216
0.3496,28218
0.3553,28208
0.3606,28199
0.3663,28212
0.3719,28212
0.3775,28204
0.3829,28196
0.3886,28202
0.3942,28208
0.3996,28206
0.4052,28219
0.4109,28197
0.4162,28195
0.4219,28195
0.4275,28206
0.4332,28198
0.4385,28206
0.4442,28212
0.4498,28199
0.4552,28208
0.4608,28201
0.4665,28204
0.4718,28211
0.4775,28215
0.4829,28210
0.4885,28209
0.4941,28210
0.4998,28205
0.5051,28211
0.5108,28206
0.5164,28203
0.522,28208
0.5274,28206
0.533,28203
0.5387,28201
0.544,28209
0.5497,28207
0.5553,28200
0.5607,28205
0.5663,28197
0.5719,28204
0.5776,28203
0.5829,28203
0.5886,28202
0.5942,28205
0.5996,28210
0.6052,28209
0.6108,28216
0.6162,28209
0.6217,28220
0.6274,28210
0.633,28208
0.6386,28205
0.644,28215
0.6496,28218
0.6553,28210
0.6609,28207
0.6663,28210
0.6719,28206
0.6773,28190
0.683,28208
0.6886,28206
0.694,28204
0.6996,28204
0.7051,28212
0.7108,28201
0.7165,28199
0.7218,28194
0.7275,28197
0.7329,28206
0.7386,28207
0.7442,28201
0.7496,28203
0.7552,28204
0.7608,28211
0.7664,28215
0.7718,28217
0.7774,28204
0.7831,28209
0.7886,28215
0.7942,28214
0.7996,28200
0.8052,28214
0.8108,28205
0.8164,28209
0.822,28220
0.8274,28211
0.8331,28215
0.8384,28210
0.8441,28205
0.8497,28215
0.8554,28213
0.8607,28215
0.8664,28202
0.872,28199
0.8773,28214
0.883,28199
0.8886,28212
0.894,28213
0.8996,28222
0.9053,28214
0.9106,28219
0.9163,28223
0.9219,28224
0.9273,28218
0.933,28216
0.9386,28217
0.9443,28224
0.9496,28224
0.9552,28223
0.9609,28229
0.9662,28218
0.9719,28210
0.9775,28217
0.9829,28217
0.9885,28210
0.9942,28223
0.9998,28224
1.0052,28231
1.0109,28233
1.0162,28226
1.0219,28234
1.0275,28233
1.0329,28234
1.0385,28241
1.0442,28221
1.0495,28218
1.0552,28224
1.0608,28221
1.0662,28213
1.0719,28229
1.0775,28224
1.0829,28220
1.0885,28226
1.0942,28226
1.0995,28230
1.1052,28233
1.1108,28235
1.1162,28224
1.1219,28232
1.1275,28230
1.1331,28212
1.1385,28214
1.1441,28212
1.1498,28203
1.1551,28212
1.1608,28208
1.1664,28209
1.1718,28206
1.1774,28220
1.1831,28214
1.1885,28217
1.1941,28219
1.1997,28220
1.2051,28215
1.2107,28211
1.2164,28206
1.222,28219
1.2274,28219
1.233,28222
1.2387,28218
1.244,28220
1.2497,28223
1.2553,28225
1.2607,28217
1.2663,28213
1.2719,28204
1.2776,28216
1.2829,28224
1.2886,28208
1.2942,28202
1.2996,28207
1.3052,28210
1.3109,28212
1.3165,28211
1.3219,28216
1.3275,28207
1.3329,28204
