Experiment: Feb_23_T2_chemo_expt vial 2, Tue Feb 23 14:55:02 2021
0.0047,28665
0.0107,28677
0.0163,28753
0.022,28732
0.0273,28795
0.033,28651
0.0386,28707
0.044,28682
0.0496,28668
0.0553,28583
0.0609,28734
0.0662,28753
0.0719,28792
0.0775,28685
0.0829,28697
0.0885,28665
0.0942,28703
0.0995,28761
0.1052,28663
0.1108,28774
0.1164,28728
0.1218,28790
0.1274,28703
0.1331,28746
0.1385,28647
0.1441,28682
0.1497,28802
0.1551,28715
0.1607,28732
0.1664,28805
0.1717,28725
0.1774,28775
0.183,28689
0.1886,28727
0.194,28704
0.1997,28774
0.2051,28682
0.2108,28689
0.2162,28639
0.2219,28693
0.2275,28729
0.2332,28756
0.2385,28689
0.2442,28617
0.2498,28706
0.2552,28754
0.2608,28743
0.2664,28695
0.2718,28769
0.2774,28595
0.2831,28733
0.2884,28687
0.2941,28741
0.2997,28678
0.3051,28730
0.3107,28739
0.3164,28775
0.322,28795
0.3274,28787
0.333,28773
0.3386,28791
0.344,28292
0.3496,28507
0.3553,28743
0.3606,28772
0.3663,28758
0.3719,28797
0.3775,28724
0.3829,28800
0.3886,28724
0.3942,28524
0.3996,28788
0.4052,28673
0.4109,28733
0.4162,28761
0.4219,28750
0.4275,28692
0.4332,28775
0.4385,28761
0.4442,28771
0.4498,28771
0.4552,28797
0.4608,28771
0.4665,28614
0.4718,28557
0.4775,28797
0.4829,28782
0.4885,28788
0.4941,28785
0.4998,28633
0.5051,28780
0.5108,28560
0.5164,28761
0.522,28788
0.5274,28792
0.533,28697
0.5387,28623
0.544,28800
0.5497,28788
0.5553,28742
0.5607,28703
0.5663,28795
0.5719,28578
0.5776,28574
0.5829,28701
0.5886,28800
0.5942,28783
0.5996,28740
0.6052,28693
0.6108,28735
0.6162,28532
0.6217,28555
0.6274,28649
0.633,28621
0.6386,28694
0.644,28760
0.6496,28777
0.6553,28525
0.6609,28779
0.6663,28726
0.6719,28609
0.6773,28728
0.683,28787
0.6886,28784
0.694,28572
0.6996,28681
0.7051,28668
0.7108,28720
0.7165,28594
0.7218,28676
0.7275,28731
0.7329,28680
0.7386,28692
0.7442,28667
0.7496,28736
0.7552,28683
0.7608,28755
0.7664,28635
0.7718,28791
0.7774,28646
0.7831,28779
0.7886,28618
0.7942,28747
0.7996,28731
0.8052,28628
0.8108,28724
0.8164,28615
0.822,28769
0.8274,28709
0.8331,28786
0.8384,28781
0.8441,28750
0.8497,28679
0.8554,28745
0.8607,28701
0.8664,28792
0.872,28763
0.8773,28498
0.883,28788
0.8886,28654
0.894,28786
0.8996,28468
0.9053,28635
0.9106,28687
0.9163,28709
0.9219,28623
0.9273,28617
0.933,28661
0.9386,28786
0.9443,28664
0.9496,28538
0.9552,28667
0.9609,28743
0.9662,28693
0.9719,28648
0.9775,28743
0.9829,28644
0.9885,28590
0.9942,28612
0.9998,28661
1.0052,28584
1.0109,28660
1.0162,28711
1.0219,28683
1.0275,28665
1.0329,28792
1.0385,28643
1.0442,28692
1.0495,28748
1.0552,28686
1.0608,28551
1.0662,28760
1.0719,28630
1.0775,28695
1.0829,28656
1.0885,28553
1.0942,28733
1.0995,28645
1.1052,28711
1.1108,28801
1.1162,28792
1.1219,28759
1.1275,28723
1.1331,28717
1.1385,28709
1.1441,28691
1.1498,28769
1.1551,28751
1.1608,28731
1.1664,28785
1.1718,28685
1.1774,28772
1.1831,28646
1.1885,28729
1.1941,28797
1.1997,28604
1.2051,28649
1.2107,28773
1.2164,28729
1.222,28597
1.2274,28566
1.233,28736
1.2387,28674
1.244,28650
1.2497,28685
1.2553,28592
1.2607,28752
1.2663,28695
1.2719,28702
1.2776,28662
1.2829,28750
1.2886,28584
1.2942,28747
1.2996,28721
1.3052,28748
1.3109,28796
1.3165,28583
1.3219,28711
1.3275,28727
1.3329,28770
1.3385,28575
1.3442,28748
1.3498,28647
1.3552,28744
1.3608,28669
1.3664,28609
1.3718,28725
1.3774,28751
1.383,28750
1.3884,28647
1.394,28713
1.3997,28748
1.4053,28626
1.411,28607
1.4163,28631
1.422,28670
1.4273,28786
1.433,28754
1.4386,28711
1.4442,28647
1.4496,28497
1.4553,28779
1.4606,28713
1.4663,28658
1.4719,28596
1.4776,28696
1.4829,28783
1.4886,28794
1.4943,28537
1.4996,28612
1.5053,28734
1.5109,28683
1.5163,28793
1.5219,28700
1.5276,28760
1.5329,28730
1.5386,28612
1.544,28588
1.5496,28612
1.5552,28619
1.5609,28783
1.5665,28719
1.5719,28655
1.5775,28773
1.5832,28378
1.5885,28657
1.5942,28613
1.5995,28736
1.6052,28631
1.6108,28760
1.6165,28570
1.6218,28625
1.6275,28778
1.6328,28591
1.6385,28713
1.6441,28737
1.6497,28685
1.6554,28642
1.6607,28784
1.6664,28786
1.672,28784
1.6774,28669
1.683,28493
1.6887,28733
1.694,28784
1.6997,28743
1.7053,28783
1.7107,28773
1.7163,28739
1.722,28509
1.7276,28660
1.733,28636
1.7386,28780
1.7443,28778
1.7496,28779
1.7553,28653
1.7609,28456
1.7663,28516
1.7719,28716
1.7775,28587
1.7829,28550
1.7886,28626
1.7942,28786
1.7995,28760
1.8052,28644
1.8108,28772
1.8165,28611
1.8218,28775
1.8274,28657
1.8331,28791
1.8387,28720
1.8441,28733
1.8497,28738
1.8554,28671
1.8607,28776
1.8664,28626
1.8721,28685
1.8774,28784
1.8831,28679
1.8885,28650
1.8941,28615
1.8998,28691
1.9052,28686
1.9108,28759
1.9165,28680
1.9218,28740
1.9275,28627
1.9329,28638
1.9385,28462
1.9442,28701
1.9495,28693
1.9552,28787
1.9609,28649
1.9662,28667
1.9719,28675
1.9775,28772
1.9832,28719
1.9885,28583
1.9942,28662
1.9998,28730
2.0052,28714
2.0109,28659
2.0165,28776
2.0218,28748
2.0275,28759
2.0331,28773
2.0386,28624
2.0442,28629
2.0499,28281
2.0552,28742
2.0609,28775
2.0663,28236
2.0719,28633
2.0776,28418
2.083,28680
2.0886,28658
2.0943,28291
2.0997,28637
2.1053,28642
2.111,28671
2.1164,28735
2.122,28779
2.1276,28752
2.1331,28754
2.1387,28696
2.1441,28648
2.1497,28782
2.1554,28780
2.1607,28781
2.1664,28784
2.172,28224
2.1774,28447
2.1831,28533
2.1887,28546
2.1941,28782
2.1997,28772
2.2051,28786
2.2108,28687
2.2164,28646
2.2221,28727
2.2274,28637
2.2331,28697
2.2388,28723
2.2441,28784
2.2498,28710
2.2552,28782
2.2608,28770
2.2664,28695
2.2721,28681
2.2775,28664
2.2831,28791
2.2887,28783
2.2941,28619
2.2998,28738
2.3052,28794
2.3108,28712
2.3165,28752
2.3221,28608
2.3275,28663
2.3331,28777
2.3387,28566
2.3441,28627
2.3498,28672
2.3554,28746
2.3608,28706
2.3665,28745
2.3719,28703
2.3775,28730
2.3829,28724
2.3885,28735
2.3941,28738
2.3998,28701
2.4054,28739
2.4108,28715
2.4165,28649
2.4219,28784
2.4275,28705
2.4332,28722
2.4386,28776
2.4442,28739
2.4497,28789
2.4553,28780
2.461,28674
2.4663,28687
2.472,28674
2.4775,28665
2.4832,28748
2.4885,28797
2.4942,28770
2.4998,28731
2.5052,28734
2.5108,28743
2.5165,28744
2.5218,28790
2.5275,28660
2.5331,28728
2.5388,28694
2.5441,28621
2.5498,28644
2.5554,28661
2.5608,28741
2.5665,28796
2.5721,28743
2.5775,28720
2.5831,28750
2.5886,28770
2.5942,28740
2.5999,28481
2.6052,28688
2.6109,28781
2.6165,28634
2.6219,28565
2.6276,28775
2.6332,28794
2.6386,28760
2.6442,28790
2.6499,28584
2.6553,28620
2.6609,28732
2.6665,28742
2.6719,28783
2.6775,28782
2.6832,28782
2.6886,28500
2.6942,28782
2.6999,28757
2.7052,28675
2.7109,28780
2.7163,28648
2.7219,28774
2.7276,28803
2.7332,28766
2.7386,28791
2.7442,28806
2.7496,28763
2.7553,28645
2.7609,28789
2.7663,28796
2.7719,28785
2.7776,28703
2.783,28796
2.7886,28762
2.7943,28792
2.7996,28731
2.8053,28622
2.811,28786
2.8163,28788
2.822,28788
2.8276,28793
2.833,28801
2.8387,28800
2.8443,28803
2.8497,28806
2.8553,28798
2.861,28781
2.8664,28791
2.872,28788
2.8777,28685
2.8831,28783
2.8887,28725
2.8941,28774
2.8998,28753
2.9054,28791
2.9108,28765
2.9165,28791
2.9219,28793
2.9275,28792
2.9332,28788
2.9388,28800
2.9442,28766
2.9498,28776
2.9552,28786
2.9609,28801
2.9666,28803
2.972,28791
2.9776,28791
2.983,28788
2.9886,28800
2.9943,28783
2.9996,28799
3.0054,28799
3.011,28805
3.0164,28806
3.022,28804
3.0276,28794
3.0332,28793
3.0386,28799
3.0442,28803
3.0499,28803
3.0553,28796
3.0609,28807
3.0666,28802
3.0719,28802
