Experiment: Feb_23_T2_chemo_expt vial 8, Tue Feb 23 14:55:02 2021
0.0047,29269
0.0107,29266
0.0163,29255
0.022,29276
0.0273,29261
0.033,29268
0.0386,29259
0.044,29259
0.0496,29258
0.0553,29263
0.0609,29265
0.0662,29258
0.0719,29257
0.0775,29256
0.0829,29262
0.0885,29257
0.0942,29250
0.0995,29263
0.1052,29259
0.1108,29246
0.1164,29255
0.1218,29258
0.1274,29257
0.1331,29251
0.1385,29238
0.1441,29260
0.1497,29263
0.1551,29265
0.1607,29260
0.1664,29262
0.1717,29260
0.1774,29247
0.183,29242
0.1886,29235
0.194,29243
0.1997,29265
0.2051,29264
0.2108,29261
0.2162,29264
0.2219,29255
0.2275,29256
0.2332,29256
0.2385,29258
0.2442,29249
0.2498,29258
0.2552,29264
0.2608,29268
0.2664,29263
0.2718,29252
0.2774,29260
0.2831,29261
0.2884,29242
0.2941,29256
0.2997,29257
0.3051,29273
0.3107,29270
0.3164,29255
0.322,29249
0.3274,29255
0.333,29254
0.3386,29258
0.344,29262
0.3496,29263
0.3553,29264
0.3606,29256
0.3663,29263
0.3719,29255
0.3775,29255
0.3829,29253
0.3886,29251
0.3942,29262
0.3996,29263
0.4052,29257
0.4109,29252
0.4162,29256
0.4219,29262
0.4275,29263
0.4332,29252
0.4385,29262
0.4442,29260
0.4498,29269
0.4552,29254
0.4608,29257
0.4665,29260
0.4718,29269
0.4775,29269
0.4829,29264
0.4885,29262
0.4941,29247
0.4998,29263
0.5051,29254
0.5108,29257
0.5164,29249
0.522,29261
0.5274,29253
0.533,29256
0.5387,29258
0.544,29261
0.5497,29261
0.5553,29262
0.5607,29261
0.5663,29257
0.5719,29253
0.5776,29258
0.5829,29258
0.5886,29266
0.5942,29255
0.5996,29258
0.6052,29267
0.6108,29245
0.6162,29264
0.6217,29263
0.6274,29271
0.633,29245
0.6386,29264
0.644,29258
0.6496,29268
0.6553,29265
0.6609,29266
0.6663,29269
0.6719,29269
0.6773,29260
0.683,29263
0.6886,29264
0.694,29262
0.6996,29256
0.7051,29263
0.7108,29259
0.7165,29258
0.7218,29239
0.7275,29219
0.7329,29250
0.7386,29255
0.7442,29258
