Experiment: Feb_23_T2_chemo_expt vial 1, Tue Feb 23 14:55:02 2021
0.0047,28767
0.0107,28764
0.0163,28761
0.022,28776
0.0273,28783
0.033,28792
0.0386,28778
0.044,28777
0.0496,28771
0.0553,28774
0.0609,28773
0.0662,28766
0.0719,28779
0.0775,28781
0.0829,28785
0.0885,28774
0.0942,28774
0.0995,28779
0.1052,28780
0.1108,28784
0.1164,28787
0.1218,28788
0.1274,28780
0.1331,28777
0.1385,28781
0.1441,28777
0.1497,28779
0.1551,28781
0.1607,28786
0.1664,28786
0.1717,28782
0.1774,28772
0.183,28775
0.1886,28774
0.194,28778
0.1997,28778
0.2051,28784
0.2108,28776
0.2162,28780
0.2219,28783
0.2275,28793
0.2332,28790
0.2385,28791
0.2442,28792
0.2498,28797
0.2552,28795
0.2608,28794
0.2664,28778
0.2718,28769
0.2774,28784
0.2831,28791
0.2884,28795
0.2941,28786
0.2997,28788
0.3051,28788
0.3107,28792
0.3164,28797
0.322,28789
0.3274,28789
0.333,28791
0.3386,28786
0.344,28784
0.3496,28788
0.3553,28794
0.3606,28781
0.3663,28789
0.3719,28783
0.3775,28783
0.3829,28792
0.3886,28785
0.3942,28792
0.3996,28782
0.4052,28787
0.4109,28789
0.4162,28785
0.4219,28787
0.4275,28794
0.4332,28794
0.4385,28794
0.4442,28787
0.4498,28796
0.4552,28793
0.4608,28788
0.4665,28790
0.4718,28798
0.4775,28801
0.4829,28789
0.4885,28793
0.4941,28796
0.4998,28789
0.5051,28785
0.5108,28788
0.5164,28782
0.522,28790
0.5274,28789
0.533,28787
0.5387,28789
0.544,28790
0.5497,28789
0.5553,28791
0.5607,28790
0.5663,28788
0.5719,28790
0.5776,28790
0.5829,28790
0.5886,28788
0.5942,28786
0.5996,28789
0.6052,28793
0.6108,28786
0.6162,28778
0.6217,28778
0.6274,28790
0.633,28784
0.6386,28779
0.644,28785
0.6496,28781
0.6553,28779
0.6609,28778
0.6663,28778
0.6719,28784
0.6773,28785
0.683,28781
0.6886,28782
0.694,28781
0.6996,28793
0.7051,28797
0.7108,28796
0.7165,28797
0.7218,28796
0.7275,28794
0.7329,28796
0.7386,28790
0.7442,28792
0.7496,28790
0.7552,28787
0.7608,28784
0.7664,28780
0.7718,28786
0.7774,28780
0.7831,28782
0.7886,28786
0.7942,28787
0.7996,28790
0.8052,28795
0.8108,28798
0.8164,28794
0.822,28789
0.8274,28786
0.8331,28782
0.8384,28785
0.8441,28788
0.8497,28788
0.8554,28782
0.8607,28779
0.8664,28780
0.872,28783
0.8773,28785
0.883,28783
0.8886,28782
0.894,28796
0.8996,28791
0.9053,28782
0.9106,28791
0.9163,28788
0.9219,28785
0.9273,28782
0.933,28786
0.9386,28785
0.9443,28779
0.9496,28778
0.9552,28789
0.9609,28781
0.9662,28787
0.9719,28787
0.9775,28787
0.9829,28790
0.9885,28785
0.9942,28789
0.9998,28789
1.0052,28791
1.0109,28795
1.0162,28794
1.0219,28792
1.0275,28796
1.0329,28803
1.0385,28795
1.0442,28793
1.0495,28782
1.0552,28792
1.0608,28790
1.0662,28786
1.0719,28799
1.0775,28788
1.0829,28791
1.0885,28790
1.0942,28805
1.0995,28802
1.1052,28808
1.1108,28805
1.1162,28797
1.1219,28805
1.1275,28794
1.1331,28795
1.1385,28805
1.1441,28798
1.1498,28798
1.1551,28806
1.1608,28797
1.1664,28792
1.1718,28784
1.1774,28798
1.1831,28798
1.1885,28796
1.1941,28800
1.1997,28794
