Experiment: Feb_23_T2_chemo_expt vial 14, Tue Feb 23 14:55:02 2021
0.0047,29832
0.0107,29837
0.0163,29836
0.022,29839
0.0273,29842
0.033,29854
0.0386,29852
0.044,29849
0.0496,29847
0.0553,29854
0.0609,29851
0.0662,29854
0.0719,29856
0.0775,29856
0.0829,29850
0.0885,29854
0.0942,29837
0.0995,29851
0.1052,29849
0.1108,29843
0.1164,29843
0.1218,29842
0.1274,29852
0.1331,29846
0.1385,29837
0.1441,29849
0.1497,29842
0.1551,29848
0.1607,29848
0.1664,29836
0.1717,29830
0.1774,29849
0.183,29853
0.1886,29830
0.194,29834
0.1997,29837
0.2051,29843
0.2108,29840
0.2162,29841
0.2219,29842
0.2275,29840
0.2332,29840
0.2385,29827
0.2442,29853
0.2498,29845
0.2552,29840
0.2608,29847
0.2664,29834
0.2718,29831
0.2774,29831
0.2831,29834
0.2884,29829
0.2941,29838
0.2997,29815
0.3051,29835
0.3107,29830
0.3164,29840
0.322,29817
0.3274,29833
0.333,29830
0.3386,29823
0.344,29835
0.3496,29838
0.3553,29832
0.3606,29833
0.3663,29839
0.3719,29840
0.3775,29840
0.3829,29838
0.3886,29821
0.3942,29838
0.3996,29831
0.4052,29833
0.4109,29833
0.4162,29827
0.4219,29828
0.4275,29839
0.4332,29834
0.4385,29841
0.4442,29845
0.4498,29847
0.4552,29848
0.4608,29843
0.4665,29844
0.4718,29842
0.4775,29847
0.4829,29831
0.4885,29847
0.4941,29856
0.4998,29842
0.5051,29835
0.5108,29843
0.5164,29848
0.522,29849
0.5274,29843
0.533,29845
0.5387,29852
0.544,29852
0.5497,29852
0.5553,29847
0.5607,29839
0.5663,29850
0.5719,29852
0.5776,29859
0.5829,29847
0.5886,29852
0.5942,29852
0.5996,29851
0.6052,29840
0.6108,29846
0.6162,29837
0.6217,29825
0.6274,29842
0.633,29844
0.6386,29840
0.644,29844
0.6496,29844
0.6553,29831
0.6609,29839
0.6663,29838
0.6719,29841
0.6773,29838
0.683,29833
0.6886,29837
0.694,29838
0.6996,29838
0.7051,29835
0.7108,29834
0.7165,29837
0.7218,29837
0.7275,29840
0.7329,29838
0.7386,29841
0.7442,29837
0.7496,29838
0.7552,29836
0.7608,29844
0.7664,29835
0.7718,29841
0.7774,29840
0.7831,29841
0.7886,29843
0.7942,29837
0.7996,29836
0.8052,29842
0.8108,29830
0.8164,29839
0.822,29836
