Experiment: Mar_5_T2_Turb_expt vial 9, Fri Mar  5 18:09:41 2021
0.0046,102
0.0103,99
0.0156,100
0.0213,102
0.0267,101
0.0324,99
0.0378,99
0.0435,98
0.0489,101
0.0546,102
0.0603,102
0.0657,100
0.0714,102
0.0768,102
0.0824,102
0.0878,102
0.0935,99
0.0989,98
0.1046,95
0.11,97
0.1157,99
0.1214,97
0.1268,102
0.1325,101
0.1379,97
0.1436,99
0.149,103
0.1547,98
0.1601,102
0.1658,103
0.1712,98
0.1769,101
0.1823,100
0.1879,100
0.1936,101
0.199,99
0.2047,101
0.2101,99
0.2158,101
0.2212,105
0.2269,101
0.2323,102
0.238,95
0.2434,99
0.2491,101
0.2545,97
0.2602,101
0.2656,100
0.2712,99
0.2769,103
0.2823,99
0.288,99
0.2934,104
0.2991,104
0.3045,101
0.3102,102
0.3156,102
0.3213,105
0.3267,102
0.3324,98
0.3381,94
0.3435,98
0.3491,96
0.3545,98
0.3602,99
0.3656,104
0.3713,103
0.3767,102
0.3824,101
0.3878,100
0.3935,103
0.3989,100
0.4046,103
0.4103,103
0.4157,101
0.4214,101
0.4268,106
0.4324,103
0.4378,101
0.4435,100
0.4489,104
0.4546,101
0.4603,100
0.4657,99
0.4714,103
0.4768,99
0.4825,102
0.4879,97
0.4936,100
0.499,105
0.5046,101
0.51,102
0.5157,103
0.5211,99
0.5268,98
0.5325,100
0.5379,106
0.5436,101
0.549,104
0.5547,104
0.5601,101
0.5657,101
0.5712,101
0.5769,100
0.5823,101
0.588,106
0.5936,102
0.599,102
0.6047,102
0.6101,98
0.6158,106
0.6212,101
0.6269,98
0.6324,99
0.638,104
0.6435,101
0.6491,102
0.6545,102
0.6602,104
0.6656,102
0.6713,101
0.6768,102
0.6825,101
0.6879,102
0.6936,104
0.699,99
0.7047,102
0.7101,101
0.7158,97
0.7212,99
0.7269,101
0.7323,98
0.738,101
0.7434,97
0.7491,97
0.7545,98
0.7602,100
0.7657,102
0.7714,102
0.7768,98
0.7825,101
0.7879,97
0.7936,104
0.799,100
0.8047,100
0.8101,100
0.8157,102
0.8214,101
0.8268,101
0.8325,99
0.8379,103
0.8436,98
0.849,95
0.8547,99
0.8601,100
0.8658,97
0.8712,99
0.8769,96
0.8823,98
0.8879,102
0.8936,101
0.899,101
0.9047,97
0.9101,103
0.9158,100
0.9212,98
0.9269,105
0.9323,103
0.938,102
0.9434,101
0.9491,101
0.9546,101
0.9601,101
0.9658,102
0.9712,103
0.9769,102
0.9823,101
0.988,95
0.9934,101
0.9991,102
1.0045,101
1.0102,99
1.0156,104
1.0213,102
1.0267,102
1.0323,100
1.038,105
1.0434,104
1.0489,102
1.0546,103
1.06,102
1.0657,103
1.0711,99
1.0768,99
1.0824,104
1.0878,101
1.0935,104
1.0989,104
1.1045,101
1.1102,105
1.1156,102
1.1213,99
1.1268,102
1.1324,103
1.1381,104
1.1435,104
1.1492,101
1.1546,103
1.1602,103
1.1659,103
1.1713,107
1.177,105
1.1824,100
1.188,102
1.1934,98
1.1991,98
1.2045,99
1.2102,99
1.2158,96
1.2212,101
1.2268,101
1.2325,102
1.2379,100
1.2436,103
1.249,98
1.2546,102
1.2603,100
1.2657,98
1.2714,99
1.2768,100
1.2825,101
1.2879,101
1.2936,103
1.299,100
1.3047,102
1.3101,100
1.3158,102
1.3212,101
1.3269,101
1.3323,102
1.338,102
1.3434,100
1.349,99
1.3547,99
1.3601,99
1.3658,102
1.3714,101
1.3768,99
1.3825,98
1.3879,99
1.3936,98
1.399,101
1.4047,103
1.4104,99
1.4158,100
1.4212,100
1.4269,99
1.4325,103
1.4379,101
