Experiment: Mar_5_T2_Turb_expt vial 7, Fri Mar  5 18:09:41 2021
0.0046,103
0.0103,100
0.0156,98
0.0213,101
0.0267,100
0.0324,103
0.0378,96
0.0435,99
0.0489,100
0.0546,101
0.0603,101
0.0657,103
0.0714,102
0.0768,105
0.0824,103
0.0878,103
0.0935,98
0.0989,99
0.1046,101
0.11,99
0.1157,103
0.1214,101
0.1268,101
0.1325,101
0.1379,100
0.1436,102
0.149,100
0.1547,97
0.1601,101
0.1658,101
0.1712,102
0.1769,103
0.1823,101
0.1879,102
0.1936,102
0.199,99
0.2047,103
0.2101,100
0.2158,95
0.2212,99
0.2269,102
0.2323,103
0.238,105
0.2434,103
0.2491,99
0.2545,99
0.2602,100
0.2656,104
0.2712,99
0.2769,100
0.2823,103
0.288,101
0.2934,106
0.2991,100
0.3045,105
0.3102,104
0.3156,103
0.3213,106
0.3267,103
0.3324,100
0.3381,96
0.3435,99
0.3491,93
0.3545,100
0.3602,99
0.3656,101
0.3713,101
0.3767,101
0.3824,102
0.3878,100
0.3935,104
0.3989,101
0.4046,102
0.4103,100
0.4157,103
0.4214,99
0.4268,107
0.4324,103
0.4378,101
0.4435,100
0.4489,103
0.4546,102
0.4603,100
0.4657,101
0.4714,99
0.4768,98
0.4825,103
0.4879,98
0.4936,100
0.499,99
0.5046,99
0.51,101
0.5157,104
0.5211,101
0.5268,99
0.5325,100
0.5379,102
0.5436,102
0.549,102
0.5547,101
0.5601,101
0.5657,104
0.5712,102
0.5769,101
0.5823,100
0.588,103
0.5936,103
0.599,102
0.6047,103
0.6101,102
0.6158,100
0.6212,100
0.6269,97
0.6324,98
0.638,103
0.6435,101
0.6491,102
0.6545,102
0.6602,99
0.6656,101
0.6713,101
0.6768,104
0.6825,100
0.6879,103
0.6936,101
0.699,100
0.7047,102
0.7101,99
0.7158,98
0.7212,98
0.7269,97
0.7323,98
0.738,98
0.7434,99
0.7491,99
0.7545,98
0.7602,98
0.7657,105
0.7714,102
0.7768,98
0.7825,100
0.7879,102
0.7936,103
0.799,103
0.8047,104
0.8101,99
0.8157,100
0.8214,100
0.8268,101
0.8325,98
0.8379,101
0.8436,98
0.849,95
0.8547,100
0.8601,102
0.8658,100
0.8712,97
0.8769,98
0.8823,99
0.8879,98
0.8936,102
0.899,100
0.9047,99
0.9101,99
0.9158,102
0.9212,96
0.9269,103
0.9323,98
0.938,104
0.9434,101
0.9491,102
0.9546,101
0.9601,102
0.9658,99
0.9712,103
0.9769,102
0.9823,102
0.988,102
0.9934,101
0.9991,102
1.0045,100
1.0102,100
1.0156,103
1.0213,103
1.0267,104
1.0323,100
1.038,100
1.0434,103
1.0489,102
1.0546,103
1.06,102
1.0657,103
1.0711,100
1.0768,102
1.0824,102
1.0878,101
1.0935,104
1.0989,105
1.1045,103
1.1102,104
1.1156,101
1.1213,104
1.1268,101
1.1324,104
1.1381,104
1.1435,103
1.1492,101
1.1546,104
1.1602,105
1.1659,102
1.1713,100
1.177,104
1.1824,98
1.188,101
1.1934,98
1.1991,99
1.2045,104
1.2102,99
1.2158,100
1.2212,100
1.2268,100
1.2325,103
1.2379,102
1.2436,99
1.249,99
1.2546,101
1.2603,104
1.2657,98
1.2714,101
1.2768,101
1.2825,102
1.2879,100
1.2936,104
1.299,102
1.3047,101
1.3101,101
1.3158,102
1.3212,102
1.3269,99
1.3323,101
1.338,103
1.3434,103
1.349,100
1.3547,102
1.3601,99
1.3658,99
1.3714,101
1.3768,100
1.3825,100
1.3879,99
1.3936,99
1.399,103
1.4047,98
1.4104,100
1.4158,99
1.4212,101
1.4269,100
1.4325,100
1.4379,101
1.4436,100
1.449,97
1.4547,99
1.4601,100
1.4658,102
1.4712,101
1.4769,103
1.4825,98
1.488,100
1.4934,100
1.4991,101
1.5045,100
1.5102,102
1.5159,101
1.5213,101
1.527,100
1.5324,100
1.538,101
1.5434,100
1.5491,98
1.5545,101
1.5602,101
1.5657,100
1.5714,102
1.5768,100
1.5825,102
1.5878,100
1.5935,98
1.5989,99
1.6046,97
1.6103,102
1.6157,102
1.6214,102
1.6268,101
1.6325,101
1.6378,99
1.6435,103
1.6492,102
1.6546,101
1.6603,103
1.6657,103
1.6714,104
1.6768,103
1.6825,104
1.6879,101
1.6936,100
1.699,100
1.7047,105
1.7101,100
1.7158,102
1.7212,100
1.7268,101
1.7325,102
1.738,102
1.7434,101
1.7491,101
1.7545,99
1.7602,104
1.7658,101
1.7712,100
1.7769,99
1.7823,101
1.788,100
1.7934,101
1.799,103
1.8047,102
1.8101,104
1.8158,99
1.8212,102
1.8269,102
1.8325,102
1.8379,103
1.8436,99
1.8491,99
1.8547,101
1.8601,101
1.8658,101
1.8712,103
1.8769,101
1.8823,103
1.888,100
1.8934,101
1.8991,102
1.9045,100
1.9102,102
1.9156,103
1.9213,101
1.927,101
1.9324,102
1.9381,104
1.9435,100
1.9492,100
1.9546,101
1.9603,100
1.9657,98
1.9713,99
1.9768,101
1.9824,99
1.9878,100
1.9935,98
1.9989,99
2.0047,100
2.0101,100
2.0157,103
2.0214,98
2.0268,103
2.0325,106
2.0379,104
2.0436,102
2.049,97
2.0547,99
2.0601,99
2.0657,100
2.0714,100
2.0768,101
2.0825,104
2.0879,100
2.0936,101
2.099,98
2.1047,100
2.1101,104
2.1158,98
2.1214,100
2.1268,100
2.1325,97
2.1379,99
2.1436,106
2.149,104
2.1547,102
2.1601,102
2.1658,101
2.1712,102
2.1769,103
2.1823,104
2.188,99
2.1934,103
2.1991,101
2.2045,103
2.2102,100
2.2156,107
2.2213,101
2.227,101
2.2324,102
2.2381,105
2.2434,102
2.2491,104
2.2545,98
2.2602,101
2.2656,101
2.2713,100
2.277,101
2.2824,102
2.2881,103
2.2935,97
2.2992,103
2.3045,102
2.3102,103
2.3156,90
2.3213,103
2.3267,98
2.3324,105
2.3378,101
2.3435,101
2.3489,100
2.3546,101
2.3603,100
2.3657,97
2.3713,102
2.3767,103
2.3824,102
2.3878,101
2.3935,99
2.3992,102
2.4046,102
2.4103,102
2.4157,103
2.4213,102
2.4267,101
2.4324,101
2.4378,101
2.4435,97
2.4492,101
2.4546,102
2.4603,106
2.4657,97
2.4714,97
2.4768,100
2.4825,102
2.4879,102
2.4936,103
2.499,104
2.5046,102
2.51,99
2.5157,102
2.5214,105
2.5268,99
2.5325,97
2.5379,99
2.5436,100
2.549,98
2.5546,101
2.5601,99
2.5658,100
2.5711,102
2.5768,100
2.5825,102
2.5879,99
2.5936,100
2.599,102
2.6047,102
2.6101,97
2.6158,100
2.6212,101
2.6267,101
2.6323,99
2.638,99
2.6434,98
2.6491,97
2.6545,103
2.6602,100
2.6656,100
2.6713,103
2.677,102
2.6823,101
2.688,102
2.6934,102
2.6991,103
2.7046,102
2.7102,101
2.7158,102
2.7212,99
2.7269,103
2.7323,101
2.738,102
2.7434,103
2.7491,103
2.7546,102
2.7602,102
2.7657,98
2.7713,102
2.7768,100
2.7824,100
2.7881,101
2.7935,101
2.7992,103
2.8046,101
2.8103,104
2.8157,100
2.8214,101
2.8268,105
2.8325,103
2.8379,99
2.8436,98
2.8492,102
2.8546,101
2.8603,103
2.8657,102
2.8714,102
2.8768,104
2.8825,102
2.8879,98
2.8936,102
2.899,103
2.9047,102
2.9101,102
2.9158,103
2.9215,100
2.9269,101
2.9325,102
