Experiment: Mar_5_T2_Turb_expt vial 4, Fri Mar  5 18:09:41 2021
0.0046,104
0.0103,99
0.0156,100
0.0213,101
0.0267,102
0.0324,100
0.0378,101
0.0435,97
0.0489,102
0.0546,101
0.0603,102
0.0657,103
0.0714,103
0.0768,99
0.0824,100
0.0878,102
0.0935,99
0.0989,98
0.1046,102
0.11,98
0.1157,101
0.1214,102
0.1268,102
0.1325,98
0.1379,98
0.1436,100
0.149,104
0.1547,98
0.1601,99
0.1658,99
0.1712,103
0.1769,102
0.1823,101
0.1879,102
0.1936,106
0.199,96
0.2047,104
0.2101,98
0.2158,97
0.2212,103
0.2269,100
0.2323,102
0.238,103
0.2434,103
0.2491,103
0.2545,99
0.2602,98
0.2656,102
0.2712,98
0.2769,104
0.2823,101
0.288,99
0.2934,103
0.2991,103
0.3045,102
0.3102,104
0.3156,102
0.3213,102
0.3267,99
0.3324,97
0.3381,98
0.3435,97
0.3491,98
0.3545,99
0.3602,99
0.3656,102
0.3713,100
0.3767,103
0.3824,100
0.3878,104
0.3935,104
0.3989,102
0.4046,100
0.4103,102
0.4157,105
0.4214,104
0.4268,103
0.4324,101
0.4378,103
0.4435,98
0.4489,101
0.4546,102
0.4603,100
0.4657,100
0.4714,99
0.4768,102
0.4825,99
0.4879,101
0.4936,100
0.499,101
0.5046,102
0.51,102
0.5157,100
0.5211,101
0.5268,103
0.5325,101
0.5379,102
0.5436,102
0.549,103
0.5547,102
0.5601,101
0.5657,102
0.5712,102
0.5769,101
0.5823,102
0.588,104
0.5936,103
0.599,100
0.6047,100
0.6101,101
0.6158,101
0.6212,100
0.6269,101
0.6324,99
0.638,101
0.6435,98
0.6491,102
0.6545,102
0.6602,101
0.6656,101
0.6713,101
0.6768,104
0.6825,99
0.6879,98
0.6936,101
0.699,100
0.7047,101
0.7101,103
0.7158,101
0.7212,99
0.7269,100
0.7323,99
0.738,98
0.7434,101
0.7491,97
0.7545,101
0.7602,104
0.7657,101
0.7714,99
0.7768,100
0.7825,101
0.7879,100
0.7936,100
0.799,101
0.8047,104
0.8101,101
0.8157,105
0.8214,102
0.8268,101
0.8325,100
0.8379,104
0.8436,99
0.849,96
0.8547,99
0.8601,102
0.8658,102
0.8712,100
0.8769,97
0.8823,100
0.8879,101
0.8936,100
0.899,100
0.9047,101
0.9101,101
0.9158,102
0.9212,97
0.9269,102
0.9323,101
0.938,101
0.9434,101
0.9491,102
0.9546,102
0.9601,105
0.9658,102
0.9712,100
0.9769,101
0.9823,102
0.988,100
0.9934,104
0.9991,103
1.0045,100
1.0102,101
1.0156,100
1.0213,102
1.0267,104
1.0323,102
1.038,100
1.0434,103
1.0489,102
1.0546,102
1.06,103
1.0657,101
1.0711,102
1.0768,101
1.0824,104
1.0878,99
1.0935,107
1.0989,100
1.1045,102
1.1102,101
1.1156,97
1.1213,102
1.1268,101
1.1324,103
1.1381,101
1.1435,102
1.1492,104
1.1546,103
1.1602,102
1.1659,100
1.1713,101
1.177,104
1.1824,101
1.188,100
1.1934,99
1.1991,102
1.2045,102
1.2102,98
1.2158,99
1.2212,98
1.2268,102
1.2325,103
1.2379,102
1.2436,101
1.249,100
1.2546,102
1.2603,100
1.2657,101
1.2714,101
1.2768,104
1.2825,99
1.2879,99
1.2936,104
1.299,100
1.3047,103
1.3101,99
1.3158,104
1.3212,99
1.3269,104
1.3323,102
1.338,100
1.3434,102
1.349,102
1.3547,102
1.3601,98
1.3658,102
1.3714,101
1.3768,102
1.3825,100
1.3879,99
1.3936,97
1.399,102
1.4047,102
1.4104,100
1.4158,101
1.4212,103
1.4269,101
1.4325,99
1.4379,101
1.4436,100
1.449,101
1.4547,99
1.4601,100
1.4658,103
1.4712,101
1.4769,101
1.4825,101
1.488,98
1.4934,103
1.4991,101
1.5045,101
1.5102,99
1.5159,98
1.5213,104
1.527,102
1.5324,101
1.538,103
1.5434,96
1.5491,98
1.5545,100
1.5602,100
1.5657,99
1.5714,101
1.5768,103
1.5825,100
1.5878,102
1.5935,98
1.5989,101
1.6046,100
1.6103,101
1.6157,99
1.6214,103
1.6268,102
1.6325,98
1.6378,101
1.6435,101
1.6492,100
1.6546,103
1.6603,100
1.6657,101
1.6714,100
1.6768,103
1.6825,103
1.6879,101
1.6936,99
1.699,103
1.7047,103
1.7101,102
1.7158,101
1.7212,99
1.7268,101
1.7325,103
1.738,100
1.7434,98
1.7491,99
1.7545,100
1.7602,104
1.7658,104
1.7712,98
1.7769,95
1.7823,101
1.788,102
1.7934,101
1.799,99
1.8047,101
1.8101,104
1.8158,99
1.8212,104
1.8269,102
1.8325,102
1.8379,103
1.8436,102
1.8491,101
1.8547,102
1.8601,100
1.8658,104
1.8712,103
1.8769,101
1.8823,103
1.888,100
1.8934,105
1.8991,101
1.9045,100
1.9102,101
1.9156,100
1.9213,97
1.927,103
1.9324,100
1.9381,101
1.9435,99
1.9492,98
1.9546,99
1.9603,100
1.9657,97
1.9713,101
1.9768,101
1.9824,100
1.9878,100
1.9935,103
1.9989,100
2.0047,101
2.0101,100
2.0157,99
2.0214,101
2.0268,103
2.0325,102
2.0379,104
2.0436,104
2.049,99
2.0547,99
2.0601,101
2.0657,100
2.0714,101
2.0768,100
2.0825,101
2.0879,101
2.0936,101
2.099,99
2.1047,100
2.1101,102
2.1158,103
2.1214,99
2.1268,100
2.1325,100
2.1379,101
2.1436,105
2.149,105
2.1547,100
2.1601,101
2.1658,103
2.1712,101
2.1769,103
2.1823,105
2.188,102
2.1934,101
2.1991,104
2.2045,102
2.2102,102
2.2156,102
2.2213,101
2.227,103
2.2324,103
2.2381,105
2.2434,104
2.2491,101
2.2545,100
2.2602,102
2.2656,103
2.2713,102
2.277,103
2.2824,101
2.2881,103
2.2935,99
2.2992,103
2.3045,100
2.3102,102
2.3156,104
2.3213,102
2.3267,97
2.3324,102
2.3378,102
2.3435,98
2.3489,103
2.3546,100
2.3603,100
2.3657,98
2.3713,101
2.3767,102
2.3824,105
2.3878,100
2.3935,99
2.3992,103
2.4046,100
2.4103,101
2.4157,100
2.4213,101
2.4267,101
2.4324,101
2.4378,100
2.4435,100
2.4492,100
2.4546,101
2.4603,101
2.4657,100
2.4714,103
2.4768,100
2.4825,104
2.4879,102
2.4936,99
2.499,99
2.5046,103
2.51,98
2.5157,105
2.5214,102
2.5268,99
2.5325,102
2.5379,102
2.5436,101
2.549,102
2.5546,97
2.5601,100
2.5658,102
2.5711,102
2.5768,97
2.5825,99
2.5879,105
2.5936,102
2.599,101
2.6047,101
2.6101,101
2.6158,99
2.6212,100
2.6267,101
2.6323,101
2.638,104
2.6434,100
2.6491,101
2.6545,100
2.6602,97
2.6656,102
2.6713,104
2.677,103
2.6823,102
2.688,100
2.6934,103
2.6991,105
2.7046,103
2.7102,101
2.7158,99
2.7212,101
2.7269,100
2.7323,101
2.738,105
2.7434,103
2.7491,104
2.7546,100
2.7602,102
2.7657,103
2.7713,100
2.7768,101
2.7824,101
2.7881,102
2.7935,103
2.7992,104
2.8046,100
2.8103,104
2.8157,102
2.8214,102
2.8268,101
2.8325,103
2.8379,98
2.8436,97
2.8492,102
2.8546,101
2.8603,99
2.8657,103
2.8714,103
2.8768,101
2.8825,103
2.8879,99
2.8936,100
2.899,100
2.9047,100
2.9101,100
2.9158,101
2.9215,103
2.9269,102
2.9325,103
2.9379,101
2.9436,103
2.949,102
2.9547,101
2.9601,101
2.9659,102
2.9712,97
2.9769,101
2.9823,99
2.988,101
2.9934,101
2.9991,100
3.0046,102
3.0103,101
3.0157,105
3.0214,101
3.0268,101
3.0325,104
3.0379,103
3.0436,101
3.0491,102
3.0548,103
3.0602,103
3.0659,100
3.0712,102
3.077,103
3.0824,102
3.0881,102
3.0935,101
3.0991,99
3.1046,99
3.1102,99
3.1156,99
3.1213,101
3.1267,102
3.1324,101
3.1381,101
3.1435,102
3.1489,100
3.1546,101
3.1601,101
3.1657,102
3.1714,100
3.1768,100
3.1825,103
3.1879,101
3.1936,102
3.199,102
3.2047,103
3.2101,102
3.2157,101
3.2214,100
3.2268,100
3.2325,103
3.2379,102
3.2435,99
3.2492,102
3.2546,101
3.2603,101
3.2657,101
3.2714,100
3.2768,101
3.2825,102
3.2879,99
3.2936,105
3.299,101
3.3047,101
3.3101,104
3.3158,102
3.3212,102
3.3269,102
3.3323,100
3.3381,102
3.3435,101
3.3491,100
3.3545,100
3.3601,101
3.3658,101
3.3712,103
3.3769,102
3.3824,100
3.3881,106
3.3935,100
3.3992,101
3.4046,101
3.4103,106
3.4157,102
3.4214,101
3.4268,104
3.4323,103
3.438,99
3.4435,98
3.4491,100
3.4546,102
3.4602,100
3.4657,98
3.4713,101
3.4768,102
3.4824,106
3.4881,105
3.4935,104
3.4992,102
3.5046,103
3.51,102
3.5157,102
3.5212,100
3.5269,98
3.5325,103
3.538,99
3.5437,102
3.5491,101
3.5548,98
3.5602,101
3.5659,102
3.5713,102
3.577,105
3.5824,101
3.5881,103
3.5935,100
3.5992,99
3.6046,99
3.6101,99
3.6158,101
3.6212,102
3.6269,97
3.6323,102
3.638,99
3.6434,99
3.6491,98
3.6548,103
3.6602,102
3.6659,102
3.6713,101
3.677,101
3.6824,100
3.6881,100
3.6935,101
3.699,102
3.7047,98
3.7101,100
3.7157,101
3.7214,100
3.7268,100
3.7324,98
3.7381,100
3.7436,99
3.749,103
3.7547,101
3.7601,104
3.7658,100
3.7713,99
3.7769,103
3.7824,96
3.7881,104
3.7935,102
3.7992,100
3.8047,96
3.8104,100
3.8158,101
3.8214,101
3.8268,102
3.8325,98
3.838,100
3.8436,100
3.8491,102
3.8548,102
3.8602,99
3.8659,99
3.8713,101
3.8767,100
3.8824,100
3.8878,105
3.8935,101
3.8992,98
3.9046,102
3.9103,99
3.9157,98
3.9214,103
3.9269,102
3.9325,100
3.938,100
3.9436,101
3.949,99
3.9547,102
3.9601,103
3.9657,99
3.9714,98
3.9768,102
3.9825,103
3.9879,102
3.9936,102
3.999,101
4.0047,101
4.0104,100
4.0158,100
4.0215,101
4.0269,102
4.0326,102
4.038,102
4.0437,99
4.0491,104
4.0548,104
4.0602,104
4.0659,103
4.0713,103
4.077,102
4.0824,104
4.0881,100
4.0936,103
4.0992,99
4.1046,99
4.1103,99
4.1157,102
4.1212,102
4.1269,99
4.1326,99
4.138,103
4.1437,103
4.149,105
4.1547,103
4.1601,103
4.1658,104
4.1712,103
4.1768,101
4.1825,97
4.1879,97
4.1936,96
4.1991,104
4.2046,102
4.2103,101
4.2157,102
4.2214,103
4.2268,104
4.2325,98
4.2382,99
4.2436,102
4.2493,105
4.2547,101
4.2603,103
4.266,101
4.2714,101
4.2768,97
4.2825,102
4.2881,100
4.2935,104
4.2992,101
4.3046,100
4.3103,98
4.3157,101
4.3214,98
4.3268,100
4.3325,101
4.3379,100
4.3436,97
4.349,100
4.3547,100
4.3601,98
4.3658,98
4.3712,102
4.3768,99
4.3826,101
4.388,102
4.3937,101
4.3991,98
4.4048,101
4.4102,100
4.4159,103
4.4213,101
4.4268,103
4.4325,104
4.4379,101
4.4436,100
4.4493,101
4.4547,100
4.4604,100
4.4658,99
4.4715,100
4.4769,96
4.4826,101
4.488,98
4.4937,100
4.4991,96
4.5048,96
4.5102,103
4.5158,101
4.5213,101
4.527,104
4.5324,102
4.538,102
4.5437,98
4.5491,100
4.5548,97
4.5602,97
4.5659,99
4.5713,104
4.577,101
4.5824,100
4.5881,101
4.5935,101
4.5992,101
4.6046,104
4.6103,101
4.6159,100
4.6214,101
63.8061,105
63.8118,103
63.8173,103
63.8228,110
63.8285,104
63.8339,100
63.8396,102
63.845,104
63.8505,103
63.8562,103
63.8616,105
63.8673,102
63.8728,102
63.8785,103
63.8839,103
63.8895,101
63.8949,102
63.9006,103
63.906,104
63.9118,103
63.9172,104
63.9229,102
63.9283,102
63.934,101
63.9397,98
63.9451,105
63.9508,102
63.9562,104
63.9617,104
63.9674,101
63.9728,101
63.9785,102
63.9839,102
63.9896,103
64.1117,101
64.1174,104
64.1228,101
64.1285,101
64.1339,99
64.5176,102
64.5228,101
64.5285,101
64.5339,104
64.5396,102
64.5451,104
64.5508,98
64.5562,106
64.5619,105
64.5673,101
64.573,102
64.5784,106
64.5841,101
64.5895,101
64.5952,102
64.6006,103
64.6063,104
64.6117,106
64.6174,103
64.6229,104
64.6283,101
64.634,101
64.6394,99
64.6451,100
64.6505,101
64.6562,106
64.6616,98
64.6673,101
64.6727,103
64.6784,103
64.6841,103
64.6895,106
64.6952,102
64.7006,104
64.7063,102
64.7117,104
64.7174,105
64.7228,98
64.7285,101
64.7339,99
