Experiment: Mar_5_T2_Turb_expt vial 13, Fri Mar  5 18:09:41 2021
0.0046,100
0.0103,99
0.0156,98
0.0213,102
0.0267,100
0.0324,100
0.0378,100
0.0435,100
0.0489,101
0.0546,102
0.0603,101
0.0657,102
0.0714,101
0.0768,96
0.0824,101
0.0878,101
0.0935,98
0.0989,97
0.1046,99
0.11,99
0.1157,99
0.1214,100
0.1268,102
0.1325,99
0.1379,101
0.1436,100
0.149,101
0.1547,100
0.1601,100
0.1658,101
0.1712,101
0.1769,102
0.1823,100
0.1879,100
0.1936,100
0.199,98
0.2047,100
0.2101,101
0.2158,98
0.2212,100
0.2269,98
0.2323,101
0.238,103
0.2434,103
0.2491,97
0.2545,97
0.2602,99
0.2656,101
0.2712,99
0.2769,100
0.2823,100
0.288,100
0.2934,102
0.2991,101
0.3045,102
0.3102,101
0.3156,103
0.3213,100
0.3267,100
0.3324,100
0.3381,96
0.3435,99
0.3491,94
0.3545,97
0.3602,98
0.3656,101
0.3713,103
0.3767,101
0.3824,103
0.3878,103
0.3935,103
0.3989,102
0.4046,101
0.4103,105
0.4157,99
0.4214,103
0.4268,103
0.4324,101
0.4378,104
0.4435,103
0.4489,102
0.4546,100
0.4603,100
0.4657,99
0.4714,103
0.4768,99
0.4825,100
0.4879,102
0.4936,99
0.499,100
0.5046,99
0.51,104
0.5157,100
0.5211,102
0.5268,98
0.5325,101
0.5379,101
0.5436,102
0.549,104
0.5547,101
0.5601,101
0.5657,102
0.5712,99
0.5769,101
0.5823,103
0.588,106
0.5936,104
0.599,99
0.6047,102
0.6101,100
0.6158,102
0.6212,105
0.6269,100
0.6324,100
0.638,101
0.6435,97
0.6491,98
0.6545,98
0.6602,101
0.6656,101
0.6713,100
0.6768,102
0.6825,99
0.6879,100
0.6936,102
0.699,102
0.7047,100
0.7101,100
0.7158,98
0.7212,101
0.7269,96
0.7323,96
0.738,99
0.7434,98
0.7491,97
0.7545,100
0.7602,102
0.7657,100
0.7714,101
0.7768,96
0.7825,104
0.7879,99
0.7936,102
0.799,101
0.8047,100
0.8101,100
0.8157,102
0.8214,100
0.8268,103
0.8325,102
0.8379,100
0.8436,98
0.849,95
0.8547,99
0.8601,99
0.8658,103
0.8712,100
0.8769,99
0.8823,101
0.8879,98
0.8936,102
0.899,102
0.9047,101
0.9101,102
0.9158,103
0.9212,100
0.9269,100
0.9323,99
0.938,103
0.9434,103
0.9491,102
0.9546,100
0.9601,100
0.9658,105
0.9712,101
0.9769,102
0.9823,102
0.988,100
0.9934,99
0.9991,103
1.0045,100
1.0102,101
1.0156,100
1.0213,101
1.0267,102
1.0323,100
1.038,102
1.0434,103
1.0489,102
1.0546,101
1.06,106
1.0657,101
1.0711,99
1.0768,101
1.0824,99
1.0878,100
1.0935,104
1.0989,100
1.1045,103
1.1102,102
1.1156,101
1.1213,102
1.1268,102
1.1324,101
1.1381,102
1.1435,101
1.1492,100
1.1546,104
1.1602,101
1.1659,101
1.1713,102
1.177,103
1.1824,100
1.188,103
1.1934,98
1.1991,98
1.2045,100
1.2102,100
1.2158,96
1.2212,98
1.2268,105
1.2325,104
1.2379,101
1.2436,102
1.249,99
1.2546,102
1.2603,99
1.2657,99
1.2714,102
1.2768,101
1.2825,103
1.2879,98
1.2936,101
1.299,102
1.3047,101
1.3101,100
1.3158,100
1.3212,100
1.3269,104
1.3323,103
1.338,100
1.3434,101
1.349,102
1.3547,99
1.3601,100
1.3658,100
1.3714,101
1.3768,100
1.3825,100
1.3879,100
1.3936,98
1.399,103
1.4047,101
1.4104,98
1.4158,99
1.4212,100
1.4269,101
1.4325,99
1.4379,100
1.4436,100
1.449,99
1.4547,100
1.4601,98
1.4658,99
1.4712,99
1.4769,103
1.4825,100
1.488,101
1.4934,103
1.4991,100
1.5045,100
1.5102,103
1.5159,99
1.5213,100
1.527,99
1.5324,101
1.538,101
1.5434,99
1.5491,100
1.5545,101
1.5602,102
1.5657,98
1.5714,100
1.5768,100
1.5825,99
1.5878,98
1.5935,99
1.5989,101
1.6046,98
1.6103,101
1.6157,100
1.6214,102
1.6268,101
1.6325,103
