Experiment: Mar_5_T2_Turb_expt vial 6, Fri Mar  5 18:09:41 2021
0.0046,103
0.0103,102
0.0156,99
0.0213,100
0.0267,100
0.0324,101
0.0378,102
0.0435,100
0.0489,100
0.0546,101
0.0603,102
0.0657,102
0.0714,100
0.0768,103
0.0824,102
0.0878,101
0.0935,97
0.0989,99
0.1046,100
0.11,98
0.1157,104
0.1214,101
0.1268,101
0.1325,101
0.1379,99
0.1436,101
0.149,98
0.1547,99
0.1601,99
0.1658,100
0.1712,104
0.1769,104
0.1823,101
0.1879,103
0.1936,101
0.199,97
0.2047,102
0.2101,98
0.2158,97
0.2212,99
0.2269,102
0.2323,99
0.238,101
0.2434,102
0.2491,104
0.2545,99
0.2602,98
0.2656,103
0.2712,100
0.2769,104
0.2823,102
0.288,101
0.2934,106
0.2991,101
0.3045,104
0.3102,104
0.3156,103
0.3213,100
0.3267,102
0.3324,102
0.3381,97
0.3435,99
0.3491,96
0.3545,101
0.3602,101
0.3656,102
0.3713,102
0.3767,102
0.3824,102
0.3878,100
0.3935,102
0.3989,103
0.4046,101
0.4103,100
0.4157,101
0.4214,100
0.4268,103
0.4324,102
0.4378,100
0.4435,99
0.4489,104
0.4546,102
0.4603,98
0.4657,102
0.4714,100
0.4768,99
0.4825,100
0.4879,99
0.4936,100
0.499,102
0.5046,102
0.51,102
0.5157,102
0.5211,100
0.5268,103
0.5325,97
0.5379,101
0.5436,103
0.549,102
0.5547,101
0.5601,99
0.5657,104
0.5712,99
0.5769,98
0.5823,103
0.588,106
0.5936,100
0.599,100
0.6047,102
0.6101,100
0.6158,101
0.6212,100
0.6269,98
0.6324,100
0.638,104
0.6435,102
0.6491,102
0.6545,100
0.6602,99
0.6656,102
0.6713,102
0.6768,102
0.6825,98
0.6879,100
0.6936,102
0.699,102
0.7047,103
0.7101,102
0.7158,102
0.7212,99
0.7269,96
0.7323,99
0.738,99
0.7434,98
0.7491,99
0.7545,99
0.7602,99
0.7657,103
0.7714,103
0.7768,98
0.7825,100
0.7879,103
0.7936,99
0.799,102
0.8047,101
0.8101,102
0.8157,98
0.8214,100
0.8268,103
0.8325,101
0.8379,103
0.8436,99
0.849,94
0.8547,99
0.8601,102
0.8658,100
0.8712,101
0.8769,97
0.8823,101
0.8879,101
0.8936,103
0.899,101
0.9047,100
0.9101,99
0.9158,100
0.9212,95
0.9269,101
0.9323,101
0.938,104
0.9434,102
0.9491,100
0.9546,103
0.9601,103
0.9658,100
0.9712,100
0.9769,104
0.9823,104
