Experiment: Mar_5_T2_Turb_expt vial 10, Fri Mar  5 18:09:41 2021
0.0046,32773
0.0103,32766
0.0156,32765
0.0213,32771
0.0267,32769
0.0324,32766
0.0378,32769
0.0435,32768
0.0489,32771
0.0546,32769
0.0603,32767
0.0657,32769
0.0714,32770
0.0768,32768
0.0824,32770
0.0878,32769
0.0935,32769
0.0989,32768
0.1046,32765
0.11,32768
0.1157,32768
0.1214,32764
0.1268,32768
0.1325,32769
0.1379,32764
0.1436,32772
0.149,32766
0.1547,32764
0.1601,32768
0.1658,32768
0.1712,32767
0.1769,32766
0.1823,32767
0.1879,32768
0.1936,32768
0.199,32768
0.2047,32766
0.2101,32765
0.2158,32766
0.2212,32767
0.2269,32768
0.2323,32769
0.238,32769
0.2434,32768
0.2491,32769
0.2545,32766
0.2602,32767
0.2656,32770
0.2712,32767
0.2769,32771
0.2823,32768
0.288,32765
0.2934,32769
0.2991,32770
0.3045,32769
0.3102,32766
0.3156,32769
0.3213,32768
0.3267,32769
0.3324,32765
0.3381,32766
0.3435,32762
0.3491,32763
0.3545,32763
0.3602,32764
0.3656,32770
0.3713,32771
0.3767,32770
0.3824,32768
0.3878,32766
0.3935,32773
0.3989,32773
0.4046,32768
0.4103,32769
0.4157,32768
0.4214,32768
0.4268,32769
0.4324,32771
0.4378,32771
0.4435,32766
0.4489,32769
0.4546,32766
0.4603,32766
0.4657,32766
0.4714,32766
0.4768,32767
0.4825,32768
0.4879,32763
0.4936,32768
0.499,32767
0.5046,32769
0.51,32765
0.5157,32768
0.5211,32765
0.5268,32768
0.5325,32767
0.5379,32772
0.5436,32767
0.549,32768
0.5547,32768
0.5601,32768
0.5657,32766
0.5712,32769
0.5769,32768
0.5823,32765
0.588,32769
0.5936,32766
0.599,32766
0.6047,32766
0.6101,32766
0.6158,32767
0.6212,32770
0.6269,32766
0.6324,32766
0.638,32772
0.6435,32767
0.6491,32768
0.6545,32768
0.6602,32767
0.6656,32766
0.6713,32766
0.6768,32767
0.6825,32767
0.6879,32769
0.6936,32768
0.699,32765
0.7047,32768
0.7101,32770
0.7158,32764
0.7212,32766
0.7269,32765
0.7323,32763
0.738,32765
0.7434,32764
0.7491,32766
0.7545,32765
0.7602,32764
0.7657,32767
0.7714,32766
0.7768,32766
0.7825,32767
0.7879,32765
0.7936,32770
0.799,32767
0.8047,32766
0.8101,32764
0.8157,32768
0.8214,32768
0.8268,32765
0.8325,32767
0.8379,32767
0.8436,32765
0.849,32761
0.8547,32766
0.8601,32767
0.8658,32764
0.8712,32766
0.8769,32767
0.8823,32764
0.8879,32767
0.8936,32768
0.899,32767
0.9047,32767
0.9101,32770
0.9158,32766
0.9212,32769
0.9269,32770
0.9323,32768
0.938,32766
0.9434,32766
0.9491,32766
0.9546,32767
0.9601,32769
0.9658,32768
0.9712,32768
0.9769,32768
0.9823,32767
0.988,32769
0.9934,32768
0.9991,32768
1.0045,32765
1.0102,32768
1.0156,32768
1.0213,32770
1.0267,32768
1.0323,32767
1.038,32770
1.0434,32766
1.0489,32768
1.0546,32767
1.06,32770
1.0657,32765
1.0711,32766
1.0768,32768
1.0824,32768
1.0878,32770
1.0935,32767
1.0989,32767
1.1045,32769
1.1102,32770
1.1156,32769
1.1213,32767
1.1268,32770
1.1324,32767
1.1381,32768
1.1435,32770
1.1492,32766
1.1546,32767
1.1602,32770
1.1659,32768
1.1713,32767
1.177,32772
1.1824,32765
1.188,32768
1.1934,32764
1.1991,32765
1.2045,32764
1.2102,32767
1.2158,32765
1.2212,32768
1.2268,32769
1.2325,32769
1.2379,32769
1.2436,32768
1.249,32764
1.2546,32766
1.2603,32767
1.2657,32764
1.2714,32767
1.2768,32765
1.2825,32769
1.2879,32767
1.2936,32767
1.299,32768
1.3047,32768
1.3101,32767
1.3158,32765
1.3212,32767
1.3269,32764
1.3323,32771
1.338,32769
1.3434,32767
1.349,32768
1.3547,32767
1.3601,32768
1.3658,32767
1.3714,32767
1.3768,32767
1.3825,32766
1.3879,32769
1.3936,32764
1.399,32766
1.4047,32768
1.4104,32766
1.4158,32763
1.4212,32766
1.4269,32767
1.4325,32769
1.4379,32766
1.4436,32763
1.449,32765
1.4547,32768
1.4601,32767
1.4658,32770
1.4712,32766
1.4769,32769
1.4825,32764
1.488,32768
1.4934,32769
1.4991,32767
1.5045,32769
1.5102,32769
1.5159,32769
1.5213,32768
1.527,32768
1.5324,32766
1.538,32767
1.5434,32764
1.5491,32766
1.5545,32767
1.5602,32766
1.5657,32763
1.5714,32767
1.5768,32766
1.5825,32764
1.5878,32767
1.5935,32766
1.5989,32763
1.6046,32766
1.6103,32767
1.6157,32768
1.6214,32768
1.6268,32764
1.6325,32768
1.6378,32767
1.6435,32765
1.6492,32768
1.6546,32769
1.6603,32769
1.6657,32767
1.6714,32770
1.6768,32771
1.6825,32774
1.6879,32769
1.6936,32770
1.699,32767
1.7047,32765
1.7101,32764
1.7158,32766
1.7212,32765
1.7268,32770
1.7325,32766
1.738,32768
1.7434,32766
1.7491,32768
1.7545,32768
1.7602,32767
1.7658,32762
1.7712,32763
1.7769,32764
1.7823,32766
1.788,32769
1.7934,32768
1.799,32765
1.8047,32766
1.8101,32768
1.8158,32767
1.8212,32770
1.8269,32768
1.8325,32767
1.8379,32768
1.8436,32769
1.8491,32767
1.8547,32769
1.8601,32766
1.8658,32768
1.8712,32764
1.8769,32767
1.8823,32768
1.888,32767
1.8934,32769
1.8991,32769
1.9045,32769
1.9102,32769
1.9156,32768
1.9213,32767
1.927,32765
1.9324,32763
1.9381,32766
1.9435,32768
1.9492,32766
1.9546,32767
1.9603,32767
1.9657,32767
1.9713,32768
1.9768,32765
1.9824,32765
1.9878,32767
1.9935,32766
1.9989,32766
2.0047,32762
2.0101,32766
2.0157,32770
2.0214,32766
2.0268,32770
2.0325,32764
2.0379,32770
2.0436,32769
2.049,32764
2.0547,32765
2.0601,32763
2.0657,32765
2.0714,32767
2.0768,32768
2.0825,32769
2.0879,32769
2.0936,32766
2.099,32765
2.1047,32767
2.1101,32769
2.1158,32768
2.1214,32764
2.1268,32764
2.1325,32767
2.1379,32769
2.1436,32774
2.149,32770
2.1547,32766
2.1601,32767
2.1658,32767
2.1712,32768
2.1769,32770
2.1823,32769
2.188,32767
2.1934,32769
2.1991,32769
2.2045,32767
2.2102,32770
2.2156,32770
2.2213,32768
2.227,32768
2.2324,32770
2.2381,32769
2.2434,32767
2.2491,32771
2.2545,32766
2.2602,32768
2.2656,32771
2.2713,32768
2.277,32769
2.2824,32769
2.2881,32769
2.2935,32767
2.2992,32769
2.3045,32767
2.3102,32765
2.3156,32770
2.3213,32766
2.3267,32766
2.3324,32769
2.3378,32772
2.3435,32770
2.3489,32768
2.3546,32767
2.3603,32768
2.3657,32764
2.3713,32766
2.3767,32770
2.3824,32768
2.3878,32769
2.3935,32766
2.3992,32768
2.4046,32768
2.4103,32768
2.4157,32768
2.4213,32767
2.4267,32765
2.4324,32766
2.4378,32770
2.4435,32768
2.4492,32767
2.4546,32768
2.4603,32768
2.4657,32766
2.4714,32767
2.4768,32766
2.4825,32770
2.4879,32765
2.4936,32768
2.499,32768
2.5046,32767
2.51,32767
2.5157,32767
2.5214,32768
2.5268,32766
2.5325,32766
2.5379,32767
2.5436,32771
2.549,32767
2.5546,32762
2.5601,32766
2.5658,32767
2.5711,32768
2.5768,32769
2.5825,32766
2.5879,32764
2.5936,32768
2.599,32765
2.6047,32767
2.6101,32768
2.6158,32764
2.6212,32767
2.6267,32770
2.6323,32765
2.638,32767
2.6434,32764
2.6491,32765
2.6545,32768
2.6602,32764
2.6656,32767
2.6713,32770
2.677,32769
2.6823,32769
2.688,32770
2.6934,32766
2.6991,32770
2.7046,32770
2.7102,32769
2.7158,32768
2.7212,32768
2.7269,32771
2.7323,32769
2.738,32768
2.7434,32770
2.7491,32768
2.7546,32768
2.7602,32770
2.7657,32766
2.7713,32769
2.7768,32767
2.7824,32768
2.7881,32773
2.7935,32771
2.7992,32770
2.8046,32771
2.8103,32770
2.8157,32770
2.8214,32768
2.8268,32769
2.8325,32767
2.8379,32766
2.8436,32766
2.8492,32766
2.8546,32768
2.8603,32767
2.8657,32764
2.8714,32768
2.8768,32767
2.8825,32767
2.8879,32767
2.8936,32766
2.899,32768
2.9047,32768
2.9101,32765
2.9158,32770
2.9215,32771
