Experiment: Feb_22_tst2_chemo_expt vial 12, Mon Feb 22 14:12:52 2021
0.0055,0.03489620327837095
0.0115,0.02512541023042264
0.0168,0.021975204051879527
0.0225,0.020256660595038778
0.0278,0.018180900628465724
0.0335,0.013164367272407385
0.0389,0.008166403690110569
0.0446,0.005353990185444191
0.0502,0.009655265856477302
0.0556,0.00531510543916508
0.0613,-0.0006534289682049166
0.0669,-0.0023043299340869128
0.0723,-0.002569789892165053
0.0779,-0.005905198426785552
0.0836,-0.011037715914005708
0.0889,-0.013348151887528192
0.0946,-0.01795178245322898
0.1002,-0.017070751501595205
0.1056,-0.018699901496249782
0.1112,-0.020403326817648337
0.1169,-0.02118529617499143
0.1225,-0.022174663577255282
0.1279,-0.023699525604734317
0.1335,-0.024856521775569962
0.1389,-0.021925204995738634
0.1446,-0.025472783710792368
0.1502,-0.022234983712785594
0.1556,-0.023659239635414275
0.1612,-0.02242204917405055
0.1669,-0.02475014466415476
0.1744,-0.023886581479574398
