Experiment: Feb_22_tst2_chemo_expt vial 3, Mon Feb 22 14:12:52 2021
0.0055,0.7656640090195617
0.0115,0.7709081462186927
0.0168,0.7759972174162446
0.0225,0.7732020396139673
0.0278,0.7669785381196218
0.0335,0.767497725083132
0.0389,0.7706968938333
0.0446,0.765871062904223
0.0502,0.7712818697559158
0.0556,0.7707509696278173
0.0613,0.7703217014375361
0.0669,0.7779139362149413
0.0723,0.7671894518377744
0.0779,0.7766019801810813
0.0836,0.7715502974571987
0.0889,0.7722916430167801
0.0946,0.7757671501592608
0.1002,0.7707967269820456
0.1056,0.7702228882460471
0.1112,0.7669909883827031
0.1169,0.7768517883227133
0.1225,0.7782468332592263
0.1279,0.7764252274204078
0.1335,0.7751564931090469
0.1389,0.7819884506898365
0.1446,0.7673503530898024
0.1502,0.7730506443862959
0.1556,0.7719586671565795
0.1612,0.7805422240474276
0.1669,0.77518034211021
0.1744,0.7765679646235706
