Experiment: Feb_22_tst2_chemo_expt vial 11, Mon Feb 22 14:12:52 2021
0.0055,0.7906114391092793
0.0115,0.7875864266990542
0.0168,0.7847916596094665
0.0225,0.7929257040934106
0.0278,0.7960676139068494
0.0335,0.7828357815584643
0.0389,0.779342021650566
0.0446,0.788320199219914
0.0502,0.7845761896687972
0.0556,0.7830939304547168
0.0613,0.780612564304707
0.0669,0.7825643654078465
0.0723,0.7823103689596198
0.0779,0.7753828767820627
0.0836,0.7774284079627727
0.0889,0.7772795615509732
0.0946,0.7759758891442522
0.1002,0.7751198737868865
0.1056,0.7723823000768396
0.1112,0.7845816050576153
0.1169,0.7781403315964026
0.1225,0.7730101437406105
0.1279,0.7736678886706734
0.1335,0.7821128704009186
0.1389,0.7749322086947152
0.1446,0.7832899766158345
0.1502,0.7719716573151969
0.1556,0.7747344759640675
0.1612,0.7701806852934456
0.1669,0.7873727649279978
0.1744,0.7834766469910085
