Experiment: Feb_22_tst2_chemo_expt vial 9, Mon Feb 22 14:12:52 2021
0.0055,0.9148066524365558
0.0115,0.925684653280476
0.0168,0.9245512615276438
0.0225,0.9187336390569325
0.0278,0.922294118928992
0.0335,0.919102476133303
0.0389,0.9151011138891061
0.0446,0.907066192989472
0.0502,0.9091402285507499
0.0556,0.9143829238786586
0.0613,0.9031512791441252
0.0669,0.9192949642474669
0.0723,0.9121738452989712
0.0779,0.9168844898885745
0.0836,0.9060382479958838
0.0889,0.9067725122327502
0.0946,0.9053467225688514
0.1002,0.9119053775955444
0.1056,0.9147913429761516
0.1112,0.9033338035523779
0.1169,0.9090387215766607
0.1225,0.9027333040712875
0.1279,0.9166771947501343
0.1335,0.9198128319984236
0.1389,0.9148057341830349
0.1446,0.9215977980386936
0.1502,0.9215922213556123
0.1556,0.9241250982308458
0.1612,0.908665351254633
0.1669,0.9126587169371077
0.1744,0.9213888661773024
