Experiment: Feb_22_tst2_chemo_expt vial 0, Mon Feb 22 14:12:52 2021
0.0055,0.8585212911467333
0.0115,0.8538071965238704
0.0168,0.8598475377516062
0.0225,0.8559481137094999
0.0278,0.8587307969171857
0.0335,0.8612839197623625
0.0389,0.8553758473438493
0.0446,0.860175707766274
0.0502,0.8606505651876032
0.0556,0.862995562859621
0.0613,0.8633832428128834
0.0669,0.8630178082985448
0.0723,0.8609323589824542
0.0779,0.8645367549226999
0.0836,0.8641641374279851
0.0889,0.8669595146149671
0.0946,0.8625175657731885
0.1002,0.864847081351972
0.1056,0.8616603487529707
0.1112,0.8634337216967426
0.1169,0.86833183910509
0.1225,0.8655741386441459
0.1279,0.8739613746276006
0.1335,0.8652882656886227
0.1389,0.8653673708478639
0.1446,0.8632603065158975
0.1502,0.8677774474290589
0.1556,0.8655963651223599
0.1612,0.8683116807086315
0.1669,0.8715604334214321
0.1744,0.8689112391855377
