Experiment: Feb_22_tst2_chemo_expt vial 15, Mon Feb 22 14:12:52 2021
0.0055,0.9426695296070191
0.0115,0.9439858001823569
0.0168,0.9403877571325983
0.0225,0.9379233570738148
0.0278,0.9392652056317197
0.0335,0.9384211501596565
0.0389,0.938868178290581
0.0446,0.9293089805508057
0.0502,0.9361808489766313
0.0556,0.9254549564538616
0.0613,0.9332306716321771
0.0669,0.9330744265134856
0.0723,0.9249154980926597
0.0779,0.9323508751945946
0.0836,0.922702332432705
0.0889,0.9284104924919752
0.0946,0.9264277776844341
0.1002,0.9257915385330376
0.1056,0.9279282215378433
0.1112,0.9323032566680173
0.1169,0.9232480956413218
0.1225,0.9237227079058978
0.1279,0.9235181308001446
0.1335,0.9224599738303316
0.1389,0.9168959316560723
0.1446,0.9316383197441858
0.1502,0.9311085123469202
0.1556,0.9221438545868801
0.1612,0.9237089004035606
0.1669,0.9287837623717543
0.1744,0.923899549397236
