Experiment: Feb_22_tst2_chemo_expt vial 7, Mon Feb 22 14:12:52 2021
0.0055,0.722875216269705
0.0115,0.7285685046495457
0.0168,0.7340595674635736
0.0225,0.7378664321028175
0.0278,0.7445017577350779
0.0335,0.7511240032293062
0.0389,0.7466267834596351
0.0446,0.7515654729275894
0.0502,0.750550383189418
0.0556,0.7431538771099034
0.0613,0.7533799781798025
0.0669,0.7495816049962342
0.0723,0.7494711149356895
0.0779,0.7598122743030884
0.0836,0.7537775944654236
0.0889,0.758647510232482
0.0946,0.7485593562643084
0.1002,0.7601238979094594
0.1056,0.7542126051662563
0.1112,0.7525141720652331
0.1169,0.7566948943476076
0.1225,0.7585114018979767
0.1279,0.7448195011167662
0.1335,0.7480810165321713
0.1389,0.7440677103413711
0.1446,0.7485004932416139
0.1502,0.7449375154953982
0.1556,0.7564482184843985
0.1612,0.7570548443048684
0.1669,0.7526231354295202
0.1744,0.7587682052047322
