Experiment: Feb_22_tst2_chemo_expt vial 14, Mon Feb 22 14:12:52 2021
0.0055,0.8415717260452318
0.0115,0.8475039647286463
0.0168,0.8495249251039108
0.0225,0.8390689326309848
0.0278,0.8341363098503245
0.0335,0.8453453462590869
0.0389,0.8433791690788938
0.0446,0.8315702711428801
0.0502,0.8401172143557439
0.0556,0.8389547198273153
0.0613,0.8375680582540174
0.0669,0.8332350118060816
0.0723,0.8284683257531276
0.0779,0.8294743961297514
0.0836,0.8256735740676475
0.0889,0.823992815080294
0.0946,0.8259845112263191
0.1002,0.8288779613895104
0.1056,0.8216491765497836
0.1112,0.8268945611104602
0.1169,0.8325530474497177
0.1225,0.8261465731098836
0.1279,0.833010348719219
0.1335,0.8314412293070002
0.1389,0.830297490224988
0.1446,0.8261739276462581
0.1502,0.8336851751900595
0.1556,0.8304536016325614
0.1612,0.8380837689723071
0.1669,0.8391282095309895
0.1744,0.8343942133283522
