Experiment: Feb_22_tst2_chemo_expt vial 10, Mon Feb 22 14:12:52 2021
0.0055,0.781379143934456
0.0115,0.7846245457649741
0.0168,0.7781414583220554
0.0225,0.7828831429680942
0.0278,0.7816180683745259
0.0335,0.7743193394946217
0.0389,0.7778080807591816
0.0446,0.7728106172165933
0.0502,0.7730926543463496
0.0556,0.7733136970060438
0.0613,0.7629657520561672
0.0669,0.7720185776799098
0.0723,0.7765213742739605
0.0779,0.7767565515507253
0.0836,0.7690143049564258
0.0889,0.7732943442207354
0.0946,0.7709178040756216
0.1002,0.7792135078856501
0.1056,0.7712965430792149
0.1112,0.7670264548970274
0.1169,0.7711685369397914
0.1225,0.7678798266493909
0.1279,0.7723202679180083
0.1335,0.7706444914800057
0.1389,0.773891205723889
0.1446,0.7728379087946589
0.1502,0.7699704764853017
0.1556,0.7646200197663875
0.1612,0.7642157459654326
0.1669,0.7750898045088471
0.1744,0.7770177815598542
