Experiment: Feb_22_tst2_chemo_expt vial 8, Mon Feb 22 14:12:52 2021
0.0055,0.9080605125199358
0.0115,0.9065063581138667
0.0168,0.8995516854942591
0.0225,0.9071184202685953
0.0278,0.9066505695917474
0.0335,0.8954118321468039
0.0389,0.896273283196605
0.0446,0.8930043590513517
0.0502,0.898915852928644
0.0556,0.8968103572533479
0.0613,0.8952929524240297
0.0669,0.8962400797733422
0.0723,0.8978970539045409
0.0779,0.8895039669316698
0.0836,0.8929982239430642
0.0889,0.8937642950183663
0.0946,0.896874911107312
0.1002,0.9009294099032208
0.1056,0.8852791027615109
0.1112,0.8885106417342156
0.1169,0.890743104330123
0.1225,0.8858695559422791
0.1279,0.8884857175539153
0.1335,0.8926902973344353
0.1389,0.8930263336094051
0.1446,0.8919889595423351
0.1502,0.8968673226901327
0.1556,0.8940539644261667
0.1612,0.8933654621120466
0.1669,0.897648725872529
0.1744,0.8972143155242895
