Experiment: April_27_Phage_Osmo_expt vial 14, Tue Apr 27 19:11:23 2021
0.0049,59523
0.0106,59521
0.016,59527
0.0216,59526
0.0273,59522
0.0327,59525
0.0383,59524
0.0439,59524
0.0493,59524
0.0548,59524
0.0605,59523
0.066,59520
0.0716,59524
0.077,59523
0.0826,59522
0.0883,59522
0.0939,59524
0.0992,59524
0.1049,59522
0.1105,59523
0.1159,59525
0.1215,59521
0.1272,59522
0.1327,59521
0.1383,59523
0.1437,59523
0.1493,59524
0.155,59521
0.1603,59519
0.166,59525
0.1716,59522
0.1772,59525
0.1827,59522
0.1883,59523
0.1937,59525
0.1994,59523
0.205,59522
0.2104,59526
0.216,59526
0.2216,59522
0.2273,59521
0.2326,59522
0.2382,59522
0.2439,59524
0.2492,59527
0.2549,59526
0.2605,59524
0.2661,59522
0.2714,59523
0.2771,59520
0.2827,59523
0.2883,59523
0.2937,59525
0.2993,59523
0.305,59524
0.3103,59524
0.316,59521
0.3216,59524
0.3272,59523
0.3326,59523
0.3383,59524
0.3439,59524
0.3492,59521
0.3549,59520
0.3605,59520
0.3659,59524
0.3715,59521
0.3772,59520
0.3828,59519
0.3881,59519
0.3938,59520
0.3994,59521
0.405,59522
0.4104,59521
0.416,59523
0.4217,59523
0.427,59521
0.4327,59523
0.4383,59524
0.4437,59525
0.4493,59522
0.4549,59522
0.4606,59523
0.4659,59521
0.4716,59522
0.4772,59523
0.4828,59522
0.4881,59525
0.4938,59524
0.4994,59521
0.5048,59524
0.5105,59525
0.5161,59527
0.5214,59524
0.5271,59523
0.5327,59522
0.5383,59522
0.544,59523
0.5493,59523
0.5549,59523
0.5606,59522
0.566,59522
0.5716,59522
0.5772,59523
0.5826,59522
0.5882,59523
0.5938,59522
0.5995,59524
0.6048,59520
0.6105,59521
0.6161,59521
0.6215,59527
0.6271,59523
0.6327,59524
0.6384,59525
0.6437,59528
0.6494,59525
0.6548,59525
0.6604,59525
0.6661,59524
0.6717,59520
0.6771,59524
0.6827,59521
0.6883,59524
0.6937,59525
0.6994,59524
0.705,59524
0.7106,59525
0.716,59524
0.7216,59523
0.7272,59523
0.7326,59525
0.7382,59524
0.7438,59520
0.7495,59526
0.7548,59523
0.7605,59522
0.7661,59522
0.7715,59527
0.7771,59520
0.7828,59523
0.7881,59522
0.7938,59522
0.7994,59525
0.8048,59526
0.8104,59527
0.8159,59526
0.8216,59525
0.8272,59526
0.8329,59524
0.8382,59528
0.8437,59524
0.8494,59523
0.855,59524
0.8604,59526
0.866,59524
0.8715,59521
0.8772,59527
0.8825,59525
0.8882,59526
0.8938,59526
0.8994,59523
0.905,59524
0.9103,59527
0.916,59524
0.9216,59526
0.9272,59526
0.9328,59526
0.9382,59528
0.9438,59530
0.9495,59524
0.9548,59526
0.9604,59524
0.9661,59523
0.9717,59525
0.9771,59527
0.9827,59528
0.9883,59527
0.9937,59528
0.9993,59527
1.005,59524
1.0104,59526
1.016,59520
1.0216,59527
1.027,59525
1.0326,59523
1.0383,59522
1.0439,59520
1.0493,59523
1.0549,59526
1.0605,59523
1.0659,59522
1.0715,59526
1.0772,59525
1.0828,59524
1.0881,59526
1.0938,59527
1.0994,59523
1.105,59521
1.1104,59525
1.1161,59520
1.1217,59521
1.127,59521
1.1327,59518
1.1383,59520
1.144,59523
1.1493,59519
1.1549,59523
1.1606,59523
1.1659,59522
1.1716,59521
1.1772,59520
1.1826,59521
1.1882,59522
1.1939,59521
1.1995,59519
1.2048,59522
1.2105,59520
1.2161,59519
1.2215,59518
1.2271,59519
1.2328,59522
1.2384,59523
1.2437,59519
1.2494,59521
1.255,59520
1.2604,59520
1.266,59521
1.2717,59519
1.277,59519
1.2827,59519
1.2883,59521
1.2937,59517
1.2993,59520
1.3049,59521
1.3106,59519
1.3159,59519
1.3216,59521
1.3272,59521
1.3328,59519
1.3382,59519
1.3438,59519
1.3494,59521
1.3548,59521
1.3605,59519
1.3661,59521
1.3717,59519
1.3771,59520
1.3827,59522
1.3884,59522
1.3937,59519
1.3994,59518
1.405,59518
1.4104,59515
1.416,59518
1.4216,59521
1.4273,59520
1.4327,59519
1.4383,59518
1.4439,59520
1.4493,59518
1.4549,59519
1.4606,59518
1.4659,59521
1.4716,59520
1.4772,59520
1.4826,59522
1.4882,59522
1.4938,59522
1.4995,59519
1.5049,59519
1.5105,59521
1.5161,59520
1.5215,59519
1.5271,59520
1.5328,59521
1.5381,59521
1.5438,59517
1.5494,59520
1.5548,59521
1.5604,59514
1.5661,59518
1.5717,59520
1.5771,59522
1.5827,59517
1.5883,59521
1.5937,59519
1.5994,59514
1.605,59512
1.6104,59516
1.6161,59520
1.6217,59519
1.627,59516
1.6327,59521
1.6383,59519
1.6437,59519
1.6493,59520
1.655,59516
1.6606,59518
1.666,59520
1.6716,59521
1.6772,59520
1.6826,59518
1.6882,59518
1.6939,59519
1.6992,59516
1.7049,59518
1.7105,59520
1.7161,59516
1.7215,59516
1.7272,59519
1.7328,59518
1.7382,59519
1.7438,59517
1.7494,59518
1.7551,59518
