Experiment: April_27_Phage_Osmo_expt vial 8, Tue Apr 27 19:11:23 2021
0.0049,56594
0.0106,56554
0.016,56598
0.0216,56610
0.0273,56565
0.0327,56583
0.0383,56595
0.0439,56595
0.0493,56545
0.0548,56576
0.0605,56561
0.066,56583
0.0716,56589
0.077,56568
0.0826,56582
0.0883,56580
0.0939,56516
0.0992,56564
0.1049,56570
0.1105,56589
0.1159,56602
0.1215,56588
0.1272,56589
0.1327,56590
0.1383,56607
0.1437,56555
0.1493,56599
0.155,56572
0.1603,56556
0.166,56578
0.1716,56595
0.1772,56560
0.1827,56589
0.1883,56570
0.1937,56593
0.1994,56551
0.205,56542
0.2104,56567
0.216,56472
0.2216,56532
0.2273,56608
0.2326,56600
0.2382,56569
0.2439,56606
0.2492,56556
0.2549,56542
0.2605,56590
0.2661,56545
0.2714,56583
0.2771,56519
0.2827,56593
0.2883,56561
0.2937,56531
0.2993,56580
0.305,56589
0.3103,56586
0.316,56597
0.3216,56590
0.3272,56579
0.3326,56564
0.3383,56581
0.3439,56573
0.3492,56582
0.3549,56569
0.3605,56593
0.3659,56588
0.3715,56527
0.3772,56586
0.3828,56588
0.3881,56574
0.3938,56586
0.3994,56599
0.405,56604
0.4104,56562
0.416,56572
0.4217,56574
0.427,56608
0.4327,56598
0.4383,56597
0.4437,56586
0.4493,56571
0.4549,56605
0.4606,56609
0.4659,56567
0.4716,56600
0.4772,56599
0.4828,56610
0.4881,56612
0.4938,56605
0.4994,56606
0.5048,56597
0.5105,56573
0.5161,56607
0.5214,56596
0.5271,56597
0.5327,56606
0.5383,56597
0.544,56597
0.5493,56606
0.5549,56597
0.5606,56598
0.566,56591
0.5716,56593
0.5772,56606
0.5826,56603
0.5882,56602
0.5938,56611
0.5995,56608
0.6048,56595
0.6105,56604
0.6161,56581
0.6215,56606
0.6271,56589
0.6327,56604
0.6384,56609
0.6437,56610
0.6494,56603
0.6548,56603
0.6604,56612
0.6661,56607
0.6717,56607
0.6771,56597
0.6827,56607
0.6883,56609
0.6937,56602
0.6994,56609
0.705,56607
0.7106,56603
0.716,56601
0.7216,56603
0.7272,56604
0.7326,56602
0.7382,56598
0.7438,56598
0.7495,56604
0.7548,56601
0.7605,56597
0.7661,56601
0.7715,56604
0.7771,56601
0.7828,56600
0.7881,56606
0.7938,56597
0.7994,56600
0.8048,56602
0.8104,56607
0.8159,56613
0.8216,56603
0.8272,56610
0.8329,56607
0.8382,56605
0.8437,56608
0.8494,56602
0.855,56604
0.8604,56607
0.866,56600
0.8715,56600
0.8772,56606
0.8825,56604
0.8882,56602
0.8938,56601
0.8994,56605
0.905,56604
0.9103,56601
0.916,56608
0.9216,56606
0.9272,56606
0.9328,56604
0.9382,56608
0.9438,56604
0.9495,56604
0.9548,56605
0.9604,56606
0.9661,56604
0.9717,56608
0.9771,56602
0.9827,56605
0.9883,56606
