Experiment: April_27_Phage_Osmo_expt vial 5, Tue Apr 27 19:11:23 2021
0.0049,55480
0.0106,55448
0.016,55466
0.0216,55472
0.0273,55496
0.0327,55489
0.0383,55499
0.0439,55483
0.0493,55495
0.0548,55451
0.0605,55485
0.066,55453
0.0716,55470
0.077,55479
0.0826,55488
0.0883,55469
0.0939,55474
0.0992,55476
0.1049,55484
0.1105,55457
0.1159,55481
0.1215,55464
0.1272,55479
0.1327,55488
0.1383,55475
0.1437,55475
0.1493,55469
0.155,55488
0.1603,55487
0.166,55495
0.1716,55476
0.1772,55493
0.1827,55479
0.1883,55494
0.1937,55474
0.1994,55470
0.205,55481
0.2104,55493
0.216,55494
0.2216,55485
0.2273,55490
0.2326,55470
0.2382,55482
0.2439,55493
0.2492,55493
0.2549,55480
0.2605,55491
0.2661,55466
0.2714,55458
0.2771,55459
0.2827,55484
0.2883,55464
0.2937,55481
0.2993,55453
0.305,55479
0.3103,55480
0.316,55484
0.3216,55485
0.3272,55482
0.3326,55488
0.3383,55479
0.3439,55481
0.3492,55479
0.3549,55493
0.3605,55492
0.3659,55485
0.3715,55489
0.3772,55488
0.3828,55466
0.3881,55486
0.3938,55481
0.3994,55488
0.405,55487
0.4104,55484
0.416,55488
0.4217,55496
0.427,55485
0.4327,55486
0.4383,55489
0.4437,55491
0.4493,55488
0.4549,55484
0.4606,55495
0.4659,55495
0.4716,55488
0.4772,55486
0.4828,55490
0.4881,55488
0.4938,55483
0.4994,55489
0.5048,55485
0.5105,55489
0.5161,55493
0.5214,55484
0.5271,55492
0.5327,55488
0.5383,55485
0.544,55497
0.5493,55495
0.5549,55490
0.5606,55489
0.566,55492
0.5716,55496
0.5772,55489
0.5826,55490
0.5882,55493
0.5938,55497
0.5995,55490
0.6048,55487
0.6105,55492
0.6161,55498
0.6215,55491
0.6271,55493
0.6327,55498
0.6384,55491
0.6437,55490
0.6494,55486
0.6548,55488
0.6604,55494
0.6661,55488
0.6717,55487
0.6771,55487
0.6827,55492
0.6883,55492
0.6937,55489
0.6994,55492
0.705,55491
0.7106,55478
0.716,55485
0.7216,55487
0.7272,55483
0.7326,55488
0.7382,55488
0.7438,55484
0.7495,55487
0.7548,55487
0.7605,55481
0.7661,55491
0.7715,55488
0.7771,55486
0.7828,55489
0.7881,55490
0.7938,55483
0.7994,55485
0.8048,55486
0.8104,55491
0.8159,55490
0.8216,55481
0.8272,55489
0.8329,55486
0.8382,55490
0.8437,55486
0.8494,55487
0.855,55491
0.8604,55494
0.866,55488
0.8715,55493
0.8772,55494
0.8825,55495
0.8882,55493
0.8938,55495
0.8994,55492
0.905,55490
0.9103,55497
0.916,55496
0.9216,55499
0.9272,55494
0.9328,55495
0.9382,55491
0.9438,55486
0.9495,55498
0.9548,55494
0.9604,55498
0.9661,55494
0.9717,55496
0.9771,55490
0.9827,55494
0.9883,55491
0.9937,55494
0.9993,55494
1.005,55483
1.0104,55489
1.016,55497
1.0216,55491
1.027,55493
1.0326,55496
1.0383,55489
1.0439,55498
1.0493,55492
1.0549,55487
1.0605,55488
1.0659,55492
1.0715,55484
1.0772,55492
1.0828,55488
1.0881,55487
1.0938,55492
1.0994,55492
1.105,55492
1.1104,55489
1.1161,55493
1.1217,55492
1.127,55488
1.1327,55487
1.1383,55492
1.144,55493
1.1493,55490
1.1549,55491
1.1606,55487
1.1659,55485
1.1716,55487
1.1772,55489
1.1826,55484
1.1882,55489
1.1939,55484
1.1995,55481
1.2048,55482
1.2105,55485
1.2161,55486
1.2215,55484
1.2271,55477
1.2328,55481
1.2384,55481
1.2437,55475
1.2494,55474
1.255,55478
1.2604,55471
1.266,55474
1.2717,55479
1.277,55474
1.2827,55468
1.2883,55470
1.2937,55470
1.2993,55474
1.3049,55470
1.3106,55477
1.3159,55469
1.3216,55467
1.3272,55477
1.3328,55471
1.3382,55465
1.3438,55467
1.3494,55471
1.3548,55468
1.3605,55473
1.3661,55474
1.3717,55471
1.3771,55472
1.3827,55474
1.3884,55463
1.3937,55470
1.3994,55475
1.405,55469
1.4104,55469
1.416,55470
1.4216,55474
1.4273,55466
1.4327,55473
1.4383,55473
1.4439,55473
1.4493,55474
1.4549,55476
1.4606,55477
1.4659,55476
1.4716,55475
1.4772,55474
1.4826,55479
1.4882,55478
1.4938,55477
1.4995,55478
1.5049,55477
1.5105,55473
1.5161,55474
1.5215,55469
1.5271,55481
1.5328,55474
1.5381,55480
1.5438,55475
1.5494,55472
1.5548,55477
1.5604,55473
1.5661,55468
1.5717,55476
1.5771,55476
1.5827,55468
1.5883,55474
1.5937,55475
1.5994,55475
1.605,55471
1.6104,55473
1.6161,55475
1.6217,55475
1.627,55476
1.6327,55476
1.6383,55473
1.6437,55474
1.6493,55474
1.655,55475
1.6606,55479
1.666,55470
1.6716,55472
1.6772,55479
1.6826,55469
1.6882,55480
1.6939,55476
1.6992,55471
1.7049,55478
1.7105,55476
1.7161,55473
1.7215,55476
1.7272,55475
1.7328,55477
1.7382,55478
1.7438,55474
1.7494,55475
1.7551,55476
1.7604,55473
1.7661,55475
1.7717,55475
1.777,55472
1.7827,55477
1.7884,55476
1.7937,55477
1.7993,55480
1.805,55476
1.8103,55474
1.816,55480
1.8216,55473
1.8272,55471
1.8326,55476
1.8382,55477
1.8439,55478
1.8495,55477
1.8549,55478
1.8605,55475
1.8659,55476
1.8715,55475
1.8771,55473
1.8828,55479
1.8884,55475
1.8938,55476
1.8994,55473
1.9048,55475
1.9104,55478
1.9161,55473
1.9217,55473
1.9271,55474
1.9327,55475
1.9384,55472
1.9437,55470
1.9494,55473
1.955,55469
1.9604,55469
1.966,55473
1.9717,55470
1.977,55471
1.9827,55469
1.9883,55469
1.9939,55468
1.9993,55475
2.005,55471
2.0103,55466
2.016,55472
2.0216,55467
2.0273,55472
2.0327,55470
2.0383,55466
2.0439,55467
2.0493,55477
2.0549,55468
2.0606,55471
2.0659,55466
2.0716,55471
2.0772,55473
2.0825,55468
2.0882,55475
2.0938,55476
2.0994,55468
2.1051,55468
2.1104,55474
2.1161,55471
2.1217,55472
2.1271,55468
2.1327,55477
2.1383,55474
2.1437,55472
2.1493,55473
2.155,55472
2.1606,55480
2.166,55475
2.1717,55472
2.177,55476
2.1826,55476
2.1883,55475
2.1939,55474
2.1993,55474
2.2049,55470
2.2105,55478
2.2159,55470
2.2216,55473
2.2272,55476
2.2328,55474
2.2382,55470
2.2438,55474
2.2495,55473
2.2548,55471
2.2604,55473
2.2661,55475
2.2717,55471
2.2771,55475
2.2827,55470
2.2884,55474
2.2937,55470
2.2994,55472
2.305,55476
2.3104,55471
2.316,55480
2.3216,55475
2.3273,55473
2.3326,55476
2.3383,55475
2.3439,55473
2.3493,55475
2.3549,55472
2.3605,55470
2.3659,55477
2.3715,55478
2.3772,55471
