Experiment: April_27_Phage_Osmo_expt vial 10, Tue Apr 27 19:11:23 2021
0.0049,59586
0.0106,59585
0.016,59585
0.0216,59587
0.0273,59585
0.0327,59584
0.0383,59587
0.0439,59588
0.0493,59585
0.0548,59583
0.0605,59582
0.066,59583
0.0716,59585
0.077,59582
0.0826,59582
0.0883,59582
0.0939,59580
0.0992,59584
0.1049,59583
0.1105,59583
0.1159,59580
0.1215,59581
0.1272,59580
0.1327,59581
0.1383,59584
0.1437,59586
0.1493,59585
0.155,59581
0.1603,59581
0.166,59578
0.1716,59584
0.1772,59587
0.1827,59588
0.1883,59580
0.1937,59585
0.1994,59585
0.205,59583
0.2104,59585
0.216,59586
0.2216,59584
0.2273,59585
0.2326,59583
0.2382,59587
0.2439,59583
0.2492,59588
0.2549,59581
0.2605,59584
0.2661,59583
0.2714,59582
0.2771,59579
0.2827,59586
0.2883,59586
0.2937,59581
0.2993,59583
0.305,59581
0.3103,59581
0.316,59585
0.3216,59584
0.3272,59583
0.3326,59587
0.3383,59584
0.3439,59583
0.3492,59582
0.3549,59584
0.3605,59584
0.3659,59583
0.3715,59581
0.3772,59582
0.3828,59578
0.3881,59578
0.3938,59581
0.3994,59583
0.405,59582
0.4104,59579
0.416,59582
0.4217,59583
0.427,59582
0.4327,59582
0.4383,59589
0.4437,59582
0.4493,59583
0.4549,59584
0.4606,59586
0.4659,59582
0.4716,59586
0.4772,59584
0.4828,59585
0.4881,59584
0.4938,59583
0.4994,59585
0.5048,59581
0.5105,59585
0.5161,59585
0.5214,59586
0.5271,59582
0.5327,59582
0.5383,59585
0.544,59589
0.5493,59587
0.5549,59582
0.5606,59582
0.566,59582
0.5716,59586
0.5772,59586
0.5826,59582
0.5882,59583
0.5938,59583
0.5995,59586
0.6048,59580
0.6105,59583
0.6161,59582
0.6215,59587
0.6271,59580
0.6327,59583
0.6384,59585
0.6437,59587
0.6494,59583
0.6548,59582
0.6604,59583
0.6661,59588
0.6717,59585
0.6771,59582
0.6827,59584
0.6883,59584
0.6937,59587
0.6994,59586
0.705,59583
0.7106,59584
0.716,59581
0.7216,59584
0.7272,59584
0.7326,59586
0.7382,59583
0.7438,59583
0.7495,59584
0.7548,59586
0.7605,59582
0.7661,59582
0.7715,59586
0.7771,59585
0.7828,59585
0.7881,59583
0.7938,59580
0.7994,59583
0.8048,59586
0.8104,59587
0.8159,59586
0.8216,59585
0.8272,59585
0.8329,59581
0.8382,59588
0.8437,59583
0.8494,59584
0.855,59585
0.8604,59586
0.866,59586
0.8715,59584
0.8772,59588
0.8825,59589
0.8882,59586
0.8938,59586
0.8994,59587
0.905,59587
0.9103,59584
0.916,59586
0.9216,59587
0.9272,59587
0.9328,59586
0.9382,59584
0.9438,59587
0.9495,59585
0.9548,59585
0.9604,59590
0.9661,59587
0.9717,59583
0.9771,59586
0.9827,59588
0.9883,59584
0.9937,59587
0.9993,59584
1.005,59585
1.0104,59586
1.016,59584
1.0216,59587
1.027,59585
1.0326,59586
1.0383,59584
1.0439,59581
1.0493,59585
1.0549,59587
1.0605,59582
1.0659,59584
1.0715,59584
1.0772,59586
1.0828,59583
1.0881,59587
1.0938,59586
1.0994,59582
1.105,59585
1.1104,59583
1.1161,59580
1.1217,59579
1.127,59580
1.1327,59577
1.1383,59579
1.144,59581
1.1493,59577
1.1549,59582
1.1606,59581
1.1659,59578
1.1716,59579
1.1772,59578
1.1826,59581
1.1882,59584
1.1939,59581
1.1995,59581
1.2048,59583
1.2105,59579
1.2161,59582
1.2215,59581
1.2271,59582
1.2328,59583
1.2384,59584
1.2437,59578
1.2494,59582
1.255,59579
1.2604,59579
1.266,59580
1.2717,59581
1.277,59581
1.2827,59581
1.2883,59580
1.2937,59578
1.2993,59580
1.3049,59582
1.3106,59579
1.3159,59578
1.3216,59581
1.3272,59581
1.3328,59581
1.3382,59579
1.3438,59578
1.3494,59579
1.3548,59581
1.3605,59584
1.3661,59579
1.3717,59580
1.3771,59581
1.3827,59577
1.3884,59579
1.3937,59580
1.3994,59576
1.405,59581
1.4104,59580
1.416,59578
1.4216,59580
1.4273,59578
1.4327,59582
1.4383,59580
1.4439,59579
1.4493,59580
1.4549,59579
1.4606,59579
1.4659,59581
1.4716,59583
1.4772,59578
1.4826,59580
1.4882,59579
1.4938,59578
1.4995,59580
1.5049,59578
1.5105,59579
1.5161,59579
1.5215,59580
1.5271,59581
1.5328,59580
1.5381,59579
1.5438,59580
1.5494,59580
1.5548,59580
1.5604,59582
