Experiment: April_27_Phage_Osmo_expt vial 12, Tue Apr 27 19:11:23 2021
0.0049,56178
0.0106,56201
0.016,56195
0.0216,56202
0.0273,56043
0.0327,56142
0.0383,56138
0.0439,56185
0.0493,56163
0.0548,56195
0.0605,56218
0.066,56137
0.0716,56165
0.077,56194
0.0826,56166
0.0883,56222
0.0939,56226
0.0992,56060
0.1049,56162
0.1105,56200
0.1159,56117
0.1215,56194
0.1272,56131
0.1327,56225
0.1383,56153
0.1437,56152
0.1493,56167
0.155,56178
0.1603,56106
0.166,56172
0.1716,56186
0.1772,56163
0.1827,56202
0.1883,56188
0.1937,56202
0.1994,56195
0.205,56108
0.2104,56194
0.216,56184
0.2216,56156
0.2273,56133
0.2326,56149
0.2382,56105
0.2439,56210
0.2492,56217
0.2549,56186
0.2605,56211
0.2661,56166
0.2714,56215
0.2771,56179
0.2827,56212
0.2883,56181
0.2937,56202
0.2993,56214
0.305,56217
0.3103,56154
0.316,56193
0.3216,56214
0.3272,56218
0.3326,56215
0.3383,56199
0.3439,56108
0.3492,56217
0.3549,56176
0.3605,56215
0.3659,56214
0.3715,56213
0.3772,56213
0.3828,56191
0.3881,56202
0.3938,56178
0.3994,56210
0.405,56213
0.4104,56218
0.416,56215
0.4217,56213
0.427,56164
0.4327,56138
0.4383,56195
0.4437,56173
0.4493,56198
0.4549,56203
0.4606,56213
0.4659,56208
0.4716,56168
0.4772,56194
0.4828,56211
0.4881,56194
0.4938,56201
0.4994,56207
0.5048,56203
0.5105,56211
0.5161,56207
0.5214,56215
0.5271,56066
0.5327,56200
0.5383,56184
0.544,56112
0.5493,56193
0.5549,56193
0.5606,56167
0.566,56139
0.5716,56185
0.5772,56202
0.5826,56210
0.5882,56140
0.5938,56169
0.5995,56182
0.6048,56200
0.6105,56192
0.6161,56202
0.6215,56177
0.6271,56132
0.6327,56199
0.6384,56173
0.6437,56138
0.6494,56168
0.6548,56070
0.6604,56201
0.6661,56091
0.6717,56194
0.6771,56178
0.6827,56192
0.6883,56180
0.6937,56189
0.6994,56191
0.705,56108
0.7106,56192
0.716,56194
0.7216,56193
0.7272,56194
0.7326,56172
0.7382,56156
0.7438,56123
0.7495,56194
0.7548,56179
0.7605,56175
0.7661,56191
0.7715,56194
0.7771,56160
0.7828,56189
0.7881,56192
0.7938,56154
0.7994,56184
0.8048,56188
0.8104,56198
0.8159,56199
0.8216,56195
0.8272,56204
0.8329,56194
0.8382,56196
0.8437,56196
0.8494,56191
0.855,56194
0.8604,56194
0.866,56188
0.8715,56198
0.8772,56199
0.8825,56195
0.8882,56193
0.8938,56191
0.8994,56190
0.905,56192
0.9103,56190
0.916,56198
0.9216,56195
0.9272,56192
0.9328,56191
0.9382,56195
0.9438,56188
0.9495,56184
0.9548,56188
0.9604,56190
0.9661,56190
0.9717,56193
0.9771,56191
0.9827,56190
0.9883,56196
0.9937,56195
0.9993,56188
1.005,56191
1.0104,56192
1.016,56194
1.0216,56189
1.027,56182
1.0326,56184
1.0383,56182
1.0439,56183
1.0493,56164
1.0549,56176
1.0605,56169
1.0659,56176
1.0715,56177
1.0772,56179
1.0828,56176
1.0881,56180
1.0938,56188
1.0994,56190
1.105,56190
1.1104,56189
1.1161,56185
1.1217,56181
1.127,56169
1.1327,56167
1.1383,56170
1.144,56165
1.1493,56160
1.1549,56161
1.1606,56155
1.1659,56154
1.1716,56147
1.1772,56149
1.1826,56148
1.1882,56146
1.1939,56144
1.1995,56134
1.2048,56144
1.2105,56141
1.2161,56144
1.2215,56142
1.2271,56133
1.2328,56139
1.2384,56139
1.2437,56138
1.2494,56142
1.255,56147
1.2604,56138
1.266,56135
1.2717,56146
1.277,56135
1.2827,56136
1.2883,56139
1.2937,56137
1.2993,56136
1.3049,56141
1.3106,56147
1.3159,56147
1.3216,56149
