Experiment: April_27_Phage_Osmo_expt vial 15, Tue Apr 27 19:11:23 2021
0.0049,53323
0.0106,53280
0.016,53315
0.0216,53296
0.0273,53329
0.0327,53067
0.0383,53334
0.0439,53287
0.0493,53211
0.0548,53283
0.0605,53248
0.066,53147
0.0716,53158
0.077,53137
0.0826,53104
0.0883,53161
0.0939,53159
0.0992,53119
0.1049,53145
0.1105,53154
0.1159,53016
0.1215,53325
0.1272,53509
0.1327,53247
0.1383,53211
0.1437,53061
0.1493,53100
0.155,52968
0.1603,52853
0.166,52904
0.1716,53053
0.1772,53066
0.1827,53173
0.1883,53209
0.1937,53308
0.1994,53220
0.205,53210
0.2104,53162
0.216,53127
0.2216,52964
0.2273,52851
0.2326,52816
0.2382,52805
0.2439,52776
0.2492,52728
0.2549,52747
0.2605,52825
0.2661,52953
0.2714,52968
0.2771,53064
0.2827,53120
0.2883,53160
0.2937,53144
0.2993,53158
0.305,53140
0.3103,53031
0.316,53150
0.3216,53156
0.3272,53144
0.3326,53155
0.3383,53172
0.3439,53238
0.3492,53260
0.3549,53269
0.3605,53289
0.3659,53277
0.3715,53260
0.3772,53254
0.3828,53264
0.3881,53237
0.3938,53248
0.3994,53239
0.405,53224
0.4104,53232
0.416,53235
0.4217,53231
0.427,53245
0.4327,53246
0.4383,53201
0.4437,53225
0.4493,53234
0.4549,53230
0.4606,53059
0.4659,53236
0.4716,53241
0.4772,53246
0.4828,53239
0.4881,53233
0.4938,53184
0.4994,53226
0.5048,53210
0.5105,53213
0.5161,53230
0.5214,53250
0.5271,53253
0.5327,53232
0.5383,53226
0.544,53235
0.5493,53250
0.5549,53247
0.5606,53220
0.566,53244
0.5716,53254
0.5772,53244
0.5826,53244
0.5882,53256
0.5938,53253
0.5995,53135
0.6048,53232
0.6105,53253
0.6161,53240
0.6215,53251
0.6271,53221
0.6327,53237
0.6384,53225
0.6437,53245
0.6494,53218
0.6548,53240
0.6604,53241
0.6661,53226
0.6717,53235
0.6771,53225
0.6827,53212
0.6883,53225
0.6937,53226
0.6994,53237
0.705,53216
0.7106,53193
0.716,53152
0.7216,53219
0.7272,53209
0.7326,53186
0.7382,53205
0.7438,53164
0.7495,53231
0.7548,53213
0.7605,53185
0.7661,53206
0.7715,53181
0.7771,53195
0.7828,53190
0.7881,53216
0.7938,53218
0.7994,53196
0.8048,53204
0.8104,53205
0.8159,53199
0.8216,53185
0.8272,53194
0.8329,53199
0.8382,53213
0.8437,53192
0.8494,53193
0.855,53210
0.8604,53208
0.866,53191
0.8715,53188
0.8772,53201
0.8825,53213
0.8882,53190
0.8938,53199
0.8994,53207
0.905,53207
0.9103,53192
0.916,53181
0.9216,53200
0.9272,53203
0.9328,53200
0.9382,53188
0.9438,53200
0.9495,53202
0.9548,53187
0.9604,53189
0.9661,53207
0.9717,53202
0.9771,53200
0.9827,53200
0.9883,53191
0.9937,53204
0.9993,53190
1.005,53199
1.0104,53202
1.016,53204
1.0216,53201
1.027,53192
1.0326,53190
1.0383,53174
1.0439,53179
1.0493,53184
1.0549,53194
1.0605,53179
1.0659,53188
1.0715,53182
1.0772,53183
1.0828,53186
1.0881,53178
1.0938,53194
1.0994,53203
1.105,53159
1.1104,53187
1.1161,53186
1.1217,53176
1.127,53155
1.1327,53136
1.1383,53144
1.144,53144
1.1493,53143
1.1549,53139
1.1606,53124
1.1659,53130
1.1716,53134
1.1772,53132
1.1826,53134
1.1882,53133
1.1939,53134
1.1995,53122
1.2048,53114
1.2105,53112
1.2161,53114
1.2215,53118
1.2271,53113
1.2328,53118
1.2384,53122
1.2437,53118
1.2494,53107
1.255,53102
1.2604,53123
1.266,53115
1.2717,53110
1.277,53104
1.2827,53110
1.2883,53119
1.2937,53123
1.2993,53102
1.3049,53110
1.3106,53117
1.3159,53111
1.3216,53097
1.3272,53109
1.3328,53125
1.3382,53114
1.3438,53109
1.3494,53106
1.3548,53104
1.3605,53111
1.3661,53114
1.3717,53107
